-25.893,653.898,,
-26.947,654.165,,
-27.359,654.165,,
-27.358,654.165,,
-28.529,654.165,,
-28.394,654.291,,
-28.241,654.291,,
-28.665,654.291,,
-28.535,654.291,,
-29.215,654.470,,
-29.417,654.470,,
-29.715,654.470,,
-30.498,654.470,,
-30.560,654.717,,
-31.425,654.717,,
-31.865,654.717,,
-31.828,654.717,,
-32.149,654.940,,
-31.744,654.940,,
-32.081,654.940,,
-32.013,654.940,,
-31.458,655.110,,
-31.391,655.110,,
-30.931,655.110,,
-31.019,655.110,,
-30.988,655.383,,
-30.214,655.383,,
-30.521,655.383,,
-30.323,655.383,,
-30.637,655.708,,
-31.199,655.708,,
-30.700,655.708,,
-31.170,655.708,,
-31.330,655.965,,
-30.877,655.965,,
-30.674,655.965,,
-29.925,655.965,,
-29.978,656.187,,
-29.557,656.187,,
-29.286,656.187,,
-30.215,656.187,,
-30.432,656.553,,
-31.063,656.553,,
-31.266,656.553,,
-30.789,656.553,,
-31.601,656.873,,
-32.301,656.873,,
-32.863,656.873,,
-32.612,656.873,,
-31.469,657.063,,
-31.394,657.063,,
-31.086,657.063,,
-31.135,657.063,,
-31.779,657.407,,
-31.455,657.407,,
-31.292,657.407,,
-30.555,657.407,,
-29.810,657.551,,
-29.996,657.551,,
-29.778,657.551,,
-30.371,657.551,,
-30.930,657.517,,
-30.885,657.517,,
-31.226,657.517,,
-30.484,657.517,,
-30.089,657.554,,
-30.144,657.554,,
-29.918,657.554,,
-30.561,657.554,,
-30.586,657.630,,
-30.797,657.630,,
-30.980,657.630,,
-29.729,657.630,,
-29.230,657.705,,
-28.382,657.705,,
-27.381,657.705,,
-27.048,657.705,,
-25.889,657.769,,
-25.654,657.769,,
-24.940,657.769,,
-23.567,657.769,,
-23.290,657.903,,
-22.828,657.903,,
-23.233,657.903,,
-24.021,657.903,,
-24.597,658.142,,
-26.230,658.142,,
-26.882,658.142,,
-27.476,658.142,,
-28.132,658.295,,
-28.379,658.295,,
-29.802,658.295,,
-30.478,658.295,,
-30.974,658.427,,
-31.651,658.427,,
-31.500,658.427,,
-32.056,658.427,,
-32.397,658.587,,
-32.420,658.587,,
-33.323,658.587,,
-32.995,658.587,,
-32.986,658.761,,
-32.480,658.761,,
-31.331,658.761,,
-31.322,658.761,,
-30.946,658.866,,
-31.427,658.866,,
-31.881,658.866,,
-31.590,658.866,,
-31.913,658.920,,
-31.583,658.920,,
-31.569,658.920,,
-31.931,658.920,,
-31.165,659.004,,
-31.060,659.004,,
-30.503,659.004,,
-30.014,659.004,,
-29.717,659.014,,
-28.718,659.014,,
-28.909,659.014,,
-29.240,659.014,,
-29.586,658.989,,
-31.051,658.989,,
-31.782,658.989,,
-32.694,658.989,,
-33.040,658.970,,
-32.530,658.970,,
-33.108,658.970,,
-33.137,658.970,,
-33.181,658.910,,
-33.134,658.910,,
-31.963,658.910,,
-31.745,658.910,,
-31.155,658.902,,
-30.943,658.902,,
-31.595,658.902,,
