-23.285,795.507,,
-22.130,795.507,,
-21.742,795.507,,
-21.687,795.196,,
-22.170,795.196,,
-23.118,795.196,,
-24.585,795.196,,
-26.160,795.067,,
-27.816,795.067,,
-29.722,795.067,,
-31.704,795.067,,
-33.867,795.160,,
-35.638,795.160,,
-36.951,795.160,,
-38.037,795.160,,
-39.025,795.180,,
-39.781,795.180,,
-40.196,795.180,,
-40.301,795.180,,
-40.624,795.063,,
-41.290,795.063,,
-41.938,795.063,,
-42.266,795.063,,
-42.533,794.963,,
-43.069,794.963,,
-44.041,794.963,,
-44.868,794.963,,
-45.281,794.880,,
-45.389,794.880,,
-45.663,794.880,,
-46.008,794.880,,
-45.777,794.800,,
-45.109,794.800,,
-44.436,794.800,,
-44.127,794.800,,
-43.995,794.624,,
-43.562,794.624,,
-42.641,794.624,,
-41.477,794.624,,
-40.667,794.364,,
-40.183,794.364,,
-39.818,794.364,,
-39.545,794.364,,
-39.385,794.182,,
-39.400,794.182,,
-39.441,794.182,,
-39.356,794.182,,
-39.150,794.088,,
-39.250,794.088,,
-39.608,794.088,,
-40.137,794.088,,
-40.571,794.092,,
-40.883,794.092,,
-41.146,794.092,,
-41.153,794.092,,
-40.992,794.080,,
-41.099,794.080,,
-41.294,794.080,,
-41.709,794.080,,
-42.270,794.020,,
-43.040,794.020,,
-43.630,794.020,,
-43.870,794.020,,
-44.145,794.013,,
-44.330,794.013,,
-44.472,794.013,,
-44.749,794.013,,
-45.109,794.146,,
-45.427,794.146,,
-45.332,794.146,,
-45.003,794.146,,
-44.784,794.273,,
-44.812,794.273,,
-45.083,794.273,,
-45.162,794.273,,
-44.817,794.255,,
-44.383,794.255,,
-43.992,794.255,,
-43.591,794.255,,
-43.327,794.062,,
-43.045,794.062,,
-43.056,794.062,,
-43.243,794.062,,
-43.235,794.181,,
-43.134,794.181,,
-43.172,794.181,,
-43.511,794.181,,
-43.889,794.233,,
-44.124,794.233,,
-44.357,794.233,,
-44.432,794.233,,
-44.642,794.004,,
-44.848,794.004,,
-44.988,794.004,,
-45.205,794.004,,
-45.569,793.849,,
-46.082,793.849,,
-46.322,793.849,,
-45.932,793.849,,
-45.408,793.798,,
-45.024,793.798,,
-44.823,793.798,,
-44.401,793.798,,
-43.553,793.699,,
-42.651,793.699,,
-41.630,793.699,,
-40.051,793.699,,
-37.873,793.446,,
-34.928,793.446,,
-31.655,793.446,,
-28.783,793.446,,
-26.319,793.135,,
-24.329,793.135,,
-23.046,793.135,,
-22.652,793.135,,
-23.210,792.990,,
-24.204,792.990,,
-25.185,792.990,,
-25.910,792.990,,
-26.849,792.781,,
-28.486,792.781,,
-30.370,792.781,,
-32.386,792.781,,
-34.650,792.506,,
-37.009,792.506,,
-39.341,792.506,,
-41.369,792.506,,
-43.102,792.135,,
-44.985,792.135,,
-46.985,792.135,,
-48.660,792.135,,
-49.547,791.845,,
-49.720,791.845,,
-49.785,791.845,,
-49.936,791.845,,
-50.466,791.911,,
-51.294,791.911,,
-52.036,791.911,,
-52.597,791.911,,
-52.640,792.224,,
-52.308,792.224,,
-51.800,792.224,,
-51.206,792.224,,
-50.693,792.624,,
-50.004,792.624,,
-49.164,792.624,,
-48.246,792.624,,
-47.149,793.053,,
-45.877,793.053,,
-44.455,793.053,,
-43.052,793.053,,
-41.958,793.562,,
-41.307,793.562,,
-40.857,793.562,,
-40.670,793.562,,
-40.581,794.144,,
