RAW Data export file (comma separated)


Client:	John,Sample
Session:	Talon2 
Date:	24-07-2017
Time:	14:16:18
Duration:	164	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-36.871,679.382,,
-36.888,679.382,,
-37.110,679.323,,
-37.375,679.323,,
-37.483,679.323,,
-37.526,679.323,,
-37.794,679.258,,
-38.403,679.258,,
-39.001,679.258,,
-39.406,679.258,,
-39.789,679.175,,
-40.192,679.175,,
-40.739,679.175,,
-41.293,679.175,,
-41.606,679.123,,
-41.956,679.123,,
-42.258,679.123,,
-42.605,679.123,,
-43.173,679.119,,
-43.681,679.119,,
-44.117,679.119,,
-44.396,679.119,,
-44.565,679.078,,
-44.690,679.078,,
-44.704,679.078,,
-44.607,679.078,,
-44.587,679.002,,
-44.626,679.002,,
-44.935,679.002,,
-45.302,679.002,,
-45.514,678.956,,
-45.536,678.956,,
-45.467,678.956,,
-45.619,678.956,,
-45.747,678.918,,
-45.758,678.918,,
-45.729,678.918,,
-45.655,678.918,,
-45.803,678.891,,
-45.986,678.891,,
-45.963,678.891,,
-45.822,678.891,,
-45.691,678.846,,
-45.731,678.846,,
-45.940,678.846,,
-46.101,678.846,,
-46.309,678.761,,
-46.342,678.761,,
-46.462,678.761,,
-46.839,678.761,,
-47.075,678.736,,
-47.177,678.736,,
-47.175,678.736,,
-47.186,678.736,,
-47.509,678.730,,
-47.836,678.730,,
-47.968,678.730,,
-47.948,678.730,,
-47.927,678.632,,
-48.147,678.632,,
-48.414,678.632,,
-48.594,678.632,,
-48.650,678.508,,
-48.548,678.508,,
-48.398,678.508,,
-47.869,678.508,,
-46.744,678.464,,
-44.926,678.464,,
-42.395,678.464,,
-39.541,678.464,,
-36.376,678.358,,
-32.844,678.358,,
-29.194,678.358,,
-25.542,678.358,,
-22.375,678.172,,
-19.972,678.172,,
-18.245,678.172,,
-17.050,678.172,,
-16.202,677.991,,
-16.015,677.991,,
-16.599,677.991,,
-17.760,677.991,,
-19.149,677.972,,
-20.412,677.972,,
-21.610,677.972,,
-23.051,677.972,,
-24.468,678.006,,
-25.701,678.006,,
-26.604,678.006,,
-27.295,678.006,,
-28.013,678.007,,
-28.777,678.007,,
-29.627,678.007,,
-30.476,678.007,,
-31.322,678.013,,
-32.326,678.013,,
-33.413,678.013,,
-34.434,678.013,,
-35.245,678.038,,
-35.854,678.038,,
-36.493,678.038,,
-37.305,678.038,,
-38.280,678.103,,
-39.092,678.103,,
-39.485,678.103,,
-39.589,678.103,,
-39.563,678.163,,
-39.660,678.163,,
-39.837,678.163,,
-39.826,678.163,,
-39.880,678.258,,
-40.034,678.258,,
-40.423,678.258,,
-40.940,678.258,,
-41.248,678.440,,
-41.478,678.440,,
-41.605,678.440,,
-41.809,678.440,,
-42.209,678.685,,
-42.484,678.685,,
-42.629,678.685,,
-42.765,678.685,,
-42.918,678.961,,
-43.195,678.961,,
-43.382,678.961,,
-43.550,678.961,,
-43.750,679.208,,
-44.061,679.208,,
-44.544,679.208,,
-44.919,679.208,,
-45.153,679.510,,
-45.405,679.510,,
-45.581,679.510,,
-45.922,679.510,,
-46.224,679.880,,
-46.319,679.880,,
-46.442,679.880,,
-46.505,679.880,,
-46.637,680.274,,
-46.808,680.274,,
-46.812,680.274,,
-46.800,680.274,,
-46.795,680.615,,
-46.918,680.615,,
-47.114,680.615,,
-47.191,680.615,,
-47.218,680.975,,
-47.165,680.975,,
-47.172,680.975,,
-47.359,680.975,,
-47.398,681.446,,
-47.290,681.446,,
-47.078,681.446,,
-46.848,681.446,,
-46.921,681.900,,
-47.052,681.900,,
-47.069,681.900,,
-47.058,681.900,,
-47.016,682.297,,
-47.232,682.297,,
-47.462,682.297,,
-47.629,682.297,,
-47.731,682.771,,
-47.787,682.771,,
-48.051,682.771,,
-48.340,682.771,,
-48.507,683.179,,
-48.619,683.179,,
-48.551,683.179,,
-48.588,683.179,,
-48.737,683.604,,
-48.740,683.604,,
-48.666,683.604,,
-48.279,683.604,,
-47.614,683.991,,
-46.670,683.991,,
-45.114,683.991,,
-42.970,683.991,,
-40.239,684.241,,
-37.115,684.241,,
-33.938,684.241,,
-30.760,684.241,,
-27.763,684.523,,
-24.976,684.523,,
-22.679,684.523,,
-21.280,684.523,,
-20.619,684.921,,
-20.552,684.921,,
-20.929,684.921,,
-21.583,684.921,,
-22.702,685.388,,
-24.132,685.388,,
-25.629,685.388,,
-27.033,685.388,,
-28.194,685.824,,
-29.280,685.824,,
-30.233,685.824,,
-31.086,685.824,,
-31.802,686.261,,
-32.307,686.261,,
-32.895,686.261,,
-33.622,686.261,,
-34.401,686.659,,
-35.176,686.659,,
-35.908,686.659,,
-36.665,686.659,,
-37.485,687.027,,
-38.457,687.027,,
-39.344,687.027,,
-39.806,687.027,,
-40.039,687.311,,
-40.251,687.311,,
-40.470,687.311,,
-40.631,687.311,,
-40.537,687.614,,
-40.280,687.614,,
-40.074,687.614,,
-40.049,687.614,,
-40.218,687.959,,
-40.362,687.959,,
-40.484,687.959,,
-40.664,687.959,,
-40.960,688.257,,
-41.308,688.257,,
-41.501,688.257,,
-41.629,688.257,,
-41.783,688.503,,
-42.021,688.503,,
-42.420,688.503,,
-42.763,688.503,,
-42.942,688.752,,
-43.139,688.752,,
-43.321,688.752,,
-43.680,688.752,,
-44.060,688.991,,
-44.254,688.991,,
-44.440,688.991,,
-44.583,688.991,,
-44.779,689.153,,
-45.054,689.153,,
-45.187,689.153,,
-45.167,689.153,,
-45.019,689.230,,
-45.041,689.230,,
-45.194,689.230,,
-45.227,689.230,,
-45.244,689.281,,
-45.145,689.281,,
-45.054,689.281,,
-45.186,689.281,,
-45.249,689.309,,
-45.194,689.309,,
-45.066,689.309,,
-44.968,689.309,,
-45.149,689.263,,
-45.309,689.263,,
-45.347,689.263,,
-45.317,689.263,,
-45.246,689.091,,
-45.384,689.091,,
-45.603,689.091,,
-45.725,689.091,,
-45.830,688.863,,
-45.843,688.863,,
-45.980,688.863,,
-46.164,688.863,,
-46.272,688.783,,
-46.392,688.783,,
-46.417,688.783,,
-46.570,688.783,,
-46.934,688.490,,
-47.218,688.490,,
-47.428,688.490,,
-47.466,688.490,,
-47.514,688.039,,
-47.750,688.039,,
-47.898,688.039,,
-47.926,688.039,,
-47.696,687.591,,
-47.175,687.591,,
-46.497,687.591,,
-45.333,687.591,,
-43.547,687.188,,
-41.142,687.188,,
-38.287,687.188,,
-35.380,687.188,,
-32.432,686.690,,
-29.588,686.690,,
-27.035,686.690,,
-24.826,686.690,,
-23.344,686.219,,
-22.550,686.219,,
-22.305,686.219,,
-22.534,686.219,,
-23.014,685.797,,
-23.918,685.797,,
-25.194,685.797,,
-26.572,685.797,,
-27.932,685.451,,
-29.087,685.451,,
-30.182,685.451,,
-31.273,685.451,,
-32.256,685.119,,
-33.052,685.119,,
-33.562,685.119,,
-33.955,685.119,,
-34.472,684.706,,
-35.114,684.706,,
-35.828,684.706,,
-36.449,684.706,,
-37.025,684.341,,
-37.758,684.341,,
-38.539,684.341,,
-39.223,684.341,,
-39.671,684.001,,
-39.906,684.001,,
-40.189,684.001,,
-40.518,684.001,,
-40.869,683.707,,
-40.930,683.707,,
-40.831,683.707,,
-40.802,683.707,,
-40.865,683.412,,
-40.995,683.412,,
-41.041,683.412,,
-41.009,683.412,,
-41.058,683.084,,
-41.258,683.084,,
-41.629,683.084,,
-42.017,683.084,,
-42.242,682.790,,
-42.412,682.790,,
-42.558,682.790,,
-42.886,682.790,,
-43.263,682.545,,
-43.506,682.545,,
-43.734,682.545,,
-43.955,682.545,,
-44.307,682.282,,
-44.698,682.282,,
-44.861,682.282,,
-44.951,682.282,,
-44.979,681.982,,
-45.059,681.982,,
-45.273,681.982,,
-45.417,681.982,,
-45.519,681.715,,
-45.586,681.715,,
-45.645,681.715,,
-45.864,681.715,,
-45.946,681.505,,
-45.919,681.505,,
-45.805,681.505,,
-45.688,681.505,,
-45.860,681.244,,
-46.039,681.244,,
-46.114,681.244,,
-46.142,681.244,,
-46.041,681.012,,
-46.159,681.012,,
-46.337,681.012,,
-46.346,681.012,,
-46.326,680.776,,
-46.285,680.776,,
-46.445,680.776,,
-46.733,680.776,,
-46.849,680.573,,
-46.869,680.573,,
-46.752,680.573,,
-46.760,680.573,,
-46.985,680.398,,
-47.113,680.398,,
-47.236,680.398,,
-47.247,680.398,,
-47.286,680.230,,
-47.558,680.230,,
-47.810,680.230,,
-47.987,680.230,,
-48.100,679.984,,
-48.188,679.984,,
-48.411,679.984,,
-48.525,679.984,,
-48.462,679.820,,
-48.089,679.820,,
-47.317,679.820,,
-46.294,679.820,,
-44.774,679.683,,
-42.618,679.683,,
-39.899,679.683,,
-36.742,679.683,,
-33.640,679.484,,
-30.704,679.484,,
-27.944,679.484,,
-25.506,679.484,,
-23.467,679.220,,
-22.123,679.220,,
-21.603,679.220,,
-21.669,679.220,,
-22.151,679.050,,
-22.876,679.050,,
-23.919,679.050,,
-25.313,679.050,,
-26.785,679.016,,
-28.170,679.016,,
-29.235,679.016,,
-30.123,679.016,,
-30.980,679.009,,
-31.699,679.009,,
-32.300,679.009,,
-32.689,679.009,,
-32.977,678.937,,
-33.464,678.937,,
-34.149,678.937,,
-34.915,678.937,,
-35.639,678.927,,
-36.270,678.927,,
-37.053,678.927,,
-37.956,678.927,,
-38.909,678.931,,
-39.648,678.931,,
-40.094,678.931,,
-40.454,678.931,,
-40.771,678.879,,
-41.069,678.879,,
-41.231,678.879,,
-41.174,678.879,,
-41.093,678.792,,
-41.128,678.792,,
-41.258,678.792,,
-41.359,678.792,,
-41.291,678.780,,
-41.187,678.780,,
-41.203,678.780,,
-41.396,678.780,,
-41.667,678.824,,
-41.825,678.824,,
-41.962,678.824,,
-42.139,678.824,,
-42.458,678.849,,
-42.909,678.849,,
-43.192,678.849,,
-43.400,678.849,,
-43.598,678.806,,
-43.902,678.806,,
-44.320,678.806,,
-44.598,678.806,,
-44.694,678.748,,
-44.752,678.748,,
-44.858,678.748,,
-45.095,678.748,,
-45.247,678.749,,
-45.295,678.749,,
-45.328,678.749,,
-45.396,678.749,,
-45.658,678.740,,
-45.814,678.740,,
-45.829,678.740,,
-45.789,678.740,,
-45.697,678.698,,
-45.820,678.698,,
-46.016,678.698,,
-46.044,678.698,,
-46.041,678.629,,
-45.985,678.629,,
-46.101,678.629,,
-46.306,678.629,,
-46.349,678.606,,
-46.302,678.606,,
-46.158,678.606,,
-46.129,678.606,,
-46.290,678.652,,
-46.320,678.652,,
-46.276,678.652,,
-46.172,678.652,,
-46.139,678.619,,
-46.319,678.619,,
-46.386,678.619,,
-46.429,678.619,,
-46.450,678.532,,
-46.418,678.532,,
-46.630,678.532,,
-46.830,678.532,,
-46.908,678.589,,
-46.945,678.589,,
-46.886,678.589,,
-47.046,678.589,,
-47.352,678.647,,
-47.619,678.647,,
-47.796,678.647,,
-47.832,678.647,,
-47.997,678.659,,
-48.116,678.659,,
-47.996,678.659,,
-47.579,678.659,,
-46.579,678.642,,
-45.139,678.642,,
-43.253,678.642,,
-40.715,678.642,,
-37.731,678.691,,
-34.365,678.691,,
-30.951,678.691,,
-27.875,678.691,,
-25.121,678.812,,
-22.781,678.812,,
-20.941,678.812,,
-19.737,678.812,,
-19.348,679.013,,
-19.575,679.013,,
-20.302,679.013,,
-21.267,679.013,,
-22.378,679.255,,
-23.783,679.255,,
-25.248,679.255,,
-26.643,679.255,,
-27.858,679.597,,
-28.775,679.597,,
-29.654,679.597,,
-30.461,679.597,,
-31.082,680.011,,
-31.531,680.011,,
-31.867,680.011,,
-32.291,680.011,,
-32.862,680.435,,
-33.553,680.435,,
-34.291,680.435,,
-34.958,680.435,,
-35.690,680.826,,
-36.493,680.826,,
-37.300,680.826,,
-37.997,680.826,,
-38.390,681.216,,
-38.655,681.216,,
-38.963,681.216,,
-39.277,681.216,,
-39.536,681.668,,
-39.585,681.668,,
-39.525,681.668,,
-39.539,681.668,,
-39.654,682.186,,
-39.782,682.186,,
-39.810,682.186,,
-39.750,682.186,,
-39.792,682.679,,
-39.973,682.679,,
-40.318,682.679,,
-40.578,682.679,,
-40.775,683.200,,
-41.024,683.200,,
-41.320,683.200,,
-41.712,683.200,,
-42.001,683.781,,
-42.167,683.781,,
-42.375,683.781,,
-42.626,683.781,,
-43.015,684.340,,
-43.380,684.340,,
-43.537,684.340,,
-43.616,684.340,,
-43.700,684.841,,
-44.024,684.841,,
-44.398,684.841,,
-44.561,684.841,,
-44.675,685.316,,
-44.694,685.316,,
-44.759,685.316,,
-44.853,685.316,,
-44.769,685.857,,
-44.616,685.857,,
-44.435,685.857,,
-44.419,685.857,,
-44.586,686.392,,
-44.629,686.392,,
-44.532,686.392,,
-44.338,686.392,,
-44.273,686.840,,
-44.420,686.840,,
-44.476,686.840,,
-44.471,686.840,,
-44.400,687.301,,
-44.376,687.301,,
-44.604,687.301,,
-44.754,687.301,,
-44.840,687.812,,
-44.960,687.812,,
-44.956,687.812,,
-45.079,687.812,,
-45.171,688.256,,
-45.141,688.256,,
-45.171,688.256,,
-45.152,688.256,,
-45.362,688.706,,
-45.698,688.706,,
-45.902,688.706,,
-46.036,688.706,,
-45.993,689.105,,
-45.990,689.105,,
-46.075,689.105,,
-46.008,689.105,,
-45.944,689.353,,
-45.822,689.353,,
-45.828,689.353,,
-46.056,689.353,,
-46.107,689.636,,
-45.954,689.636,,
-45.392,689.636,,
-44.349,689.636,,
-42.899,689.793,,
-40.873,689.793,,
-38.260,689.793,,
-35.107,689.793,,
-31.644,689.826,,
-28.372,689.826,,
-25.263,689.826,,
-22.491,689.826,,
-20.163,689.939,,
-18.446,689.939,,
-17.587,689.939,,
-17.482,689.939,,
-17.930,690.149,,
-18.790,690.149,,
-19.849,690.149,,
-21.203,690.149,,
-22.845,690.343,,
-24.500,690.343,,
-26.006,690.343,,
-27.183,690.343,,
-28.200,690.391,,
-29.173,690.391,,
-29.997,690.391,,
-30.657,690.391,,
-31.131,690.334,,
-31.629,690.334,,
-32.291,690.334,,
-33.028,690.334,,
-33.778,690.396,,
-34.400,690.396,,
-34.963,690.396,,
-35.604,690.396,,
-36.231,690.408,,
-36.737,690.408,,
-37.043,690.408,,
-37.170,690.408,,
-37.304,690.321,,
-37.437,690.321,,
-37.549,690.321,,
-37.499,690.321,,
-37.349,690.208,,
-37.269,690.208,,
-37.302,690.208,,
-37.474,690.208,,
-37.604,690.121,,
-37.596,690.121,,
-37.708,690.121,,
-37.990,690.121,,
-38.420,689.981,,
-38.820,689.981,,
-39.131,689.981,,
-39.445,689.981,,
-39.835,689.754,,
-40.296,689.754,,
-40.711,689.754,,
-40.941,689.754,,
-41.118,689.447,,
-41.262,689.447,,
-41.517,689.447,,
-41.815,689.447,,
-41.953,689.195,,
-42.027,689.195,,
-42.043,689.195,,
-42.092,689.195,,
-42.262,688.954,,
-42.351,688.954,,
-42.343,688.954,,
-42.341,688.954,,
-42.466,688.670,,
-42.714,688.670,,
-42.852,688.670,,
-42.853,688.670,,
-42.808,688.304,,
-42.772,688.304,,
-42.905,688.304,,
-42.919,688.304,,
-42.792,688.007,,
-42.642,688.007,,
-42.499,688.007,,
-42.610,688.007,,
-42.742,687.744,,
-42.693,687.744,,
-42.647,687.744,,
-42.613,687.744,,
-42.768,687.413,,
-43.052,687.413,,
-43.231,687.413,,
-43.346,687.413,,
-43.375,687.129,,
-43.542,687.129,,
-43.859,687.129,,
-44.001,687.129,,
-44.150,686.789,,
-44.246,686.789,,
-44.423,686.789,,
-44.823,686.789,,
-45.128,686.448,,
-45.336,686.448,,
-45.312,686.448,,
-45.163,686.448,,
-45.078,686.098,,
-44.646,686.098,,
-43.681,686.098,,
-42.126,686.098,,
-40.002,685.725,,
-37.582,685.725,,
-34.775,685.725,,
-31.616,685.725,,
-28.247,685.225,,
-24.830,685.225,,
-21.857,685.225,,
-19.446,685.225,,
-17.607,684.832,,
-16.362,684.832,,
-15.568,684.832,,
-15.471,684.832,,
-16.006,684.550,,
-16.860,684.550,,
-18.009,684.550,,
-19.239,684.550,,
-20.584,684.271,,
-22.083,684.271,,
-23.447,684.271,,
-24.589,684.271,,
-25.416,683.926,,
-26.089,683.926,,
-26.830,683.926,,
-27.527,683.926,,
-28.156,683.602,,
-28.684,683.602,,
-29.220,683.602,,
-30.042,683.602,,
-31.003,683.319,,
-31.959,683.319,,
-32.806,683.319,,
-33.501,683.319,,
-34.299,682.961,,
-35.068,682.961,,
-35.692,682.961,,
-36.111,682.961,,
-36.269,682.578,,
-36.422,682.578,,
-36.638,682.578,,
-36.851,682.578,,
-36.915,682.269,,
-36.820,682.269,,
-36.808,682.269,,
-36.952,682.269,,
-37.216,682.014,,
-37.463,682.014,,
-37.570,682.014,,
-37.735,682.014,,
-38.138,681.768,,
-38.719,681.768,,
-39.282,681.768,,
-39.652,681.768,,
-39.921,681.480,,
-40.232,681.480,,
-40.675,681.480,,
-41.123,681.480,,
-41.335,681.242,,
-41.502,681.242,,
-41.752,681.242,,
-42.103,681.242,,
-42.504,681.062,,
-42.685,681.062,,
-42.715,681.062,,
-42.792,681.062,,
-43.001,680.885,,
-43.312,680.885,,
-43.464,680.885,,
-43.460,680.885,,
-43.439,680.688,,
-43.499,680.688,,
-43.683,680.688,,
-43.777,680.688,,
-43.710,680.511,,
-43.618,680.511,,
-43.580,680.511,,
-43.740,680.511,,
-43.874,680.401,,
-43.865,680.401,,
-43.842,680.401,,
-43.839,680.401,,
-44.023,680.341,,
-44.193,680.341,,
-44.155,680.341,,
-44.088,680.341,,
-44.003,680.202,,
-44.119,680.202,,
-44.370,680.202,,
-44.504,680.202,,
-44.587,680.034,,
-44.648,680.034,,
-44.841,680.034,,
-45.140,680.034,,
-45.284,680.003,,
-45.307,680.003,,
-45.251,680.003,,
-45.301,680.003,,
-45.581,679.920,,
-45.791,679.920,,
-45.898,679.920,,
-45.969,679.920,,
-45.993,679.845,,
-46.191,679.845,,
-46.235,679.845,,
-45.882,679.845,,
-45.072,679.702,,
-43.650,679.702,,
-41.811,679.702,,
-39.389,679.702,,
-36.291,679.611,,
-32.744,679.611,,
-28.862,679.611,,
-25.110,679.611,,
-21.713,679.478,,
-18.688,679.478,,
-16.177,679.478,,
-14.218,679.478,,
-13.131,679.330,,
-12.970,679.330,,
-13.236,679.330,,
-13.911,679.330,,
-14.848,679.225,,
-16.046,679.225,,
-17.535,679.225,,
-18.969,679.225,,
-20.256,679.233,,
-21.315,679.233,,
-22.223,679.233,,
-23.169,679.233,,
-23.940,679.243,,
-24.593,679.243,,
-25.189,679.243,,
-25.761,679.243,,
-26.641,679.252,,
-27.642,679.252,,
-28.633,679.252,,
-29.553,679.252,,
-30.409,679.206,,
-31.447,679.206,,
-32.449,679.206,,
-33.330,679.206,,
-34.043,679.133,,
-34.542,679.133,,
-35.064,679.133,,
-35.644,679.133,,
-36.104,679.121,,
-36.439,679.121,,
-36.547,679.121,,
-36.633,679.121,,
-36.839,679.146,,
-37.103,679.146,,
-37.283,679.146,,
-37.220,679.146,,
-37.254,679.147,,
-37.451,679.147,,
-37.726,679.147,,
-38.066,679.147,,
-38.295,679.126,,
-38.521,679.126,,
-38.918,679.126,,
-39.430,679.126,,
-39.997,679.182,,
-40.382,679.182,,
-40.613,679.182,,
-40.930,679.182,,
-41.318,679.215,,
-41.665,679.215,,
-41.868,679.215,,
-41.975,679.215,,
-42.172,679.182,,
-42.448,679.182,,
-42.765,679.182,,
-42.970,679.182,,
-43.036,679.166,,
-43.132,679.166,,
-43.316,679.166,,
-43.550,679.166,,
-43.671,679.222,,
-43.577,679.222,,
-43.564,679.222,,
-43.662,679.222,,
-43.878,679.287,,
-44.040,679.287,,
-44.071,679.287,,
-44.094,679.287,,
-44.100,679.289,,
-44.274,679.289,,
-44.506,679.289,,
-44.550,679.289,,
-44.501,679.353,,
-44.389,679.353,,
-44.389,679.353,,
-44.523,679.353,,
-44.514,679.492,,
-44.453,679.492,,
-44.371,679.492,,
-44.405,679.492,,
-44.619,679.616,,
-44.774,679.616,,
-44.854,679.616,,
-44.926,679.616,,
-45.023,679.803,,
-45.294,679.803,,
-45.501,679.803,,
-45.607,679.803,,
-45.706,679.955,,
-45.825,679.955,,
-46.129,679.955,,
-46.324,679.955,,
-46.349,680.140,,
-46.346,680.140,,
-46.217,680.140,,
-46.177,680.140,,
