Time			Height
747.849086	,	9.253575
1502.419292	,	9.061407
2233.652275	,	6.757274
2894.873590	,	7.315250
3501.641385	,	6.748310
4139.525476	,	6.296322
4754.072345	,	7.270370
5391.956437	,	8.417382
6177.642940	,	8.406165
7010.003890	,	7.433876
7795.690393	,	8.619659
8581.376896	,	8.839442
9265.935434	,	8.784381
10036.063788	,	9.595188
10759.517697	,	9.758068
11475.192532	,	4.915959
12198.646441	,	7.993839
12922.100350	,	8.752718
13637.775185	,	6.955609
14345.670945	,	5.367513
15131.357448	,	9.841296
15878.148580	,	8.369139
16640.497861	,	10.283958
17379.509918	,	8.018814
18095.184753	,	10.497705
18841.975885	,	9.827548
19666.557760	,	7.280271
20405.569817	,	7.175126
21136.802800	,	6.306994
21868.035784	,	10.730861
22560.373396	,	10.354789
23252.711007	,	8.327716
24030.618436	,	8.225511
24792.967717	,	6.651330
25493.084403	,	9.129246
26232.096461	,	6.516101
26963.329444	,	9.883969
27733.457799	,	8.938776
28480.248930	,	7.092619
29273.714508	,	7.187390
30028.284714	,	10.115221
30751.738623	,	7.820101
31506.308829	,	12.381932
32229.762738	,	10.301811
32968.774796	,	8.387667
33676.670556	,	9.162570
34314.554648	,	4.725582
34960.217814	,	9.017582
35629.218203	,	10.515546
36399.346558	,	7.668353
37138.358615	,	7.783208
37916.266044	,	9.759003
38663.057176	,	13.234846
39332.057565	,	6.111810
40102.185920	,	8.008617
40802.302606	,	10.256533
41580.210035	,	10.115328
42350.338390	,	8.526135
43089.350447	,	7.873990
43812.804356	,	9.212870
44559.595488	,	10.565713
45345.281991	,	10.249496
46099.852198	,	9.313327
46854.422404	,	10.863158
47593.434461	,	7.758014
48324.667445	,	11.857881
49087.016725	,	8.906700
49903.819525	,	11.337435
50751.738623	,	11.216121
51459.634384	,	10.941025
52214.204590	,	10.539856
52906.542201	,	12.531784
53629.996110	,	12.091663
54446.798911	,	8.369398
55201.369117	,	8.525229
55979.276546	,	15.860024
56718.288604	,	12.343880
57480.637884	,	10.736699
58242.987165	,	12.089518
59028.673668	,	14.510301
59767.685725	,	11.392156
60498.918709	,	12.817024
61167.919098	,	12.426987
61852.477635	,	12.657927
62521.478024	,	10.201891
63206.036562	,	9.796830
63898.374173	,	13.521758
64660.723454	,	10.277577
65423.072734	,	10.612396
66162.084792	,	9.860252
66846.643329	,	6.119191
67515.643718	,	7.856155
68270.213925	,	6.981986
69001.446908	,	7.963853
69724.900817	,	4.997733
70370		,	8.126
71031.785298	,	6.652709
71693.006612	,	6.102684
72416.460521	,	9.322564
73093.239984	,	4.276515
73824.472968	,	8.871383
74524.589654	,	8.986298
75232.485414	,	8.469202
75971.497472	,	9.278057
76757.183975	,	5.239840
77480.637884	,	8.840720
78172.975496	,	5.697647
78841.975885	,	8.503611
79510.976274	,	12.807575
80211.092960	,	8.925490
80895.651497	,	8.112430
81619.105406	,	9.223309
82280.326721	,	8.520285
82918.210813	,	9.069297
83579.432128	,	10.005273
84302.886037	,	8.485152
84995.223648	,	7.135080
85695.340335	,	7.132995
86364.340723	,	9.728959
87048.899261	,	7.132899
87686.783353	,	7.586911
88433.574485	,	7.156754
89055.900428	,	7.090790
89740.458965	,	7.799730
90393.901206	,	8.535718
91086.238818	,	7.503645
91739.681058	,	7.330633
92400.902373	,	11.182609
93062.123687	,	6.707585
93750		,	7.336
94369.008168	,	8.269560
94975.775963	,	6.426620
95621.439129	,	9.668620
96235.985998	,	6.548668
96873.870089	,	6.267680
97480.637884	,	8.428740
98087.405679	,	7.477801
98670.836250	,	8.720897
99308.720342	,	8.263909
99985.499806	,	7.046861
100638.942046	,	6.662848
101362.395955	,	11.132728
102015.838195	,	7.216716
102684.838584	,	10.170679
103322.722676	,	11.136691
104007.281214	,	7.092631
104668.502528	,	9.731607
105353.061066	,	5.981546
105990.945158	,	8.793558
106644.387398	,	6.354546
107321.166861	,	8.689498
107982.388176	,	8.490474
108682.504862	,	12.085389
109444.854142	,	9.438208
110152.749903	,	9.594112
110821.750292	,	9.922076
111475.192532	,	10.722063
112183.088292	,	9.803967
112844.309607	,	11.666943
113559.984442	,	9.504834
114267.880202	,	8.996738
114897.985220	,	10.553762
115535.869312	,	8.379774
116220.427849	,	11.075713
116900		,	11.17
117589.544924	,	7.844593
118235.208090	,	8.274593
118880.871256	,	12.372592
119542.092571	,	8.875568
