RAW Data export file (comma separated)


Client:	Andre,Bestbier
Session:	Andre3 
Date:	23-06-2017
Time:	15:45:00
Duration:	138	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-35.891,634.742,,
-35.397,634.742,,
-35.658,635.008,,
-36.452,635.008,,
-37.381,635.008,,
-37.942,635.008,,
-38.173,635.192,,
-37.963,635.192,,
-37.724,635.192,,
-37.635,635.192,,
-37.734,635.334,,
-38.111,635.334,,
-38.536,635.334,,
-38.626,635.334,,
-38.484,635.534,,
-38.235,635.534,,
-37.885,635.534,,
-37.539,635.534,,
-37.240,635.636,,
-36.949,635.636,,
-36.751,635.636,,
-36.513,635.636,,
-35.998,635.928,,
-35.342,635.928,,
-34.640,635.928,,
-33.521,635.928,,
-32.140,636.112,,
-30.817,636.112,,
-29.766,636.112,,
-29.382,636.112,,
-29.143,636.477,,
-28.550,636.477,,
-28.240,636.477,,
-28.471,636.477,,
-28.878,636.678,,
-29.645,636.678,,
-30.532,636.678,,
-31.375,636.678,,
-32.157,637.053,,
-33.023,637.053,,
-34.245,637.053,,
-35.483,637.053,,
-36.297,637.089,,
-36.683,637.089,,
-36.868,637.089,,
-36.893,637.089,,
-36.616,637.179,,
-36.124,637.179,,
-35.544,637.179,,
-35.539,637.179,,
-35.819,637.060,,
-35.952,637.060,,
-35.859,637.060,,
-35.918,637.060,,
-36.628,637.040,,
-37.860,637.040,,
-38.648,637.040,,
-39.184,637.040,,
-39.838,636.863,,
-40.224,636.863,,
-39.917,636.863,,
-39.122,636.863,,
-38.477,636.761,,
-38.016,636.761,,
-37.343,636.761,,
-36.388,636.761,,
-35.438,636.613,,
-34.529,636.613,,
-33.958,636.613,,
-33.738,636.613,,
-33.920,636.487,,
-34.659,636.487,,
-35.593,636.487,,
-36.349,636.487,,
-37.002,636.344,,
-37.712,636.344,,
-38.490,636.344,,
-38.989,636.344,,
-39.021,636.159,,
-38.794,636.159,,
-38.911,636.159,,
-39.350,636.159,,
-39.501,636.029,,
-39.097,636.029,,
-38.482,636.029,,
-38.095,636.029,,
-38.072,635.814,,
-38.326,635.814,,
-38.959,635.814,,
-39.635,635.814,,
-39.841,635.688,,
-39.544,635.688,,
-39.238,635.688,,
-39.108,635.688,,
-39.157,635.422,,
-39.226,635.422,,
-38.837,635.422,,
-38.285,635.422,,
-38.243,635.305,,
-38.692,635.305,,
-39.482,635.305,,
-40.232,635.305,,
-40.704,635.026,,
-40.629,635.026,,
-40.312,635.026,,
-39.727,635.026,,
-39.220,634.917,,
-38.621,634.917,,
-38.191,634.917,,
-37.954,634.917,,
-38.110,634.648,,
-38.206,634.648,,
-37.883,634.648,,
-37.335,634.648,,
-36.777,634.538,,
-36.096,634.538,,
-35.788,634.538,,
-35.811,634.538,,
-36.191,634.298,,
-36.694,634.298,,
-37.235,634.298,,
-38.042,634.298,,
-38.843,634.186,,
-39.536,634.186,,
-39.904,634.186,,
-40.262,634.186,,
-40.631,633.980,,
-40.483,633.980,,
-39.893,633.980,,
-39.350,633.980,,
-39.099,633.784,,
-39.143,633.784,,
-39.379,633.784,,
-39.405,633.784,,
-38.888,633.551,,
-38.353,633.551,,
-38.268,633.551,,
-38.303,633.551,,
-37.989,633.329,,
-37.551,633.329,,
-37.358,633.329,,
-37.383,633.329,,
-37.636,633.077,,
-37.878,633.077,,
-38.018,633.077,,
-38.205,633.077,,
-38.482,632.700,,
-38.550,632.700,,
-38.997,632.700,,
-39.579,632.700,,
-39.912,632.382,,
-39.937,632.382,,
-39.784,632.382,,
-39.458,632.382,,
-39.173,631.959,,
-39.093,631.959,,
-39.185,631.959,,
-39.073,631.959,,
-38.685,631.714,,
-37.776,631.714,,
-36.807,631.714,,
-35.762,631.714,,
-34.759,631.377,,
-33.544,631.377,,
-32.010,631.377,,
-30.518,631.377,,
-29.504,631.227,,
-29.215,631.227,,
-29.446,631.227,,
-30.129,631.227,,
-30.685,630.927,,
-31.371,630.927,,
-32.173,630.927,,
-32.934,630.927,,
-33.644,630.880,,
-33.964,630.880,,
-34.198,630.880,,
-34.179,630.880,,
-33.792,630.632,,
-33.772,630.632,,
-34.324,630.632,,
-34.967,630.632,,
-35.282,630.516,,
-35.438,630.516,,
-36.086,630.516,,
-36.573,630.516,,
-36.778,630.300,,
-36.768,630.300,,
-36.957,630.300,,
-37.765,630.300,,
-38.830,630.252,,
-39.709,630.252,,
-40.708,630.252,,
-41.691,630.252,,
-42.167,630.138,,
-42.476,630.138,,
-42.480,630.138,,
-41.993,630.138,,
-41.175,630.109,,
-40.208,630.109,,
-39.037,630.109,,
-38.081,630.109,,
-37.486,630.032,,
-36.927,630.032,,
-36.054,630.032,,
-35.094,630.032,,
-34.414,630.045,,
-34.240,630.045,,
-34.503,630.045,,
-34.996,630.045,,
-35.742,630.035,,
-37.084,630.035,,
-38.540,630.035,,
-39.284,630.035,,
-39.500,630.022,,
-39.319,630.022,,
-38.758,630.022,,
-38.276,630.022,,
-38.285,630.053,,
-38.519,630.053,,
-38.518,630.053,,
-38.218,630.053,,
-37.832,630.042,,
-37.430,630.042,,
-37.238,630.042,,
-37.615,630.042,,
-38.597,630.139,,
-39.480,630.139,,
-40.190,630.139,,
-40.350,630.139,,
-40.326,630.134,,
-40.264,630.134,,
-39.996,630.134,,
-39.560,630.134,,
-38.732,630.267,,
-38.435,630.267,,
-38.662,630.267,,
-38.820,630.267,,
-38.541,630.282,,
-37.917,630.282,,
-37.120,630.282,,
-36.644,630.282,,
-36.839,630.460,,
-37.117,630.460,,
-37.603,630.460,,
-37.987,630.460,,
-38.266,630.494,,
-38.293,630.494,,
-37.895,630.494,,
-37.750,630.494,,
-37.765,630.712,,
-37.421,630.712,,
-36.913,630.712,,
-36.796,630.712,,
-36.841,630.778,,
-36.894,630.778,,
-37.192,630.778,,
-37.865,630.778,,
-38.794,631.036,,
-39.616,631.036,,
-40.264,631.036,,
-40.745,631.036,,
-41.191,631.135,,
-41.190,631.135,,
-40.961,631.135,,
-40.607,631.135,,
-39.758,631.364,,
-38.767,631.364,,
-37.809,631.364,,
-37.138,631.364,,
-36.726,631.533,,
-36.602,631.533,,
-36.402,631.533,,
-36.368,631.533,,
-36.558,631.801,,
-36.721,631.801,,
-36.541,631.801,,
-36.011,631.801,,
-35.681,632.014,,
-35.463,632.014,,
-35.283,632.014,,
-35.245,632.014,,
-35.445,632.302,,
-35.737,632.302,,
-35.770,632.302,,
-35.566,632.302,,
-35.403,632.574,,
-35.384,632.574,,
-35.310,632.574,,
-35.592,632.574,,
-35.876,632.774,,
-36.118,632.774,,
-36.211,632.774,,
-36.497,632.774,,
-36.843,633.004,,
-37.240,633.004,,
-37.695,633.004,,
-38.310,633.004,,
-38.725,633.080,,
-39.141,633.080,,
-39.361,633.080,,
-39.283,633.080,,
-38.934,633.240,,
-38.337,633.240,,
-37.580,633.240,,
-37.203,633.240,,
-37.339,633.279,,
-37.795,633.279,,
-38.633,633.279,,
-39.415,633.279,,
-39.357,633.490,,
-38.753,633.490,,
-37.567,633.490,,
-36.063,633.490,,
-34.638,633.630,,
-33.008,633.630,,
-31.150,633.630,,
-29.631,633.630,,
-28.383,633.950,,
-27.554,633.950,,
-27.277,633.950,,
-27.505,633.950,,
-27.974,634.134,,
-28.633,634.134,,
-29.166,634.134,,
-29.470,634.134,,
-29.629,634.499,,
-29.534,634.499,,
-29.504,634.499,,
-29.789,634.499,,
-30.437,634.683,,
-31.016,634.683,,
-31.444,634.683,,
-31.852,634.683,,
-32.862,634.899,,
-34.695,634.899,,
-36.700,634.899,,
-38.378,634.899,,
-39.845,634.920,,
-40.769,634.920,,
-41.008,634.920,,
-40.841,634.920,,
-40.215,635.044,,
-39.212,635.044,,
-38.231,635.044,,
-37.508,635.044,,
-37.422,634.976,,
-37.520,634.976,,
-37.565,634.976,,
-37.259,634.976,,
-36.744,634.955,,
-36.132,634.955,,
-35.503,634.955,,
-35.154,634.955,,
-35.156,634.864,,
-35.508,634.864,,
-36.123,634.864,,
-36.523,634.864,,
-36.460,634.848,,
-36.585,634.848,,
-36.565,634.848,,
-36.404,634.848,,
-35.977,634.782,,
-35.091,634.782,,
-34.715,634.782,,
-34.883,634.782,,
-35.335,634.710,,
-35.753,634.710,,
-36.044,634.710,,
-36.388,634.710,,
-36.765,634.627,,
-37.251,634.627,,
-37.698,634.627,,
-37.995,634.627,,
-37.984,634.499,,
-37.824,634.499,,
-37.971,634.499,,
-38.156,634.499,,
-38.307,634.429,,
-38.161,634.429,,
-37.493,634.429,,
-36.549,634.429,,
-35.689,634.227,,
-34.924,634.227,,
-34.509,634.227,,
-34.756,634.227,,
-35.140,634.099,,
-35.584,634.099,,
-36.208,634.099,,
-37.042,634.099,,
-37.932,633.809,,
-38.751,633.809,,
-39.456,633.809,,
-40.136,633.809,,
-40.669,633.641,,
-40.895,633.641,,
-40.834,633.641,,
-40.944,633.641,,
-40.772,633.300,,
-40.568,633.300,,
-40.717,633.300,,
-40.689,633.300,,
-40.366,633.113,,
-40.295,633.113,,
-40.276,633.113,,
-40.395,633.113,,
-40.404,632.745,,
-40.110,632.745,,
-39.592,632.745,,
-39.050,632.745,,
-38.725,632.523,,
-38.716,632.523,,
-39.008,632.523,,
-38.979,632.523,,
-38.870,632.147,,
-38.858,632.147,,
-39.063,632.147,,
-39.284,632.147,,
-39.329,631.925,,
-39.380,631.925,,
-39.349,631.925,,
-39.138,631.925,,
-38.714,631.618,,
-38.569,631.618,,
-38.709,631.618,,
-38.770,631.618,,
-38.538,631.398,,
-38.128,631.398,,
-37.716,631.398,,
-37.304,631.398,,
-36.964,630.843,,
-36.673,630.843,,
-36.681,630.843,,
-37.182,630.843,,
-37.508,630.194,,
-37.236,630.194,,
-36.865,630.194,,
-36.831,630.194,,
-37.111,629.231,,
-37.521,629.231,,
-37.859,629.231,,
-38.123,629.231,,
-38.092,628.338,,
-37.534,628.338,,
-36.919,628.338,,
-36.327,628.338,,
-35.626,627.348,,
-34.575,627.348,,
-33.645,627.348,,
-33.349,627.348,,
-33.436,626.355,,
-33.853,626.355,,
-34.549,626.355,,
-34.937,626.355,,
-34.575,625.574,,
-33.811,625.574,,
-32.951,625.574,,
-31.870,625.574,,
-30.523,624.850,,
-29.096,624.850,,
-28.603,624.850,,
-28.499,624.850,,
-27.819,624.258,,
-26.475,624.258,,
-25.118,624.258,,
-25.028,624.258,,
-26.091,623.761,,
-27.786,623.761,,
-29.708,623.761,,
-31.332,623.761,,
-32.604,623.630,,
-33.491,623.630,,
-34.183,623.630,,
-34.836,623.630,,
-35.556,623.466,,
-35.919,623.466,,
-35.972,623.466,,
-35.956,623.466,,
-35.988,623.249,,
-36.506,623.249,,
-37.471,623.249,,
-37.954,623.249,,
-38.247,622.826,,
-38.204,622.826,,
-37.774,622.826,,
-37.534,622.826,,
-37.578,622.467,,
-37.462,622.467,,
-37.318,622.467,,
-37.536,622.467,,
-38.104,621.955,,
-38.690,621.955,,
-38.628,621.955,,
-38.193,621.955,,
-37.501,621.772,,
-36.711,621.772,,
-36.468,621.772,,
-36.578,621.772,,
-36.604,621.397,,
-36.288,621.397,,
-35.934,621.397,,
-35.388,621.397,,
-34.835,621.321,,
-34.777,621.321,,
-35.372,621.321,,
-36.105,621.321,,
-37.088,621.223,,
-38.018,621.223,,
-38.715,621.223,,
-39.017,621.223,,
-39.818,621.182,,
-40.433,621.182,,
-40.369,621.182,,
-39.807,621.182,,
-38.778,620.917,,
-38.099,620.917,,
-37.940,620.917,,
-38.416,620.917,,
-38.839,620.816,,
-38.866,620.816,,
-38.517,620.816,,
-38.149,620.816,,
-38.037,620.823,,
-38.215,620.823,,
-38.229,620.823,,
-37.960,620.823,,
-37.692,620.951,,
-37.428,620.951,,
-37.348,620.951,,
-37.585,620.951,,
-37.509,621.194,,
-37.665,621.194,,
-38.071,621.194,,
-38.698,621.194,,
-39.179,621.429,,
-38.705,621.429,,
-37.324,621.429,,
-35.734,621.429,,
-34.728,621.722,,
-34.943,621.722,,
-36.095,621.722,,
-37.677,621.722,,
-39.199,621.978,,
-40.559,621.978,,
-41.738,621.978,,
-42.348,621.978,,
-42.708,622.453,,
-42.747,622.453,,
-42.944,622.453,,
-43.340,622.453,,
-43.334,622.861,,
-42.801,622.861,,
-42.225,622.861,,
-41.379,622.861,,
-40.322,623.459,,
-39.799,623.459,,
-39.693,623.459,,
-39.706,623.459,,
-39.593,623.864,,
-39.740,623.864,,
-39.998,623.864,,
-39.958,623.864,,
-39.953,624.392,,
-39.835,624.392,,
-39.676,624.392,,
-39.670,624.392,,
-39.590,624.815,,
-39.767,624.815,,
-40.065,624.815,,
-40.562,624.815,,
-40.804,625.270,,
-40.565,625.270,,
-39.468,625.270,,
-38.014,625.270,,
-36.726,625.612,,
-35.708,625.612,,
-34.964,625.612,,
-34.746,625.612,,
-34.576,626.082,,
-34.378,626.082,,
-34.495,626.082,,
-34.882,626.082,,
-35.343,626.204,,
-35.812,626.204,,
-36.264,626.204,,
-36.497,626.204,,
-36.922,626.454,,
-37.183,626.454,,
-36.873,626.454,,
-36.622,626.454,,
-36.428,626.479,,
-36.175,626.479,,
-35.707,626.479,,
-35.360,626.479,,
-35.162,626.713,,
-35.053,626.713,,
-34.789,626.713,,
-34.648,626.713,,
-34.696,626.873,,
-34.843,626.873,,
-35.466,626.873,,
-36.121,626.873,,
-36.459,627.098,,
-36.405,627.098,,
-36.156,627.098,,
-35.480,627.098,,
-34.249,627.231,,
-33.083,627.231,,
-31.977,627.231,,
-30.419,627.231,,
-29.045,627.443,,
-28.248,627.443,,
-27.868,627.443,,
-27.754,627.443,,
-27.698,627.614,,
-27.799,627.614,,
-28.189,627.614,,
-28.744,627.614,,
-29.507,627.913,,
-30.519,627.913,,
-31.432,627.913,,
-32.150,627.913,,
-32.858,628.366,,
-33.604,628.366,,
-34.255,628.366,,
-34.754,628.366,,
-35.085,628.479,,
-35.316,628.479,,
-35.854,628.479,,
-36.685,628.479,,
-37.192,628.569,,
-37.332,628.569,,
-37.391,628.569,,
-36.997,628.569,,
-36.517,628.621,,
-36.128,628.621,,
-35.446,628.621,,
-35.023,628.621,,
-34.894,628.802,,
-35.051,628.802,,
-35.349,628.802,,
-35.449,628.802,,
-35.415,628.771,,
-35.480,628.771,,
-35.802,628.771,,
-36.419,628.771,,
-37.055,628.708,,
-37.861,628.708,,
-38.520,628.708,,
-39.082,628.708,,
-39.650,628.519,,
-39.927,628.519,,
-39.813,628.519,,
-39.424,628.519,,
-38.982,628.336,,
-38.747,628.336,,
-38.615,628.336,,
-38.723,628.336,,
-38.859,627.952,,
-38.880,627.952,,
-38.723,627.952,,
-38.559,627.952,,
-38.591,627.727,,
-38.520,627.727,,
-38.272,627.727,,
-38.154,627.727,,
-37.915,627.375,,
-37.398,627.375,,
-37.254,627.375,,
-37.329,627.375,,
-37.766,627.244,,
-38.232,627.244,,
-38.762,627.244,,
-38.922,627.244,,
-39.286,626.932,,
-39.896,626.932,,
-40.411,626.932,,
-40.174,626.932,,
-39.369,626.707,,
-38.480,626.707,,
-37.178,626.707,,
-35.885,626.707,,
-35.277,626.272,,
-35.805,626.272,,
-36.926,626.272,,
-38.069,626.272,,
-38.657,625.982,,
-38.964,625.982,,
-39.230,625.982,,
-39.361,625.982,,
-39.711,625.579,,
-40.122,625.579,,
-40.298,625.579,,
-40.351,625.579,,
-40.390,625.334,,
-40.171,625.334,,
-39.361,625.334,,
-38.424,625.334,,
-37.709,624.973,,
-37.163,624.973,,
-36.465,624.973,,
-35.925,624.973,,
-35.578,624.697,,
-35.202,624.697,,
-34.538,624.697,,
-34.243,624.697,,
-34.418,624.426,,
-34.909,624.426,,
-35.386,624.426,,
-35.820,624.426,,
-36.297,624.202,,
-36.854,624.202,,
-37.189,624.202,,
-37.867,624.202,,
-38.814,623.996,,
-39.750,623.996,,
-40.483,623.996,,
-40.906,623.996,,
-41.277,623.745,,
-41.498,623.745,,
-41.445,623.745,,
-41.417,623.745,,
-41.033,623.492,,
-40.421,623.492,,
-40.204,623.492,,
-40.595,623.492,,
-40.920,623.276,,
-40.649,623.276,,
-40.318,623.276,,
-40.011,623.276,,
-39.230,623.213,,
-38.469,623.213,,
-38.045,623.213,,
-37.616,623.213,,
-37.242,623.022,,
-36.997,623.022,,
-36.843,623.022,,
-36.876,623.022,,
-36.926,622.912,,
-36.899,622.912,,
-36.944,622.912,,
-36.871,622.912,,
-36.422,622.803,,
-35.776,622.803,,
-34.918,622.803,,
-34.142,622.803,,
-33.054,622.930,,
-31.702,622.930,,
-30.256,622.930,,
-28.955,622.930,,
-28.013,622.804,,
-27.452,622.804,,
-26.925,622.804,,
-26.668,622.804,,
-26.687,622.890,,
-26.911,622.890,,
-27.363,622.890,,
-28.224,622.890,,
-29.072,622.834,,
-29.637,622.834,,
-29.806,622.834,,
-30.258,622.834,,
-31.542,622.796,,
-33.573,622.796,,
-35.754,622.796,,
-37.664,622.796,,
-39.327,622.439,,
-40.429,622.439,,
-41.009,622.439,,
-41.467,622.439,,
-41.851,622.331,,
-41.958,622.331,,
-42.107,622.331,,
-42.250,622.331,,
-42.208,621.934,,
-41.748,621.934,,
-41.230,621.934,,
-41.037,621.934,,
-40.736,621.686,,
-40.263,621.686,,
-40.136,621.686,,
-40.649,621.686,,
-41.283,621.225,,
-41.763,621.225,,
-41.954,621.225,,
-41.795,621.225,,
-41.066,620.581,,
-40.001,620.581,,
-38.878,620.581,,
-38.119,620.581,,
-37.774,619.736,,
-37.530,619.736,,
-37.230,619.736,,
-36.618,619.736,,
-36.031,618.838,,
-35.628,618.838,,
-35.510,618.838,,
-35.226,618.838,,
-35.138,617.950,,
-35.539,617.950,,
-36.108,617.950,,
-36.728,617.950,,
-37.193,617.499,,
-37.076,617.499,,
-36.868,617.499,,
-36.379,617.499,,
-36.417,617.214,,
-37.044,617.214,,
-37.870,617.214,,
-38.439,617.214,,
-38.820,617.365,,
-38.994,617.365,,
-39.263,617.365,,
-39.672,617.365,,
-39.858,617.544,,
-39.376,617.544,,
-38.712,617.544,,
-38.194,617.544,,
-37.683,617.908,,
-37.466,617.908,,
-37.593,617.908,,
-37.825,617.908,,
-38.208,618.322,,
-38.421,618.322,,
-38.253,618.322,,
-38.189,618.322,,
-38.226,618.769,,
-38.470,618.769,,
-38.814,618.769,,
-38.828,618.769,,
-38.608,619.240,,
-38.824,619.240,,
-39.338,619.240,,
-40.092,619.240,,
-40.877,619.683,,
-40.988,619.683,,
-40.458,619.683,,
-39.488,619.683,,
-38.455,620.386,,
-37.892,620.386,,
-37.421,620.386,,
-36.696,620.386,,
-36.165,620.961,,
-36.292,620.961,,
-36.913,620.961,,
-37.693,620.961,,
-38.255,621.478,,
-38.629,621.478,,
-38.765,621.478,,
-38.306,621.478,,
-37.241,621.988,,
-36.076,621.988,,
-35.352,621.988,,
-34.940,621.988,,
-34.813,622.676,,
-35.232,622.676,,
-36.191,622.676,,
-37.516,622.676,,
-38.593,623.185,,
-39.274,623.185,,
-39.720,623.185,,
-40.118,623.185,,
-40.133,623.940,,
-39.581,623.940,,
-38.869,623.940,,
-38.536,623.940,,
-38.646,625.138,,
-38.872,625.138,,
-39.368,625.138,,
-40.181,625.138,,
-40.897,627.811,,
-41.144,627.811,,
-41.299,627.811,,
-41.129,627.811,,
-40.595,629.692,,
-39.899,629.692,,
-39.277,629.692,,
-39.193,629.692,,
-39.628,630.745,,
-40.003,630.745,,
-40.221,630.745,,
-40.500,630.745,,
-40.787,631.143,,
-40.780,631.143,,
-40.152,631.143,,
-39.650,631.143,,
-39.204,631.674,,
-38.582,631.674,,
-37.865,631.674,,
-36.933,631.674,,
-36.181,632.287,,
-35.589,632.287,,
-34.973,632.287,,
-34.314,632.287,,
-33.456,633.008,,
-32.406,633.008,,
-31.213,633.008,,
-29.734,633.008,,
-28.454,633.360,,
-27.098,633.360,,
-25.751,633.360,,
-24.666,633.360,,
-23.885,633.869,,
-23.726,633.869,,
-24.362,633.869,,
-25.533,633.869,,
-26.892,634.483,,
-28.126,634.483,,
-29.130,634.483,,
-30.036,634.483,,
-31.087,635.378,,
-32.148,635.378,,
-32.832,635.378,,
-33.187,635.378,,
-33.350,636.086,,
-33.720,636.086,,
-34.221,636.086,,
-35.000,636.086,,
-35.947,636.862,,
-36.661,636.862,,
-36.872,636.862,,
