Data recorded on Mon Jul 24 13-18-46 CAT 2017
Time: 13:18:54
Time		Millis		IR PPG		Red PPG		Filtered		SSF
19,3	,	27819	,	-23776	,	-21549	,	-11.603098	,	0
19,3	,	27851	,	-23785	,	-21558	,	-12.51526	,	0
19,3	,	27867	,	-23797	,	-21554	,	-13.84256	,	0
19,3	,	27883	,	-23801	,	-21562	,	-15.635073	,	0
19,3	,	27915	,	-23800	,	-21559	,	-17.7164	,	0
19,3	,	27931	,	-23798	,	-21560	,	-19.6582	,	0
19,3	,	27963	,	-23779	,	-21558	,	-20.857634	,	0
19,3	,	27979	,	-23762	,	-21552	,	-20.614588	,	0
19,3	,	27995	,	-23762	,	-21540	,	-18.38897	,	0
19,3	,	28027	,	-23746	,	-21534	,	-14.1445875	,	2
19,3	,	28043	,	-23748	,	-21537	,	-8.33706	,	6
19,3	,	28059	,	-23726	,	-21525	,	-1.6389198	,	11
19,3	,	28091	,	-23740	,	-21534	,	5.2432685	,	17
19,3	,	28107	,	-23747	,	-21545	,	11.483032	,	23
19,3	,	28139	,	-23742	,	-21535	,	16.191387	,	29
19,3	,	28155	,	-23761	,	-21538	,	18.766365	,	33
19,3	,	28171	,	-23767	,	-21543	,	18.945349	,	35
19,3	,	28203	,	-23772	,	-21541	,	16.754013	,	35
19,3	,	28219	,	-23765	,	-21543	,	12.66208	,	33
19,3	,	28235	,	-23763	,	-21538	,	7.5687037	,	29
19,3	,	28267	,	-23774	,	-21540	,	2.4354677	,	24
19,3	,	28283	,	-23778	,	-21538	,	-2.1323729	,	18
19,3	,	28299	,	-23776	,	-21546	,	-5.8937836	,	12
19,3	,	28331	,	-23781	,	-21546	,	-8.729173	,	6
19,3	,	28347	,	-23781	,	-21555	,	-10.589159	,	2
19,3	,	28379	,	-23783	,	-21540	,	-11.526907	,	0
19,3	,	28395	,	-23788	,	-21558	,	-11.6837635	,	0
19,3	,	28411	,	-23806	,	-21559	,	-11.361178	,	0
19,3	,	28443	,	-23815	,	-21561	,	-11.065973	,	0
19,3	,	28459	,	-23823	,	-21563	,	-11.299278	,	0
19,3	,	28475	,	-23825	,	-21565	,	-12.26347	,	0
19,3	,	28507	,	-23829	,	-21567	,	-13.799175	,	0
19,3	,	28523	,	-23833	,	-21569	,	-15.546417	,	0
19,3	,	28554	,	-23856	,	-21571	,	-17.232502	,	0
19,3	,	28570	,	-23859	,	-21570	,	-18.86228	,	0
19,3	,	28587	,	-23843	,	-21589	,	-20.418736	,	0
19,3	,	28619	,	-23831	,	-21564	,	-21.433468	,	0
19,3	,	28635	,	-23829	,	-21539	,	-21.202583	,	0
19,3	,	28651	,	-23790	,	-21530	,	-19.179583	,	0
19,3	,	28683	,	-23786	,	-21526	,	-14.9839525	,	2
19,3	,	28699	,	-23807	,	-21529	,	-8.760739	,	6
19,3	,	28714	,	-23786	,	-21531	,	-1.5067225	,	12
19,3	,	28747	,	-23783	,	-21529	,	5.6111007	,	19
19,3	,	28763	,	-23798	,	-21530	,	11.7794895	,	26
19,3	,	28795	,	-23797	,	-21534	,	16.311892	,	32
19,3	,	28811	,	-23809	,	-21537	,	18.665668	,	36
19,3	,	28827	,	-23826	,	-21561	,	18.583647	,	38
19,4	,	28858	,	-23815	,	-21539	,	16.125946	,	38
19,4	,	28874	,	-23823	,	-21547	,	11.832106	,	36
19,4	,	28890	,	-23821	,	-21548	,	6.596328	,	32
19,4	,	28923	,	-23816	,	-21550	,	1.3260679	,	26
19,4	,	28939	,	-23824	,	-21553	,	-3.238029	,	19
19,4	,	28971	,	-23833	,	-21549	,	-6.722034	,	12
19,4	,	28987	,	-23825	,	-21559	,	-9.126877	,	6
19,4	,	29003	,	-23844	,	-21557	,	-10.604573	,	2
19,4	,	29034	,	-23846	,	-21554	,	-11.437429	,	0
19,4	,	29050	,	-23847	,	-21561	,	-11.965605	,	0
