RAW Data export file (comma separated)


Client:	John,Sample
Session:	David2 
Date:	24-07-2017
Time:	12:02:49
Duration:	147	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-16.942,934.880,,
-16.891,934.773,,
-18.103,934.773,,
-19.908,934.773,,
-20.248,934.773,,
-22.694,934.647,,
-23.662,934.647,,
-24.971,934.647,,
-26.893,934.647,,
-26.820,934.441,,
-28.779,934.441,,
-29.411,934.441,,
-29.514,934.441,,
-31.020,934.156,,
-30.605,934.156,,
-31.737,934.156,,
-32.008,934.156,,
-30.847,933.739,,
-31.725,933.739,,
-31.024,933.739,,
-31.649,933.739,,
-32.354,933.303,,
-31.634,933.303,,
-32.848,933.303,,
-32.155,933.303,,
-31.809,932.794,,
-32.632,932.794,,
-31.530,932.794,,
-32.278,932.794,,
-31.727,932.181,,
-30.785,932.181,,
-31.575,932.181,,
-30.514,932.181,,
-30.924,931.568,,
-30.685,931.568,,
-29.491,931.568,,
-30.060,931.568,,
-28.759,930.971,,
-28.361,930.971,,
-28.252,930.971,,
-26.673,930.971,,
-27.071,930.263,,
-26.147,930.263,,
-25.823,930.263,,
-26.353,930.263,,
-25.002,929.578,,
-26.002,929.578,,
-26.017,929.578,,
-25.682,929.578,,
-26.945,929.156,,
-25.959,929.156,,
-26.260,929.156,,
-26.453,929.156,,
-25.905,928.394,,
-27.393,928.394,,
-27.078,928.394,,
-27.643,928.394,,
-28.384,927.374,,
-27.707,927.374,,
-29.205,927.374,,
-29.336,927.374,,
-29.913,926.258,,
-30.929,926.258,,
-29.689,926.258,,
-29.770,926.258,,
-27.732,925.246,,
-24.125,925.246,,
-20.522,925.246,,
-13.277,925.246,,
-6.673,924.465,,
0.647,924.465,,
9.326,924.465,,
15.440,924.465,,
22.394,923.806,,
27.040,923.806,,
29.627,923.806,,
32.224,923.806,,
31.388,923.330,,
30.927,923.330,,
29.278,923.330,,
25.477,923.330,,
22.853,922.882,,
17.553,922.882,,
13.154,922.882,,
9.301,922.882,,
3.346,922.305,,
-0.512,922.305,,
-5.791,922.305,,
-10.450,922.305,,
-13.548,921.711,,
-18.145,921.711,,
-20.250,921.711,,
-23.021,921.711,,
-26.473,921.272,,
-28.206,921.272,,
-31.770,921.272,,
-33.505,921.272,,
-34.952,920.792,,
-37.276,920.792,,
-36.936,920.792,,
-38.019,920.792,,
-37.635,920.216,,
-36.088,920.216,,
-35.731,920.216,,
-32.723,920.216,,
-30.727,919.690,,
-28.614,919.690,,
-25.359,919.690,,
-24.347,919.690,,
-21.958,919.133,,
-20.604,919.133,,
-19.935,919.133,,
-17.763,919.133,,
-17.997,918.571,,
-17.093,918.571,,
-16.813,918.571,,
-17.717,918.571,,
-16.298,917.910,,
-16.975,917.910,,
-17.207,917.910,,
-17.228,917.910,,
-19.531,917.300,,
-19.747,917.300,,
-21.326,917.300,,
-22.789,917.300,,
-22.952,916.683,,
-25.481,916.683,,
-26.468,916.683,,
-28.128,916.683,,
-29.953,916.061,,
-30.004,916.061,,
-31.997,916.061,,
-32.279,916.061,,
-32.349,915.478,,
-33.569,915.478,,
-32.600,915.478,,
-33.415,915.478,,
-33.157,914.929,,
-32.020,914.929,,
-32.757,914.929,,
-31.557,914.929,,
-31.846,914.362,,
-32.202,914.362,,
-31.515,914.362,,
-32.580,914.362,,
-31.518,913.675,,
-31.096,913.675,,
-31.401,913.675,,
-30.269,913.675,,
-31.164,913.058,,
-30.348,913.058,,
-29.491,913.058,,
-30.021,913.058,,
-28.731,912.375,,
-29.642,912.375,,
-29.896,912.375,,
-29.308,912.375,,
-29.910,911.708,,
-28.246,911.708,,
-27.928,911.708,,
-27.742,911.708,,
-26.465,910.819,,
-27.165,910.819,,
-26.307,910.819,,
-26.207,910.819,,
-26.699,910.098,,
-25.480,910.098,,
-26.487,910.098,,
-26.326,910.098,,
-26.328,909.692,,
-27.454,909.692,,
-26.342,909.692,,
-26.971,909.692,,
-26.904,908.999,,
-26.376,908.999,,
-27.660,908.999,,
-27.052,908.999,,
-27.731,907.865,,
-28.383,907.865,,
-27.872,907.865,,
-29.290,907.865,,
-29.012,906.757,,
-29.169,906.757,,
-28.948,906.757,,
-25.873,906.757,,
-23.168,905.966,,
-17.487,905.966,,
-10.650,905.966,,
-4.293,905.966,,
4.751,905.322,,
11.930,905.322,,
19.397,905.322,,
27.016,905.322,,
31.307,905.029,,
36.165,905.029,,
38.236,905.029,,
38.651,905.029,,
38.889,904.810,,
35.548,904.810,,
32.838,904.810,,
29.011,904.810,,
23.621,904.606,,
19.732,904.606,,
13.567,904.606,,
8.660,904.606,,
4.261,904.419,,
-1.636,904.419,,
-5.533,904.419,,
-10.910,904.419,,
-15.707,904.291,,
-19.242,904.291,,
-23.851,904.291,,
-25.721,904.291,,
-28.428,904.140,,
-31.207,904.140,,
-32.359,904.140,,
-35.042,904.140,,
-35.272,903.943,,
-35.643,903.943,,
-36.293,903.943,,
-34.676,903.943,,
-34.889,903.891,,
-33.625,903.891,,
-31.674,903.891,,
-30.680,903.891,,
-27.285,903.812,,
-25.895,903.812,,
-24.248,903.812,,
-21.613,903.812,,
-20.880,903.702,,
-18.373,903.702,,
-17.489,903.702,,
-17.159,903.702,,
-15.492,903.569,,
-16.287,903.569,,
-15.932,903.569,,
-16.495,903.569,,
-18.053,903.537,,
-17.526,903.537,,
-19.116,903.537,,
-19.577,903.537,,
-20.026,903.445,,
-22.386,903.445,,
-22.890,903.445,,
-25.044,903.445,,
-26.443,903.314,,
-26.498,903.314,,
-28.451,903.314,,
-28.571,903.314,,
-29.618,903.313,,
-30.557,903.313,,
-30.012,903.313,,
-31.439,903.313,,
-31.293,903.301,,
-31.746,903.301,,
-33.108,903.301,,
-32.503,903.301,,
-33.681,903.277,,
-33.285,903.277,,
-32.224,903.277,,
-32.761,903.277,,
-31.217,903.201,,
-31.187,903.201,,
-30.635,903.201,,
-29.458,903.201,,
-30.171,903.207,,
-28.864,903.207,,
-28.519,903.207,,
-28.596,903.207,,
-27.423,903.191,,
-28.432,903.191,,
-27.806,903.191,,
-27.510,903.191,,
-27.867,903.206,,
-26.220,903.206,,
-26.935,903.206,,
-26.654,903.206,,
-26.072,903.304,,
-26.658,903.304,,
-24.977,903.304,,
-25.220,903.304,,
-25.369,903.446,,
-24.679,903.446,,
-25.828,903.446,,
-25.213,903.446,,
-25.715,903.526,,
-26.362,903.526,,
-25.710,903.526,,
-27.249,903.526,,
-26.930,903.734,,
-26.917,903.734,,
-27.700,903.734,,
-26.500,903.734,,
-27.627,904.041,,
-27.666,904.041,,
-27.147,904.041,,
-27.939,904.041,,
-26.736,904.105,,
-27.292,904.105,,
-27.691,904.105,,
-27.209,904.105,,
-28.744,904.070,,
-28.522,904.070,,
-29.344,904.070,,
-30.033,904.070,,
-28.336,904.127,,
-27.271,904.127,,
-22.974,904.127,,
-17.501,904.127,,
-11.774,904.321,,
-3.315,904.321,,
3.540,904.321,,
11.544,904.321,,
19.894,904.508,,
25.290,904.508,,
31.211,904.508,,
34.338,904.508,,
36.315,904.760,,
38.093,904.760,,
36.398,904.760,,
35.074,904.760,,
31.468,905.136,,
26.766,905.136,,
23.194,905.136,,
17.097,905.136,,
12.541,905.577,,
7.522,905.577,,
1.245,905.577,,
-2.470,905.577,,
-7.736,905.998,,
-11.585,905.998,,
-14.694,905.998,,
-19.211,905.998,,
-21.063,906.447,,
-24.304,906.447,,
-26.950,906.447,,
-28.143,906.447,,
-31.019,907.025,,
-31.796,907.025,,
-33.121,907.025,,
-34.378,907.025,,
-33.299,907.606,,
-34.335,907.606,,
-33.576,907.606,,
-32.390,907.606,,
-31.675,908.134,,
-28.465,908.134,,
-27.221,908.134,,
-25.249,908.134,,
-22.720,908.743,,
-22.064,908.743,,
-19.467,908.743,,
-18.304,908.743,,
-17.477,909.414,,
-16.067,909.414,,
-16.990,909.414,,
-16.302,909.414,,
-16.765,910.120,,
-17.629,910.120,,
-16.956,910.120,,
-18.797,910.120,,
-19.294,910.817,,
-20.129,910.817,,
-22.251,910.817,,
-22.396,910.817,,
-24.599,911.637,,
-25.506,911.637,,
-25.615,911.637,,
-27.603,911.637,,
-27.529,913.038,,
-28.807,913.038,,
-29.756,913.038,,
-29.559,913.038,,
-31.327,915.271,,
-30.952,915.271,,
-31.452,915.271,,
-32.672,915.271,,
-31.980,916.955,,
-33.164,916.955,,
-32.301,916.955,,
-31.307,916.955,,
-31.761,918.194,,
-30.352,918.194,,
-30.880,918.194,,
-30.283,918.194,,
-29.212,919.246,,
-29.865,919.246,,
-28.476,919.246,,
-28.731,919.246,,
-29.264,920.349,,
-28.499,920.349,,
-29.339,920.349,,
-28.373,920.349,,
-28.405,921.555,,
-28.862,921.555,,
-27.315,921.555,,
-28.011,921.555,,
-27.408,922.631,,
-26.988,922.631,,
-27.529,922.631,,
-25.677,922.631,,
-25.663,923.589,,
-25.077,923.589,,
-24.118,923.589,,
-25.049,923.589,,
-24.006,924.587,,
-24.441,924.587,,
-24.627,924.587,,
-23.751,924.587,,
-25.403,925.641,,
-25.360,925.641,,
-25.911,925.641,,
-26.778,925.641,,
-25.540,926.627,,
-26.633,926.627,,
-26.575,926.627,,
-26.711,926.627,,
-28.043,927.813,,
-27.457,927.813,,
-28.597,927.813,,
-28.828,927.813,,
-28.260,928.589,,
-29.382,928.589,,
-28.729,928.589,,
-29.469,928.589,,
-30.036,928.997,,
-29.706,928.997,,
-31.404,928.997,,
-30.820,928.997,,
-31.001,929.374,,
-31.468,929.374,,
-29.618,929.374,,
-28.805,929.374,,
-24.964,929.956,,
-19.332,929.956,,
-13.595,929.956,,
-4.897,929.956,,
2.031,930.841,,
9.311,930.841,,
16.924,930.841,,
22.068,930.841,,
28.169,931.723,,
31.476,931.723,,
33.519,931.723,,
35.642,931.723,,
34.140,932.562,,
33.307,932.562,,
30.878,932.562,,
26.489,932.562,,
23.165,933.585,,
16.933,933.585,,
11.755,933.585,,
6.625,933.585,,
0.192,934.545,,
-3.706,934.545,,
-9.090,934.545,,
-13.440,934.545,,
-16.605,935.405,,
-21.283,935.405,,
-23.885,935.405,,
-27.428,935.405,,
-30.589,936.311,,
-31.954,936.311,,
-35.206,936.311,,
-36.248,936.311,,
-37.434,937.069,,
-38.400,937.069,,
-36.515,937.069,,
-36.223,937.069,,
-34.266,937.545,,
-31.955,937.545,,
-31.043,937.545,,
-28.028,937.545,,
-26.549,937.835,,
-24.348,937.835,,
-21.140,937.835,,
-20.302,937.835,,
-18.217,937.855,,
-17.752,937.855,,
-17.332,937.855,,
-15.970,937.855,,
-17.078,937.710,,
-16.714,937.710,,
-17.137,937.710,,
-18.323,937.710,,
-17.855,937.307,,
-19.439,937.307,,
-19.898,937.307,,
-20.309,937.307,,
-22.181,936.788,,
-22.179,936.788,,
-23.936,936.788,,
-25.091,936.788,,
-25.666,936.267,,
-27.849,936.267,,
-27.966,936.267,,
-29.142,936.267,,
-30.369,935.743,,
-30.276,935.743,,
-31.903,935.743,,
-31.488,935.743,,
-31.281,935.178,,
-31.879,935.178,,
-30.784,935.178,,
-31.553,935.178,,
-31.219,934.573,,
-30.668,934.573,,
-31.209,934.573,,
-29.939,934.573,,
-30.618,934.006,,
-30.838,934.006,,
-30.123,934.006,,
-30.734,934.006,,
-29.509,933.331,,
-29.558,933.331,,
-29.569,933.331,,
-28.155,933.331,,
-28.840,932.669,,
-27.972,932.669,,
-27.526,932.669,,
-27.718,932.669,,
-26.299,932.059,,
-26.861,932.059,,
-26.378,932.059,,
-25.688,932.059,,
-26.409,931.443,,
-25.435,931.443,,
-25.920,931.443,,
-25.687,931.443,,
-24.704,930.794,,
-25.600,930.794,,
-24.851,930.794,,
-25.317,930.794,,
-25.824,929.993,,
-24.841,929.993,,
-25.889,929.993,,
-25.582,929.993,,
-25.823,929.435,,
-26.789,929.435,,
-25.945,929.435,,
-26.826,929.435,,
-26.562,928.912,,
-26.340,928.912,,
-27.596,928.912,,
-27.195,928.912,,
-28.274,927.888,,
-28.636,927.888,,
-28.366,927.888,,
-29.799,927.888,,
-29.543,926.802,,
-30.455,926.802,,
-31.144,926.802,,
-30.282,926.802,,
-30.944,925.790,,
-29.087,925.790,,
-26.486,925.790,,
-23.529,925.790,,
-17.452,924.835,,
-11.920,924.835,,
-4.397,924.835,,
3.578,924.835,,
10.032,924.076,,
17.979,924.076,,
23.283,924.076,,
27.654,924.076,,
31.563,923.555,,
32.246,923.555,,
33.736,923.555,,
33.016,923.555,,
30.660,923.137,,
28.634,923.137,,
23.675,923.137,,
19.794,923.137,,
15.314,922.746,,
9.706,922.746,,
5.846,922.746,,
-0.423,922.746,,
-5.927,922.191,,
-10.676,922.191,,
-16.031,922.191,,
-18.963,922.191,,
-23.115,921.773,,
-26.263,921.773,,
-27.841,921.773,,
-31.159,921.773,,
-32.336,921.312,,
-34.253,921.312,,
-36.001,921.312,,
-35.374,921.312,,
-36.256,920.857,,
-35.127,920.857,,
-33.861,920.857,,
-33.355,920.857,,
-30.859,920.457,,
-29.693,920.457,,
-27.159,920.457,,
-24.321,920.457,,
-23.137,920.081,,
-20.423,920.081,,
-19.500,920.081,,
-18.018,920.081,,
-15.627,919.614,,
-15.407,919.614,,
-13.735,919.614,,
-13.823,919.614,,
-14.703,919.257,,
-14.121,919.257,,
-15.598,919.257,,
-15.735,919.257,,
-16.407,918.958,,
-18.282,918.958,,
-18.170,918.958,,
-19.832,918.958,,
-20.657,918.511,,
-21.164,918.511,,
-23.293,918.511,,
-23.398,918.511,,
-25.220,918.045,,
-26.715,918.045,,
-27.149,918.045,,
-29.337,918.045,,
-29.473,917.767,,
-30.164,917.767,,
-31.162,917.767,,
-30.512,917.767,,
-31.704,917.547,,
-31.526,917.547,,
-31.376,917.547,,
-31.821,917.547,,
-30.445,917.232,,
-30.964,917.232,,
-30.607,917.232,,
-29.954,917.232,,
-30.379,917.059,,
-28.736,917.059,,
-28.358,917.059,,
-27.727,917.059,,
-26.373,916.958,,
-26.900,916.958,,
-25.537,916.958,,
-24.921,916.958,,
-24.493,916.805,,
-22.596,916.805,,
-22.802,916.805,,
-21.850,916.805,,
-21.309,916.592,,
-21.682,916.592,,
-20.774,916.592,,
-21.860,916.592,,
-22.051,916.542,,
-21.644,916.542,,
-22.540,916.542,,
-21.721,916.542,,
-22.321,916.593,,
-22.437,916.593,,
-21.567,916.593,,
-22.524,916.593,,
-21.841,916.687,,
-22.012,916.687,,
-22.888,916.687,,
-22.619,916.687,,
-23.918,916.808,,
-23.818,916.808,,
-23.906,916.808,,
-25.038,916.808,,
-24.682,916.692,,
-25.850,916.692,,
-25.971,916.692,,
-25.846,916.692,,
-27.011,916.497,,
-26.562,916.497,,
-27.397,916.497,,
-27.697,916.497,,
-26.773,916.236,,
-26.607,916.236,,
-24.042,916.236,,
-21.175,916.236,,
-17.497,916.149,,
-11.450,916.149,,
-6.049,916.149,,
0.799,916.149,,
6.978,916.338,,
11.898,916.338,,
17.645,916.338,,
20.845,916.338,,
23.735,916.668,,
25.910,916.668,,
25.349,916.668,,
25.449,916.668,,
23.744,917.126,,
21.551,917.126,,
19.368,917.126,,
14.617,917.126,,
10.711,917.715,,
6.029,917.715,,
1.111,917.715,,
-2.443,917.715,,
-7.594,918.131,,
-11.665,918.131,,
-15.739,918.131,,
-20.270,918.131,,
-22.920,918.430,,
-26.654,918.430,,
-29.535,918.430,,
-31.810,918.430,,
-34.937,918.624,,
-36.058,918.624,,
-37.601,918.624,,
-38.489,918.624,,
-37.986,918.765,,
-38.188,918.765,,
-36.319,918.765,,
-34.487,918.765,,
-32.371,918.615,,
-28.976,918.615,,
-27.124,918.615,,
-24.165,918.615,,
-21.499,918.327,,
-19.805,918.327,,
-17.056,918.327,,
-16.072,918.327,,
-14.522,918.002,,
-12.542,918.002,,
-12.133,918.002,,
-10.692,918.002,,
-10.858,917.872,,
-11.352,917.872,,
-11.114,917.872,,
-12.603,917.872,,
-13.072,917.638,,
-14.425,917.638,,
-16.485,917.638,,
-17.520,917.638,,
-19.758,917.374,,
-20.483,917.374,,
-21.170,917.374,,
-22.996,917.374,,
-23.613,917.117,,
-25.615,917.117,,
-26.889,917.117,,
-27.528,917.117,,
-28.980,916.822,,
-28.848,916.822,,
-29.502,916.822,,
-29.836,916.822,,
-29.252,916.590,,
-29.820,916.590,,
-29.101,916.590,,
-29.147,916.590,,
-29.740,916.409,,
-29.155,916.409,,
-30.035,916.409,,
-29.772,916.409,,
-29.746,916.345,,
-30.451,916.345,,
-29.359,916.345,,
-29.513,916.345,,
-29.015,916.137,,
-28.132,916.137,,
-28.588,916.137,,
-27.609,916.137,,
-27.501,915.916,,
-27.267,915.916,,
-26.234,915.916,,
-26.927,915.916,,
-26.506,915.661,,
-26.608,915.661,,
-26.729,915.661,,
-25.549,915.661,,
-25.886,915.545,,
-25.327,915.545,,
-24.874,915.545,,
-25.472,915.545,,
-24.673,915.442,,
-25.011,915.442,,
-24.765,915.442,,
-24.156,915.442,,
-24.953,915.320,,
-24.395,915.320,,
-24.941,915.320,,
-25.451,915.320,,
-25.410,914.873,,
-26.732,914.873,,
-26.605,914.873,,
-27.149,914.873,,
-27.827,913.939,,
-26.939,913.939,,
-27.304,913.939,,
-25.721,913.939,,
-23.059,913.118,,
-19.912,913.118,,
-13.957,913.118,,
-8.956,913.118,,
-2.977,912.556,,
3.814,912.556,,
9.167,912.556,,
15.401,912.556,,
19.595,912.302,,
22.694,912.302,,
25.589,912.302,,
25.727,912.302,,
26.406,912.175,,
25.717,912.175,,
23.549,912.175,,
21.928,912.175,,
17.941,912.212,,
14.605,912.212,,
11.190,912.212,,
6.514,912.212,,
3.270,912.241,,
-1.197,912.241,,
-5.083,912.241,,
-8.222,912.241,,
-12.550,912.280,,
-15.334,912.280,,
-18.968,912.280,,
-22.195,912.280,,
-23.850,912.228,,
-27.056,912.228,,
-28.874,912.228,,
-30.920,912.228,,
-32.962,912.262,,
-33.001,912.262,,
-34.203,912.262,,
-33.867,912.262,,
-32.991,912.310,,
-32.704,912.310,,
-30.666,912.310,,
-29.823,912.310,,
-27.930,912.237,,
-25.331,912.237,,
-24.547,912.237,,
-22.535,912.237,,
-21.613,912.103,,
-20.638,912.103,,
-18.799,912.103,,
-19.039,912.103,,
-17.985,911.956,,
-17.434,911.956,,
-17.854,911.956,,
-17.023,911.956,,
-18.070,911.893,,
-18.410,911.893,,
-18.764,911.893,,
-20.426,911.893,,
-20.658,911.754,,
-22.256,911.754,,
-23.547,911.754,,
-24.178,911.754,,
-26.087,911.707,,
-26.459,911.707,,
-27.668,911.707,,
-28.880,911.707,,
-29.312,911.747,,
-31.052,911.747,,
-30.793,911.747,,
-30.609,911.747,,
-30.888,911.876,,
-29.874,911.876,,
-30.705,911.876,,
-30.625,911.876,,
-30.283,912.013,,
-30.880,912.013,,
-29.871,912.013,,
-30.345,912.013,,
-30.360,912.238,,
-29.807,912.238,,
-30.307,912.238,,
-28.959,912.238,,
-28.579,912.613,,
-28.287,912.613,,
-26.888,912.613,,
-27.424,912.613,,
-26.773,912.994,,
-26.523,912.994,,
-26.987,912.994,,
-25.927,912.994,,
-26.450,913.433,,
-25.937,913.433,,
-25.378,913.433,,
-26.087,913.433,,
-25.480,913.937,,
-25.996,913.937,,
-25.856,913.937,,
-25.029,913.937,,
-25.689,914.669,,
-24.889,914.669,,
-25.267,914.669,,
-25.671,914.669,,
-24.879,915.331,,
-25.761,915.331,,
-25.495,915.331,,
-26.008,915.331,,
-26.968,915.766,,
-26.331,915.766,,
-27.100,915.766,,
-26.871,915.766,,
-26.618,916.086,,
-27.502,916.086,,
-26.529,916.086,,
-26.132,916.086,,
-24.062,916.397,,
-20.105,916.397,,
-16.610,916.397,,
-10.460,916.397,,
-4.430,916.846,,
1.732,916.846,,
8.776,916.846,,
13.587,916.846,,
19.098,917.439,,
23.461,917.439,,
25.884,917.439,,
28.811,917.439,,
28.893,918.183,,
28.494,918.183,,
27.161,918.183,,
23.654,918.183,,
21.011,918.906,,
16.435,918.906,,
11.778,918.906,,
7.455,918.906,,
1.790,919.734,,
-1.776,919.734,,
-5.751,919.734,,
-9.905,919.734,,
-12.889,920.570,,
-17.532,920.570,,
-20.494,920.570,,
-23.131,920.570,,
-26.217,921.413,,
-27.565,921.413,,
-30.365,921.413,,
-31.879,921.413,,
-32.725,922.172,,
