RAW Data export file (comma separated)


Client:	John,Sample
Session:	Dean1 
Date:	24-07-2017
Time:	12:13:50
Duration:	381	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-28.729,565.582,,
-29.467,565.582,,
-29.574,565.634,,
-30.236,565.634,,
-30.523,565.634,,
-30.223,565.634,,
-30.260,565.682,,
-29.760,565.682,,
-29.891,565.682,,
-30.494,565.682,,
-30.933,565.768,,
-32.176,565.768,,
-32.303,565.768,,
-32.176,565.768,,
-32.325,565.859,,
-32.050,565.859,,
-32.584,565.859,,
-32.620,565.859,,
-32.471,565.882,,
-32.761,565.882,,
-32.185,565.882,,
-32.185,565.882,,
-31.796,565.984,,
-31.292,565.984,,
-31.566,565.984,,
-31.156,565.984,,
-31.376,566.011,,
-31.447,566.011,,
-30.811,566.011,,
-30.731,566.011,,
-29.912,566.095,,
-29.539,566.095,,
-29.312,566.095,,
-28.657,566.095,,
-28.904,566.111,,
-28.349,566.111,,
-27.572,566.111,,
-27.031,566.111,,
-26.216,566.207,,
-26.587,566.207,,
-26.337,566.207,,
-25.789,566.207,,
-25.755,566.194,,
-25.022,566.194,,
-25.106,566.194,,
-25.527,566.194,,
-25.938,566.273,,
-27.311,566.273,,
-27.787,566.273,,
-28.233,566.273,,
-28.330,566.249,,
-28.093,566.249,,
-28.761,566.249,,
-28.809,566.249,,
-29.338,566.376,,
-30.206,566.376,,
-30.295,566.376,,
-30.928,566.376,,
-30.874,566.406,,
-30.943,566.406,,
-31.295,566.406,,
-30.839,566.406,,
-31.141,566.590,,
-30.940,566.590,,
-30.568,566.590,,
-30.735,566.590,,
-30.302,566.591,,
-30.903,566.591,,
-31.404,566.591,,
-31.220,566.591,,
-31.502,566.767,,
-31.217,566.767,,
-31.419,566.767,,
-31.431,566.767,,
-30.701,566.710,,
-30.602,566.710,,
-29.828,566.710,,
-29.496,566.710,,
-29.506,566.853,,
-28.910,566.853,,
-29.153,566.853,,
-28.996,566.853,,
-29.060,566.791,,
-29.744,566.791,,
-29.497,566.791,,
-29.819,566.791,,
-29.925,566.936,,
-29.848,566.936,,
-30.426,566.936,,
-30.429,566.936,,
-31.044,566.866,,
-31.663,566.866,,
-31.620,566.866,,
-31.919,566.866,,
-31.353,566.975,,
-31.211,566.975,,
-31.743,566.975,,
-31.853,566.975,,
-32.669,566.910,,
-32.793,566.910,,
-33.042,566.910,,
-33.608,566.910,,
-33.256,566.994,,
-33.570,566.994,,
-33.387,566.994,,
-33.102,566.994,,
-33.232,566.942,,
-32.271,566.942,,
-31.631,566.942,,
-30.960,566.942,,
-30.360,567.034,,
-30.849,567.034,,
-30.960,567.034,,
-31.281,567.034,,
-31.454,567.054,,
-31.068,567.054,,
-31.183,567.054,,
-30.565,567.054,,
-30.425,567.162,,
-30.578,567.162,,
-30.267,567.162,,
-30.661,567.162,,
-30.340,567.167,,
-30.149,567.167,,
-30.627,567.167,,
-30.527,567.167,,
-31.020,567.266,,
-30.989,567.266,,
-30.806,567.266,,
-30.995,567.266,,
-30.370,567.275,,
-30.500,567.275,,
-30.621,567.275,,
-30.304,567.275,,
-30.773,567.361,,
-30.726,567.361,,
-30.813,567.361,,
-30.535,567.361,,
-29.690,567.383,,
-29.681,567.383,,
-29.394,567.383,,
-29.492,567.383,,
-30.018,567.431,,
-29.968,567.431,,
-30.766,567.431,,
-31.043,567.431,,
-31.148,567.417,,
-31.651,567.417,,
-31.449,567.417,,
-31.853,567.417,,
-31.665,567.417,,
-31.125,567.417,,
-31.090,567.417,,
-29.963,567.417,,
-29.103,567.407,,
-28.267,567.407,,
-27.237,567.407,,
-27.174,567.407,,
-26.660,567.370,,
-26.439,567.370,,
-26.431,567.370,,
-25.830,567.370,,
-26.181,567.385,,
-26.341,567.385,,
-27.062,567.385,,
-28.188,567.385,,
-28.417,567.347,,
-29.404,567.347,,
-30.035,567.347,,
-30.346,567.347,,
-30.747,567.424,,
-30.199,567.424,,
-30.313,567.424,,
-30.145,567.424,,
-29.701,567.451,,
-30.061,567.451,,
-29.688,567.451,,
-29.581,567.451,,
-29.487,567.594,,
-28.912,567.594,,
-29.257,567.594,,
-29.291,567.594,,
-29.764,567.644,,
-30.626,567.644,,
-30.951,567.644,,
-31.994,567.644,,
-32.195,567.774,,
-32.220,567.774,,
-32.643,567.774,,
-32.186,567.774,,
-32.242,567.795,,
-31.601,567.795,,
-30.833,567.795,,
-30.658,567.795,,
-29.729,567.844,,
-29.459,567.844,,
-29.334,567.844,,
-28.991,567.844,,
-29.509,567.768,,
-29.509,567.768,,
-29.858,567.768,,
-30.263,567.768,,
-30.218,568.148,,
-31.046,568.148,,
-31.301,568.148,,
-31.443,568.148,,
-31.879,568.486,,
-31.650,568.486,,
-32.054,568.486,,
-32.113,568.486,,
-32.004,568.942,,
-32.387,568.942,,
-32.246,568.942,,
-33.014,568.942,,
-33.515,569.312,,
-33.588,569.312,,
-34.253,569.312,,
-33.975,569.312,,
-33.770,569.890,,
-33.566,569.890,,
-32.936,569.890,,
-33.126,569.890,,
-32.538,570.255,,
-32.200,570.255,,
-32.188,570.255,,
-31.380,570.255,,
-31.206,570.875,,
-30.697,570.875,,
-30.474,570.875,,
-30.746,570.875,,
-30.272,571.329,,
-30.356,571.329,,
-29.795,571.329,,
-29.311,571.329,,
-29.647,571.854,,
-29.057,571.854,,
-29.291,571.854,,
-29.974,571.854,,
-30.445,572.097,,
-31.402,572.097,,
-31.361,572.097,,
-31.256,572.097,,
-31.223,572.488,,
-30.987,572.488,,
-31.562,572.488,,
-31.547,572.488,,
-31.463,572.610,,
-31.485,572.610,,
-30.787,572.610,,
-30.709,572.610,,
-30.267,572.974,,
-30.082,572.974,,
-30.522,572.974,,
-30.423,572.974,,
-31.014,573.251,,
-31.151,573.251,,
-30.796,573.251,,
-31.148,573.251,,
-30.948,573.659,,
-30.767,573.659,,
-30.226,573.659,,
-29.409,573.659,,
-29.250,574.025,,
-28.335,574.025,,
-27.978,574.025,,
-28.064,574.025,,
-27.709,574.596,,
-28.010,574.596,,
-27.693,574.596,,
-27.466,574.596,,
-27.373,575.002,,
-26.809,575.002,,
-27.096,575.002,,
-27.318,575.002,,
-27.372,575.653,,
-27.932,575.653,,
-27.827,575.653,,
-28.426,575.653,,
-28.839,575.937,,
-29.150,575.937,,
-29.805,575.937,,
-29.404,575.937,,
-29.260,576.042,,
-29.066,576.042,,
-28.267,576.042,,
-28.221,576.042,,
-27.894,575.905,,
-28.194,575.905,,
-28.845,575.905,,
-29.022,575.905,,
-29.686,575.787,,
-29.722,575.787,,
-29.722,575.787,,
-30.345,575.787,,
-30.090,575.531,,
-30.402,575.531,,
-30.581,575.531,,
-30.677,575.531,,
-31.237,575.420,,
-31.152,575.420,,
-31.446,575.420,,
-31.371,575.420,,
-30.629,575.230,,
-30.461,575.230,,
-29.521,575.230,,
-28.843,575.230,,
-28.702,575.207,,
-28.412,575.207,,
-29.003,575.207,,
-29.377,575.207,,
-29.957,575.202,,
-30.538,575.202,,
-30.315,575.202,,
-30.812,575.202,,
-31.142,575.258,,
-31.428,575.258,,
-32.141,575.258,,
-32.158,575.258,,
-32.503,575.321,,
-32.232,575.321,,
-31.634,575.321,,
-31.707,575.321,,
-31.323,575.383,,
-31.312,575.383,,
-31.216,575.383,,
-30.852,575.383,,
-30.933,575.377,,
-30.309,575.377,,
-30.010,575.377,,
-30.099,575.377,,
-29.951,575.309,,
-30.484,575.309,,
-30.624,575.309,,
-30.746,575.309,,
-31.114,575.238,,
-30.834,575.238,,
-31.115,575.238,,
-30.985,575.238,,
-30.638,575.158,,
-30.928,575.158,,
-30.451,575.158,,
-30.046,575.158,,
-29.452,575.173,,
-28.713,575.173,,
-28.860,575.173,,
-28.895,575.173,,
-29.500,575.160,,
-30.208,575.160,,
-30.420,575.160,,
-31.183,575.160,,
-31.602,575.147,,
-32.107,575.147,,
-32.562,575.147,,
-32.185,575.147,,
-32.190,575.093,,
-31.779,575.093,,
-31.416,575.093,,
-31.514,575.093,,
-31.190,575.113,,
-31.312,575.113,,
-31.111,575.113,,
-30.618,575.113,,
-30.687,575.091,,
-30.296,575.091,,
-30.473,575.091,,
-30.535,575.091,,
-30.264,575.149,,
-30.651,575.149,,
-30.157,575.149,,
-29.652,575.149,,
-29.300,575.148,,
-28.437,575.148,,
-28.203,575.148,,
-27.734,575.148,,
-27.678,575.216,,
-28.111,575.216,,
-28.026,575.216,,
-28.332,575.216,,
-28.049,575.178,,
-27.628,575.178,,
-27.936,575.178,,
-27.884,575.178,,
-28.565,575.243,,
-28.796,575.243,,
-28.672,575.243,,
-29.267,575.243,,
-29.301,575.182,,
-29.569,575.182,,
-29.746,575.182,,
-29.265,575.182,,
-29.146,575.231,,
-28.544,575.231,,
-28.416,575.231,,
-28.867,575.231,,
-29.001,575.145,,
-29.854,575.145,,
-30.230,575.145,,
-30.348,575.145,,
-30.763,575.216,,
-30.441,575.216,,
-30.814,575.216,,
-30.976,575.216,,
-30.841,575.138,,
-30.942,575.138,,
-30.469,575.138,,
-30.477,575.138,,
-30.409,575.214,,
-29.888,575.214,,
-29.942,575.214,,
-29.440,575.214,,
-29.346,575.075,,
-29.403,575.075,,
-29.067,575.075,,
-29.473,575.075,,
-29.539,575.108,,
-30.063,575.108,,
-30.923,575.108,,
-31.014,575.108,,
-31.533,575.004,,
-31.306,575.004,,
-31.091,575.004,,
-31.458,575.004,,
-31.025,575.044,,
-30.978,575.044,,
-30.560,575.044,,
-30.106,575.044,,
-30.508,574.896,,
-30.462,574.896,,
-30.824,574.896,,
-30.974,574.896,,
-30.548,574.929,,
-30.918,574.929,,
-30.918,574.929,,
-31.187,574.929,,
-31.425,574.805,,
-30.938,574.805,,
-31.213,574.805,,
-30.919,574.805,,
-30.660,574.833,,
-31.098,574.833,,
-31.045,574.833,,
-31.654,574.833,,
-31.676,574.676,,
-31.541,574.676,,
-31.942,574.676,,
-31.383,574.676,,
-31.071,574.691,,
-30.735,574.691,,
-30.137,574.691,,
-30.020,574.691,,
-29.264,574.526,,
-29.101,574.526,,
-29.051,574.526,,
-28.599,574.526,,
-29.060,574.524,,
-29.291,574.524,,
-29.622,574.524,,
-30.237,574.524,,
-30.092,574.394,,
-30.404,574.394,,
-30.199,574.394,,
-30.276,574.394,,
-30.956,574.508,,
-30.844,574.508,,
-31.308,574.508,,
-31.428,574.508,,
-31.076,574.414,,
-31.091,574.414,,
-30.577,574.414,,
-30.645,574.414,,
-30.501,574.506,,
-29.654,574.506,,
-29.558,574.506,,
-28.927,574.506,,
-28.586,574.403,,
-28.636,574.403,,
-28.476,574.403,,
-29.076,574.403,,
-28.945,574.514,,
-28.411,574.514,,
-28.279,574.514,,
-27.942,574.514,,
-28.556,574.430,,
-28.885,574.430,,
-29.103,574.430,,
-29.495,574.430,,
-29.008,574.543,,
-29.281,574.543,,
-29.483,574.543,,
-29.340,574.543,,
-29.910,574.483,,
-29.962,574.483,,
-30.436,574.483,,
-30.771,574.483,,
-30.463,574.597,,
-30.657,574.597,,
-30.270,574.597,,
-30.248,574.597,,
-30.533,574.561,,
-30.365,574.561,,
-30.798,574.561,,
-30.529,574.561,,
-30.154,574.676,,
-30.200,574.676,,
-29.997,574.676,,
-30.641,574.676,,
-31.016,574.616,,
-31.106,574.616,,
-31.341,574.616,,
-30.501,574.616,,
-30.142,574.724,,
-29.933,574.724,,
-29.698,574.724,,
-30.504,574.724,,
-30.891,574.672,,
-31.319,574.672,,
-31.257,574.672,,
-30.570,574.672,,
-30.599,574.785,,
-30.221,574.785,,
-30.215,574.785,,
-30.789,574.785,,
-30.707,574.729,,
-30.831,574.729,,
-30.550,574.729,,
-30.426,574.729,,
-30.693,574.845,,
-30.158,574.845,,
-30.371,574.845,,
-30.783,574.845,,
-30.822,574.787,,
-31.226,574.787,,
-30.864,574.787,,
-30.920,574.787,,
-31.049,574.907,,
-30.713,574.907,,
-31.019,574.907,,
-30.808,574.907,,
-30.606,574.843,,
-30.575,574.843,,
-30.122,574.843,,
-30.129,574.843,,
-29.500,574.941,,
-29.082,574.941,,
-29.431,574.941,,
-29.370,574.941,,
-30.169,574.886,,
-30.980,574.886,,
-31.628,574.886,,
-32.332,574.886,,
-31.938,574.972,,
-32.045,574.972,,
-32.007,574.972,,
-31.529,574.972,,
-31.733,574.938,,
-31.385,574.938,,
-31.359,574.938,,
-31.552,574.938,,
-31.360,575.019,,
-31.607,575.019,,
-31.198,575.019,,
-30.936,575.019,,
-31.122,574.982,,
-30.576,574.982,,
-30.671,574.982,,
-30.498,574.982,,
-30.231,575.047,,
-30.280,575.047,,
-29.575,575.047,,
-29.746,575.047,,
-29.866,575.017,,
-29.762,575.017,,
-30.040,575.017,,
-29.414,575.017,,
-29.320,575.108,,
-29.525,575.108,,
-29.141,575.108,,
-29.566,575.108,,
-29.585,575.080,,
-29.681,575.080,,
-29.882,575.080,,
-29.544,575.080,,
-29.751,575.185,,
-29.058,575.185,,
-28.200,575.185,,
-27.792,575.185,,
-27.094,575.156,,
-27.255,575.156,,
-27.307,575.156,,
-27.294,575.156,,
-27.850,575.244,,
-27.859,575.244,,
-28.909,575.244,,
-29.709,575.244,,
-29.990,575.199,,
-30.650,575.199,,
-30.517,575.199,,
-30.631,575.199,,
-30.720,575.302,,
-30.065,575.302,,
-29.877,575.302,,
-29.024,575.302,,
-28.769,575.312,,
-29.060,575.312,,
-28.867,575.312,,
-29.342,575.312,,
-29.285,575.450,,
-29.093,575.450,,
-29.202,575.450,,
-28.789,575.450,,
-29.157,575.495,,
-29.320,575.495,,
-29.180,575.495,,
-29.437,575.495,,
-28.998,575.637,,
-29.070,575.637,,
-29.045,575.637,,
-28.665,575.637,,
-29.102,575.716,,
-29.151,575.716,,
-29.581,575.716,,
-29.841,575.716,,
-29.328,575.860,,
-29.594,575.860,,
-29.414,575.860,,
-29.474,575.860,,
-29.902,575.940,,
-29.733,575.940,,
-30.338,575.940,,
-30.730,575.940,,
-30.894,576.111,,
-31.454,576.111,,
-31.296,576.111,,
-31.717,576.111,,
-31.823,576.263,,
-31.468,576.263,,
-31.705,576.263,,
-31.410,576.263,,
-31.592,576.477,,
-31.827,576.477,,
-31.753,576.477,,
-32.100,576.477,,
-31.748,576.640,,
-31.706,576.640,,
-31.580,576.640,,
-30.640,576.640,,
-30.275,576.861,,
-29.609,576.861,,
-29.385,576.861,,
-29.721,576.861,,
-29.397,576.966,,
-29.827,576.966,,
-30.025,576.966,,
-30.221,576.966,,
-30.815,577.134,,
-30.274,577.134,,
-30.234,577.134,,
-30.478,577.134,,
-30.567,577.221,,
-31.124,577.221,,
-30.874,577.221,,
-31.011,577.221,,
-31.183,577.384,,
-30.832,577.384,,
-31.233,577.384,,
-31.099,577.384,,
-31.011,577.500,,
-31.251,577.500,,
-30.705,577.500,,
-30.682,577.500,,
-30.285,577.742,,
-30.069,577.742,,
-30.323,577.742,,
-29.842,577.742,,
-30.133,577.946,,
-30.206,577.946,,
-29.769,577.946,,
-29.534,577.946,,
-28.745,578.198,,
-28.547,578.198,,
-28.142,578.198,,
-27.361,578.198,,
-27.268,578.404,,
-26.271,578.404,,
-25.656,578.404,,
-25.566,578.404,,
-25.157,578.651,,
-25.238,578.651,,
-24.739,578.651,,
-24.521,578.651,,
-25.108,578.834,,
-25.317,578.834,,
-26.473,578.834,,
-27.202,578.834,,
-27.469,579.027,,
-28.144,579.027,,
-27.898,579.027,,
-28.061,579.027,,
-28.244,579.189,,
-28.123,579.189,,
-28.467,579.189,,
-28.241,579.189,,
-28.668,579.443,,
-29.585,579.443,,
-29.956,579.443,,
-30.906,579.443,,
-30.958,579.762,,
-30.868,579.762,,
-31.052,579.762,,
-30.443,579.762,,
-30.359,580.111,,
-30.000,580.111,,
-29.967,580.111,,
-30.666,580.111,,
-30.723,580.525,,
-30.864,580.525,,
-30.293,580.525,,
-29.641,580.525,,
-29.901,581.277,,
-29.707,581.277,,
-29.995,581.277,,
-30.030,581.277,,
-29.404,581.974,,
-29.246,581.974,,
-28.156,581.974,,
-27.528,581.974,,
-27.282,582.447,,
-26.538,582.447,,
-26.699,582.447,,
-26.717,582.447,,
-26.859,583.076,,
-27.003,583.076,,
-26.329,583.076,,
-26.179,583.076,,
-25.637,583.626,,
-25.296,583.626,,
-25.991,583.626,,
-26.480,583.626,,
-27.870,583.999,,
-29.101,583.999,,
-30.052,583.999,,
-31.412,583.999,,
-32.182,584.737,,
-33.116,584.737,,
-33.667,584.737,,
-33.807,584.737,,
-34.805,585.517,,
-35.597,585.517,,
-36.554,585.517,,
-37.269,585.517,,
-37.076,586.162,,
-37.297,586.162,,
-36.936,586.162,,
-36.524,586.162,,
-36.247,586.655,,
-35.542,586.655,,
-35.482,586.655,,
-35.180,586.655,,
-34.666,586.970,,
-34.561,586.970,,
-33.682,586.970,,
-33.360,586.970,,
-33.324,587.085,,
-33.145,587.085,,
-33.443,587.085,,
-33.121,587.085,,
-33.098,587.033,,
-33.044,587.033,,
-32.341,587.033,,
-32.083,587.033,,
-31.263,586.875,,
-30.676,586.875,,
-30.415,586.875,,
-29.894,586.875,,
-30.077,586.833,,
-29.863,586.833,,
-29.613,586.833,,
-29.846,586.833,,
-29.873,586.871,,
-30.579,586.871,,
-31.264,586.871,,
-32.088,586.871,,
-33.146,587.217,,
-33.268,587.217,,
-33.525,587.217,,
-33.281,587.217,,
-32.392,587.609,,
-31.463,587.609,,
-29.816,587.609,,
-28.624,587.609,,
-27.929,588.020,,
-27.071,588.020,,
-27.030,588.020,,
-26.979,588.020,,
-27.171,588.526,,
-27.456,588.526,,
-27.213,588.526,,
-27.367,588.526,,
-27.297,589.146,,
-27.138,589.146,,
-27.256,589.146,,
-26.944,589.146,,
-27.293,589.630,,
-27.523,589.630,,
-27.313,589.630,,
-27.856,589.630,,
-28.409,590.142,,
-29.161,590.142,,
-29.746,590.142,,
-29.884,590.142,,
-30.868,590.541,,
-31.419,590.541,,
-32.062,590.541,,
-32.735,590.541,,
-32.745,590.852,,
-32.836,590.852,,
-32.104,590.852,,
-31.323,590.852,,
-31.168,591.014,,
-30.910,591.014,,
-31.240,591.014,,
-31.721,591.014,,
-32.262,591.254,,
-33.141,591.254,,
-33.363,591.254,,
-33.498,591.254,,
-33.236,591.377,,
-32.935,591.377,,
-33.198,591.377,,
-33.060,591.377,,
-33.025,591.402,,
-32.925,591.402,,
-32.791,591.402,,
-33.387,591.402,,
-33.708,591.399,,
-34.199,591.399,,
-34.488,591.399,,
-34.081,591.399,,
-34.050,591.579,,
-33.479,591.579,,
-32.928,591.579,,
-33.058,591.579,,
-32.847,591.773,,
-33.660,591.773,,
-34.954,591.773,,
-36.716,591.773,,
-39.320,592.112,,
-41.157,592.112,,
-43.328,592.112,,
-46.135,592.112,,
-48.664,592.196,,
-51.425,592.196,,
-53.673,592.196,,
-55.763,592.196,,
-57.635,592.332,,
-59.054,592.332,,
-60.876,592.332,,
-61.999,592.332,,
-63.280,592.455,,
-65.479,592.455,,
-67.881,592.455,,
-70.744,592.455,,
-72.806,592.654,,
-74.387,592.654,,
-76.263,592.654,,
-77.356,592.654,,
-78.718,592.904,,
-79.747,592.904,,
-79.978,592.904,,
-80.625,592.904,,
-80.661,593.577,,
-81.321,593.577,,
-81.922,593.577,,
-81.996,593.577,,
-82.892,594.126,,
-83.148,594.126,,
-83.417,594.126,,
-83.159,594.126,,
-81.169,594.709,,
-78.917,594.709,,
-75.856,594.709,,
-72.778,594.709,,
-69.625,595.106,,
-65.438,595.106,,
-60.734,595.106,,
-54.654,595.106,,
-47.693,595.365,,
-41.325,595.365,,
-35.843,595.365,,
-32.558,595.365,,
-31.503,595.418,,
-32.564,595.418,,
-35.172,595.418,,
-37.519,595.418,,
-39.532,595.589,,
-40.460,595.589,,
-40.173,595.589,,
-40.369,595.589,,
-40.518,595.769,,
-41.399,595.769,,
-42.940,595.769,,
-44.296,595.769,,
-45.825,595.931,,
-46.596,595.931,,
-47.061,595.931,,
-47.662,595.931,,
-47.804,595.950,,
-48.071,595.950,,
-48.389,595.950,,
-48.722,595.950,,
-49.195,596.262,,
-48.634,596.262,,
-47.505,596.262,,
-45.128,596.262,,
-42.009,596.639,,
-39.389,596.639,,
-36.799,596.639,,
-34.749,596.639,,
-33.285,597.089,,
-31.956,597.089,,
-31.568,597.089,,
-31.308,597.089,,
