Data recorded on Sun Jul 23 15-48-55 CAT 2017
Time: 15:49:6
Time		Millis		bpm		Period		SpO2
49,15	,	56179	,	72	,	704	,	90.75305
50,8	,	111279	,	67	,	1500	,	90.85722
50,9	,	112175	,	67	,	896	,	91.54382
50,10	,	113182	,	66	,	1007	,	91.45987
50,11	,	114158	,	64	,	976	,	91.83392
50,12	,	115149	,	63	,	991	,	92.80699
50,13	,	116173	,	62	,	1024	,	93.60147
50,14	,	117133	,	61	,	960	,	93.95792
