-28.862,903.780,,
-29.484,903.780,,
-28.827,903.780,,
-29.177,903.780,,
-29.897,904.025,,
-29.124,904.025,,
-29.435,904.025,,
-28.606,904.025,,
-28.352,904.069,,
-29.083,904.069,,
-28.315,904.069,,
-28.660,904.069,,
-28.141,903.815,,
-27.582,903.815,,
-28.401,903.815,,
-27.734,903.815,,
-28.121,903.433,,
-27.995,903.433,,
-27.397,903.433,,
-28.138,903.433,,
-27.010,902.996,,
-26.618,902.996,,
-26.386,902.996,,
-25.242,902.996,,
-25.719,902.579,,
-24.588,902.579,,
-23.592,902.579,,
-23.449,902.579,,
-22.523,902.261,,
-23.472,902.261,,
-23.661,902.261,,
-23.616,902.261,,
-24.508,901.918,,
-24.170,901.918,,
-25.239,901.918,,
-25.831,901.918,,
-25.874,901.547,,
-27.412,901.547,,
-27.780,901.547,,
-28.971,901.547,,
-29.754,901.298,,
-28.978,901.298,,
-29.607,901.298,,
-29.183,901.298,,
-29.578,901.000,,
-30.406,901.000,,
-29.675,901.000,,
-30.010,901.000,,
-29.399,900.550,,
-28.911,900.550,,
-29.576,900.550,,
-28.838,900.550,,
-29.570,899.939,,
-29.864,899.939,,
-29.506,899.939,,
-30.152,899.939,,
-28.977,899.361,,
-28.643,899.361,,
-28.493,899.361,,
-27.491,899.361,,
-27.957,898.771,,
-27.183,898.771,,
-27.032,898.771,,
-27.756,898.771,,
-27.214,898.163,,
-27.838,898.163,,
-27.185,898.163,,
-27.021,898.163,,
-28.034,897.562,,
-27.560,897.562,,
-28.428,897.562,,
-28.630,897.562,,
-28.234,896.968,,
-28.976,896.968,,
-28.525,896.968,,
-28.898,896.968,,
-28.816,896.338,,
-27.917,896.338,,
-28.758,896.338,,
-28.174,896.338,,
-27.963,895.739,,
-27.963,895.739,,
-27.044,895.739,,
-27.879,895.739,,
-27.654,895.212,,
-27.583,895.212,,
-28.374,895.212,,
-28.117,895.212,,
-29.414,894.653,,
-29.734,894.653,,
-29.408,894.653,,
-30.144,894.653,,
-29.385,894.040,,
-29.564,894.040,,
-29.138,894.040,,
-27.977,894.040,,
-28.392,893.382,,
-27.977,893.382,,
-28.761,893.382,,
-29.659,893.382,,
-29.025,892.648,,
-29.456,892.648,,
-28.892,892.648,,
-28.898,892.648,,
-29.616,891.938,,
-28.573,891.938,,
-28.769,891.938,,
-28.476,891.938,,
-27.904,891.213,,
-28.275,891.213,,
-27.178,891.213,,
-27.194,891.213,,
-27.311,890.534,,
-27.006,890.534,,
-28.036,890.534,,
-27.392,890.534,,
-27.691,889.940,,
-28.391,889.940,,
-27.733,889.940,,
-28.563,889.940,,
-28.185,889.149,,
-28.069,889.149,,
-28.697,889.149,,
-28.287,889.149,,
-29.340,888.128,,
-29.055,888.128,,
-28.292,888.128,,
-28.868,888.128,,
-28.082,886.988,,
-28.189,886.988,,
-27.593,886.988,,
-26.355,886.988,,
-26.766,885.948,,
-25.945,885.948,,
-25.858,885.948,,
-25.538,885.948,,
-24.279,885.115,,
-24.620,885.115,,
-23.830,885.115,,
-23.539,885.115,,
-23.901,884.467,,
-23.110,884.467,,
-24.172,884.467,,
-24.363,884.467,,
-24.271,883.880,,
-25.114,883.880,,
-24.876,883.880,,
-26.395,883.880,,
-27.525,883.386,,
-27.785,883.386,,
-29.054,883.386,,
-28.874,883.386,,
-29.691,883.017,,
-30.271,883.017,,
-29.678,883.017,,
-30.512,883.017,,
-30.059,882.669,,
-29.990,882.669,,
-30.136,882.669,,
-28.811,882.669,,
-29.042,882.160,,
-28.638,882.160,,
-28.735,882.160,,
-29.463,882.160,,
-28.369,881.684,,
-28.308,881.684,,
-27.949,881.684,,
-27.238,881.684,,
-27.880,881.314,,
-27.076,881.314,,
-27.274,881.314,,
-27.623,881.314,,
-27.307,880.964,,
