Data recorded on Mon Jul 24 12-23-40 CAT 2017
Time: 12:23:56
Time		Millis		IR PPG		Red PPG		Filtered		SSF
24,7	,	37991	,	-24146	,	-22838	,	-8.393556	,	0
24,7	,	38007	,	-24147	,	-22842	,	-8.801466	,	0
24,7	,	38039	,	-24165	,	-22837	,	-9.117536	,	0
24,7	,	38055	,	-24170	,	-22841	,	-9.617474	,	0
24,7	,	38071	,	-24161	,	-22844	,	-10.477762	,	0
24,7	,	38103	,	-24177	,	-22855	,	-11.565225	,	0
24,7	,	38119	,	-24164	,	-22828	,	-12.605833	,	0
24,8	,	38151	,	-24157	,	-22843	,	-13.258261	,	0
24,8	,	38167	,	-24148	,	-22839	,	-13.06962	,	0
24,8	,	38183	,	-24142	,	-22830	,	-11.685554	,	0
24,8	,	38215	,	-24133	,	-22840	,	-9.026627	,	1
24,8	,	38231	,	-24126	,	-22827	,	-5.26221	,	3
24,8	,	38247	,	-24124	,	-22829	,	-0.75197554	,	6
24,8	,	38279	,	-24112	,	-22822	,	4.0397553	,	10
24,8	,	38295	,	-24114	,	-22827	,	8.667231	,	14
24,8	,	38311	,	-24107	,	-22822	,	12.742058	,	18
24,8	,	38343	,	-24108	,	-22822	,	15.946096	,	22
24,8	,	38359	,	-24118	,	-22829	,	18.017025	,	25
24,8	,	38391	,	-24106	,	-22823	,	18.757792	,	27
24,8	,	38407	,	-24109	,	-22820	,	18.21576	,	26
24,8	,	38423	,	-24115	,	-22818	,	16.654667	,	24
24,8	,	38455	,	-24108	,	-22820	,	14.346278	,	21
24,8	,	38471	,	-24115	,	-22825	,	11.577844	,	17
24,8	,	38487	,	-24106	,	-22826	,	8.681583	,	13
24,8	,	38519	,	-24112	,	-22823	,	5.974767	,	9
24,8	,	38535	,	-24113	,	-22836	,	3.664894	,	5
24,8	,	38567	,	-24112	,	-22811	,	1.803782	,	2
24,8	,	38583	,	-24117	,	-22826	,	0.3622532	,	0
24,8	,	38599	,	-24113	,	-22823	,	-0.7178867	,	0
24,8	,	38631	,	-24119	,	-22814	,	-1.5023673	,	0
24,8	,	38647	,	-24119	,	-22825	,	-2.0646372	,	0
24,8	,	38663	,	-24120	,	-22837	,	-2.4861681	,	0
24,8	,	38695	,	-24127	,	-22826	,	-2.838657	,	0
24,8	,	38711	,	-24119	,	-22830	,	-3.173425	,	0
24,8	,	38727	,	-24137	,	-22826	,	-3.5293787	,	0
24,8	,	38759	,	-24121	,	-22825	,	-3.9497936	,	0
24,8	,	38775	,	-24134	,	-22851	,	-4.4036446	,	0
24,8	,	38807	,	-24138	,	-22826	,	-4.84423	,	0
24,8	,	38823	,	-24138	,	-22844	,	-5.3298287	,	0
24,8	,	38839	,	-24146	,	-22843	,	-5.914268	,	0
24,8	,	38871	,	-24149	,	-22848	,	-6.6113358	,	0
24,8	,	38887	,	-24153	,	-22841	,	-7.433005	,	0
24,8	,	38903	,	-24148	,	-22850	,	-8.3025055	,	0
24,8	,	38935	,	-24155	,	-22845	,	-9.037526	,	0
24,8	,	38951	,	-24157	,	-22842	,	-9.501291	,	0
24,8	,	38983	,	-24157	,	-22852	,	-9.6797085	,	0
24,8	,	38999	,	-24159	,	-22847	,	-9.596716	,	0
24,8	,	39015	,	-24151	,	-22850	,	-9.237185	,	0
24,8	,	39047	,	-24128	,	-22832	,	-8.413625	,	0
24,8	,	39063	,	-24130	,	-22835	,	-6.7578464	,	0
24,8	,	39079	,	-24128	,	-22830	,	-4.1051126	,	1
24,8	,	39111	,	-24121	,	-22837	,	-0.7103329	,	3
24,8	,	39127	,	-24127	,	-22828	,	2.9579005	,	6
24,9	,	39143	,	-24119	,	-22831	,	6.3962765	,	9
24,9	,	39175	,	-24121	,	-22829	,	9.198756	,	12
24,9	,	39191	,	-24118	,	-22830	,	11.149585	,	14
24,9	,	39222	,	-24129	,	-22838	,	12.141062	,	15
24,9	,	39239	,	-24132	,	-22842	,	12.067049	,	15
24,9	,	39255	,	-24122	,	-22827	,	10.934855	,	15
24,9	,	39287	,	-24124	,	-22839	,	9.0478115	,	14
24,9	,	39303	,	-24125	,	-22832	,	6.8556995	,	12
24,9	,	39319	,	-24116	,	-22834	,	4.7367263	,	9
24,9	,	39351	,	-24105	,	-22828	,	3.0689478	,	6
24,9	,	39367	,	-24107	,	-22823	,	2.216177	,	3
24,9	,	39398	,	-24112	,	-22827	,	2.2534287	,	1
24,9	,	39415	,	-24124	,	-22830	,	2.820335	,	0
24,9	,	39431	,	-24129	,	-22834	,	3.301949	,	0
24,9	,	39463	,	-24115	,	-22826	,	3.2503595	,	0
24,9	,	39479	,	-24132	,	-22845	,	2.6243527	,	0
24,9	,	39494	,	-24130	,	-22817	,	1.5368271	,	0
24,9	,	39527	,	-24136	,	-22831	,	0.05594468	,	0
