RAW Data export file (comma separated)


Client:	John,Sample
Session:	Allan3 
Date:	26-07-2017
Time:	14:45:58
Duration:	153	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-30.730,714.604,,
-31.320,714.604,,
-31.738,714.503,,
-31.899,714.503,,
-31.250,714.503,,
-29.836,714.503,,
-28.263,714.370,,
-26.855,714.370,,
-25.342,714.370,,
-23.701,714.370,,
-21.811,714.352,,
-20.156,714.352,,
-18.881,714.352,,
-18.088,714.352,,
-17.430,714.329,,
-16.705,714.329,,
-16.676,714.329,,
-16.918,714.329,,
-17.116,714.361,,
-17.689,714.361,,
-18.653,714.361,,
-19.869,714.361,,
-20.435,714.442,,
-20.385,714.442,,
-20.013,714.442,,
-19.557,714.442,,
-19.217,714.489,,
-18.969,714.489,,
-19.120,714.489,,
-19.323,714.489,,
-19.654,714.646,,
-20.283,714.646,,
-21.332,714.646,,
-22.792,714.646,,
-24.535,714.761,,
-26.437,714.761,,
-27.682,714.761,,
-28.696,714.761,,
-29.814,714.889,,
-30.610,714.889,,
-30.999,714.889,,
-31.284,714.889,,
-31.700,715.166,,
-32.708,715.166,,
-33.561,715.166,,
-34.061,715.166,,
-34.722,715.477,,
-34.872,715.477,,
-34.841,715.477,,
-34.942,715.477,,
-34.371,715.738,,
-33.166,715.738,,
-32.102,715.738,,
-31.490,715.738,,
-31.385,715.974,,
-31.607,715.974,,
-32.023,715.974,,
-32.446,715.974,,
-32.593,716.322,,
-32.633,716.322,,
-32.975,716.322,,
-33.521,716.322,,
-33.635,716.692,,
-33.257,716.692,,
-32.465,716.692,,
-31.399,716.692,,
-30.463,716.996,,
-30.340,716.996,,
-31.100,716.996,,
-32.412,716.996,,
-33.422,717.305,,
-33.671,717.305,,
-33.757,717.305,,
-33.592,717.305,,
-33.313,717.721,,
-33.537,717.721,,
-34.029,717.721,,
-34.451,717.721,,
-34.831,718.179,,
-35.323,718.179,,
-35.815,718.179,,
-35.868,718.179,,
-35.640,718.507,,
-34.717,718.507,,
-33.325,718.507,,
-32.089,718.507,,
-31.296,718.949,,
-30.351,718.949,,
-29.049,718.949,,
-27.838,718.949,,
-27.165,719.243,,
-26.797,719.243,,
-26.505,719.243,,
-26.612,719.243,,
-27.348,719.585,,
-28.747,719.585,,
-30.241,719.585,,
-31.467,719.585,,
-32.416,720.045,,
-33.145,720.045,,
-33.933,720.045,,
-34.580,720.045,,
-34.658,720.390,,
-33.862,720.390,,
-32.424,720.390,,
-30.661,720.390,,
-28.727,720.624,,
-26.943,720.624,,
-25.425,720.624,,
-23.810,720.624,,
-21.690,720.917,,
-19.672,720.917,,
-18.146,720.917,,
-16.947,720.917,,
-16.128,721.189,,
-16.030,721.189,,
-16.528,721.189,,
-17.048,721.189,,
-17.392,721.461,,
-18.147,721.461,,
-19.143,721.461,,
-19.928,721.461,,
-20.842,721.717,,
-21.922,721.717,,
-22.688,721.717,,
-23.250,721.717,,
-23.889,721.842,,
-24.553,721.842,,
-25.144,721.842,,
-25.969,721.842,,
-27.023,721.855,,
-27.947,721.855,,
-28.832,721.855,,
-29.562,721.855,,
-30.098,721.820,,
-30.113,721.820,,
-30.107,721.820,,
-30.326,721.820,,
-30.584,721.729,,
-31.096,721.729,,
-31.465,721.729,,
-31.537,721.729,,
-31.439,721.691,,
-31.285,721.691,,
-31.191,721.691,,
-31.269,721.691,,
-31.463,721.647,,
-31.781,721.647,,
-32.418,721.647,,
-33.043,721.647,,
-33.499,721.562,,
-33.380,721.562,,
-33.373,721.562,,
-33.447,721.562,,
-33.993,721.449,,
-34.920,721.449,,
-35.542,721.449,,
-35.694,721.449,,
-35.326,721.341,,
-34.903,721.341,,
-34.531,721.341,,
-34.088,721.341,,
-33.718,721.230,,
-33.486,721.230,,
-33.381,721.230,,
-33.632,721.230,,
-33.951,721.136,,
-33.805,721.136,,
-33.184,721.136,,
-32.827,721.136,,
-32.795,721.049,,
-32.946,721.049,,
-33.562,721.049,,
-33.763,721.049,,
-33.486,720.925,,
-33.293,720.925,,
-32.799,720.925,,
-32.247,720.925,,
-32.253,720.679,,
-32.248,720.679,,
-32.187,720.679,,
-32.062,720.679,,
-31.951,720.558,,
-32.149,720.558,,
-32.382,720.558,,
-32.661,720.558,,
-32.695,720.122,,
-32.525,720.122,,
-32.415,720.122,,
-32.433,720.122,,
-32.971,719.697,,
-33.559,719.697,,
-33.869,719.697,,
-34.154,719.697,,
-34.530,719.341,,
-34.315,719.341,,
-34.073,719.341,,
-33.686,719.341,,
-33.099,718.922,,
-32.122,718.922,,
-30.836,718.922,,
-29.548,718.922,,
-28.084,718.413,,
-26.409,718.413,,
-24.449,718.413,,
-22.147,718.413,,
-20.044,717.962,,
-18.033,717.962,,
-16.549,717.962,,
-15.759,717.962,,
-15.420,717.582,,
-15.645,717.582,,
-16.026,717.582,,
-16.849,717.582,,
-18.045,717.228,,
-19.245,717.228,,
-20.269,717.228,,
-21.514,717.228,,
-22.704,716.979,,
-23.529,716.979,,
-24.008,716.979,,
-24.345,716.979,,
-25.221,716.541,,
-26.175,716.541,,
-26.865,716.541,,
-27.401,716.541,,
-27.754,716.219,,
-27.967,716.219,,
-27.935,716.219,,
-27.724,716.219,,
-27.614,716.003,,
-27.763,716.003,,
-28.065,716.003,,
-28.445,716.003,,
-28.889,715.813,,
-29.877,715.813,,
-31.341,715.813,,
-32.598,715.813,,
-33.171,715.616,,
-33.003,715.616,,
-32.305,715.616,,
-31.086,715.616,,
-29.915,715.507,,
-29.128,715.507,,
-28.996,715.507,,
-29.041,715.507,,
-29.004,715.414,,
-28.828,715.414,,
-29.050,715.414,,
-29.550,715.414,,
-29.406,715.277,,
-28.957,715.277,,
-28.217,715.277,,
-27.741,715.277,,
-27.486,715.156,,
-27.043,715.156,,
-26.505,715.156,,
-26.346,715.156,,
-26.567,715.072,,
-27.232,715.072,,
-28.512,715.072,,
-29.769,715.072,,
-30.088,715.035,,
-29.953,715.035,,
-29.826,715.035,,
-30.101,715.035,,
-30.690,714.972,,
-31.590,714.972,,
-32.528,714.972,,
-33.209,714.972,,
-33.865,714.941,,
-34.263,714.941,,
-34.536,714.941,,
-34.424,714.941,,
-34.013,714.855,,
-33.490,714.855,,
-32.844,714.855,,
-32.483,714.855,,
-32.519,714.829,,
-32.969,714.829,,
-33.551,714.829,,
-34.066,714.829,,
-34.488,714.822,,
-35.316,714.822,,
-36.409,714.822,,
-37.028,714.822,,
-37.375,714.619,,
-37.300,714.619,,
-36.827,714.619,,
-35.935,714.619,,
-35.007,714.575,,
-34.908,714.575,,
-35.407,714.575,,
-35.725,714.575,,
-35.991,714.602,,
-36.409,714.602,,
-36.753,714.602,,
-36.822,714.602,,
-36.298,714.501,,
-35.568,714.501,,
-34.269,714.501,,
-31.940,714.501,,
-29.236,714.353,,
-26.581,714.353,,
-24.072,714.353,,
-21.640,714.353,,
-19.520,714.225,,
-18.085,714.225,,
-17.329,714.225,,
-16.917,714.225,,
-16.374,714.178,,
-16.598,714.178,,
-17.521,714.178,,
-18.652,714.178,,
-19.932,714.221,,
-21.179,714.221,,
-22.075,714.221,,
-23.204,714.221,,
-24.363,714.222,,
-25.184,714.222,,
-25.709,714.222,,
-26.139,714.222,,
-26.803,714.097,,
-27.467,714.097,,
-28.229,714.097,,
-28.962,714.097,,
-29.493,714.097,,
-30.320,714.097,,
-31.150,714.097,,
-31.641,714.097,,
-31.971,714.110,,
-32.659,714.110,,
-33.560,714.110,,
-33.938,714.110,,
-33.708,714.083,,
-33.451,714.083,,
-32.942,714.083,,
-32.331,714.083,,
-31.767,714.070,,
-31.677,714.070,,
-31.450,714.070,,
-30.786,714.070,,
-29.910,714.109,,
-29.376,714.109,,
-29.051,714.109,,
-29.313,714.109,,
-29.921,714.189,,
-30.493,714.189,,
-31.240,714.189,,
-31.610,714.189,,
-31.619,714.243,,
-31.388,714.243,,
-30.955,714.243,,
-30.928,714.243,,
-31.104,714.242,,
-31.204,714.242,,
-30.982,714.242,,
-30.433,714.242,,
-29.718,714.251,,
-29.015,714.251,,
-28.782,714.251,,
-29.570,714.251,,
-30.382,714.302,,
-31.063,714.302,,
-31.935,714.302,,
-32.847,714.302,,
-33.638,714.324,,
-34.030,714.324,,
-34.249,714.324,,
-35.032,714.324,,
-35.653,714.331,,
-35.867,714.331,,
-35.972,714.331,,
-36.008,714.331,,
-35.992,714.216,,
-35.959,714.216,,
-35.612,714.216,,
-34.690,714.216,,
-33.464,714.368,,
-32.867,714.368,,
-32.965,714.368,,
-33.168,714.368,,
-33.154,714.273,,
-32.889,714.273,,
-32.804,714.273,,
-32.846,714.273,,
-32.833,714.185,,
-32.741,714.185,,
-32.405,714.185,,
-31.995,714.185,,
-31.774,714.198,,
-31.826,714.198,,
-31.906,714.198,,
-31.819,714.198,,
-31.861,714.174,,
-31.906,714.174,,
-31.367,714.174,,
-30.241,714.174,,
-28.439,714.071,,
-26.628,714.071,,
-25.467,714.071,,
-24.632,714.071,,
-23.840,713.951,,
-23.062,713.951,,
-22.244,713.951,,
-21.398,713.951,,
-20.255,713.854,,
-19.160,713.854,,
-18.351,713.854,,
-17.917,713.854,,
-18.088,713.862,,
-18.356,713.862,,
-18.596,713.862,,
-19.095,713.862,,
-19.773,713.955,,
-20.468,713.955,,
-21.382,713.955,,
-22.499,713.955,,
-23.763,713.891,,
-25.141,713.891,,
-26.688,713.891,,
-28.126,713.891,,
-29.262,713.821,,
-29.896,713.821,,
-30.076,713.821,,
-29.958,713.821,,
-29.929,713.830,,
-30.284,713.830,,
-31.109,713.830,,
-32.168,713.830,,
-33.045,713.849,,
-33.945,713.849,,
-34.913,713.849,,
-35.417,713.849,,
-35.237,713.876,,
-34.742,713.876,,
-34.071,713.876,,
-33.838,713.876,,
-34.138,713.863,,
-33.697,713.863,,
-32.679,713.863,,
-31.781,713.863,,
-31.003,713.928,,
-30.307,713.928,,
-29.616,713.928,,
-29.178,713.928,,
-29.164,713.995,,
-28.917,713.995,,
-28.911,713.995,,
-29.295,713.995,,
-30.184,714.062,,
-31.268,714.062,,
-31.849,714.062,,
-32.060,714.062,,
-32.153,714.077,,
-32.221,714.077,,
-32.426,714.077,,
-32.905,714.077,,
-33.538,714.106,,
-34.093,714.106,,
-34.326,714.106,,
-34.183,714.106,,
-33.810,714.175,,
-33.741,714.175,,
-34.305,714.175,,
-35.282,714.175,,
-36.013,714.253,,
-36.395,714.253,,
-37.004,714.253,,
-37.718,714.253,,
-38.299,714.298,,
-38.661,714.298,,
-38.895,714.298,,
-38.854,714.298,,
-38.313,714.273,,
-36.963,714.273,,
-35.370,714.273,,
-34.062,714.273,,
-33.223,714.350,,
-33.378,714.350,,
-33.968,714.350,,
-34.232,714.350,,
-34.346,714.415,,
-34.382,714.415,,
-34.283,714.415,,
-34.052,714.415,,
-33.298,714.314,,
-32.535,714.314,,
-31.804,714.314,,
-31.425,714.314,,
-31.418,714.353,,
-31.547,714.353,,
-31.816,714.353,,
-32.045,714.353,,
-32.522,714.485,,
-33.541,714.485,,
-34.572,714.485,,
-34.708,714.485,,
-34.275,714.485,,
-33.406,714.485,,
-32.423,714.485,,
-31.106,714.485,,
-29.274,714.487,,
-26.942,714.487,,
-24.250,714.487,,
-21.613,714.487,,
-19.114,714.518,,
-17.093,714.518,,
-16.046,714.518,,
-15.811,714.518,,
-16.601,714.649,,
-17.514,714.649,,
-18.479,714.649,,
-19.098,714.649,,
-19.243,714.853,,
-19.160,714.853,,
-18.636,714.853,,
-18.590,714.853,,
-19.210,715.036,,
-20.058,715.036,,
-20.768,715.036,,
-21.575,715.036,,
-22.840,715.096,,
-23.948,715.096,,
-24.683,715.096,,
-25.235,715.096,,
-25.677,715.255,,
-26.230,715.255,,
-27.207,715.255,,
-27.948,715.255,,
-28.270,715.458,,
-28.518,715.458,,
-29.068,715.458,,
-30.365,715.458,,
-31.660,715.582,,
-32.485,715.582,,
-32.603,715.582,,
-32.481,715.582,,
-32.644,715.723,,
-33.215,715.723,,
-33.747,715.723,,
-33.475,715.723,,
-32.925,715.863,,
-32.525,715.863,,
-31.806,715.863,,
-30.747,715.863,,
-30.046,716.076,,
-29.383,716.076,,
-28.608,716.076,,
-28.495,716.076,,
-28.939,716.271,,
-29.746,716.271,,
-30.646,716.271,,
-31.616,716.271,,
-32.523,716.418,,
-33.217,716.418,,
-33.863,716.418,,
-34.127,716.418,,
-34.238,716.609,,
-34.567,716.609,,
-34.756,716.609,,
-34.836,716.609,,
-35.025,716.826,,
-35.288,716.826,,
-35.811,716.826,,
-35.983,716.826,,
-35.803,717.049,,
-35.718,717.049,,
-35.225,717.049,,
-34.509,717.049,,
-33.866,717.217,,
-33.696,717.217,,
-33.839,717.217,,
-34.002,717.217,,
-34.431,717.391,,
-35.163,717.391,,
-35.789,717.391,,
-36.137,717.391,,
-35.756,717.529,,
-35.216,717.529,,
-34.633,717.529,,
-33.628,717.529,,
-32.936,717.812,,
-32.600,717.812,,
-32.673,717.812,,
-32.966,717.812,,
-33.119,717.862,,
-33.229,717.862,,
-33.711,717.862,,
-33.933,717.862,,
-34.122,717.927,,
-34.122,717.927,,
-33.436,717.927,,
-32.594,717.927,,
-32.156,718.152,,
-32.243,718.152,,
-32.408,718.152,,
-32.506,718.152,,
-32.188,718.321,,
-31.404,718.321,,
-30.883,718.321,,
-30.497,718.321,,
-29.770,718.388,,
-29.027,718.388,,
-28.153,718.388,,
-26.823,718.388,,
-25.306,718.414,,
-23.286,718.414,,
-20.866,718.414,,
-18.442,718.414,,
-16.793,718.539,,
-15.986,718.539,,
-15.701,718.539,,
-16.458,718.539,,
-17.725,718.758,,
-19.210,718.758,,
-20.726,718.758,,
-21.984,718.758,,
-23.034,718.990,,
-23.910,718.990,,
-24.612,718.990,,
-25.866,718.990,,
-27.733,719.063,,
-29.361,719.063,,
-30.068,719.063,,
-29.977,719.063,,
-30.023,719.206,,
-30.579,719.206,,
-31.245,719.206,,
-31.508,719.206,,
-31.366,719.509,,
-31.188,719.509,,
-31.299,719.509,,
-31.576,719.509,,
-31.573,719.807,,
-31.319,719.807,,
-31.099,719.807,,
-31.282,719.807,,
-31.835,720.138,,
-32.285,720.138,,
-32.804,720.138,,
-32.970,720.138,,
-33.269,720.479,,
-33.602,720.479,,
-33.215,720.479,,
-32.651,720.479,,
-32.195,720.920,,
-31.948,720.920,,
-32.274,720.920,,
-32.530,720.920,,
-32.394,721.361,,
-32.175,721.361,,
-32.035,721.361,,
-31.880,721.361,,
-31.953,721.807,,
-31.922,721.807,,
-31.495,721.807,,
-31.075,721.807,,
-31.049,722.233,,
-31.167,722.233,,
-31.257,722.233,,
-31.218,722.233,,
-31.356,722.750,,
-31.955,722.750,,
-33.056,722.750,,
-34.014,722.750,,
-34.813,723.280,,
-35.559,723.280,,
-36.210,723.280,,
-36.390,723.280,,
-36.384,723.664,,
-36.093,723.664,,
-35.962,723.664,,
-35.826,723.664,,
-35.506,723.720,,
-34.996,723.720,,
-34.534,723.720,,
-34.379,723.720,,
-34.410,723.899,,
-34.013,723.899,,
-33.017,723.899,,
-31.649,723.899,,
-30.318,724.293,,
-29.229,724.293,,
-28.296,724.293,,
-28.109,724.293,,
-28.572,724.333,,
-29.293,724.333,,
-30.031,724.333,,
-30.644,724.333,,
-31.363,724.451,,
-32.308,724.451,,
-33.188,724.451,,
-33.863,724.451,,
-34.161,724.683,,
-34.395,724.683,,
-34.360,724.683,,
-33.963,724.683,,
-33.255,724.583,,
-32.619,724.583,,
-32.175,724.583,,
-31.890,724.583,,
-31.123,724.589,,
-30.073,724.589,,
-28.453,724.589,,
-26.448,724.589,,
-24.814,724.403,,
-23.468,724.403,,
-21.908,724.403,,
-20.258,724.403,,
-18.666,724.157,,
-17.714,724.157,,
-17.225,724.157,,
-16.957,724.157,,
-16.942,724.309,,
-17.046,724.309,,
-17.380,724.309,,
-17.814,724.309,,
-18.202,724.455,,
-18.795,724.455,,
-19.698,724.455,,
-20.909,724.455,,
-22.168,723.936,,
-23.506,723.936,,
-24.851,723.936,,
-26.191,723.936,,
-27.515,723.434,,
-29.056,723.434,,
-30.516,723.434,,
-31.734,723.434,,
-32.439,723.498,,
-32.880,723.498,,
-33.364,723.498,,
-33.882,723.498,,
-34.104,723.276,,
-34.015,723.276,,
-33.972,723.276,,
-34.540,723.276,,
-34.829,722.951,,
-34.599,722.951,,
-34.014,722.951,,
-33.193,722.951,,
-32.561,722.577,,
-31.825,722.577,,
-31.036,722.577,,
-30.501,722.577,,
-30.025,722.260,,
-30.001,722.260,,
-30.392,722.260,,
-30.787,722.260,,
-30.812,722.154,,
-30.741,722.154,,
-30.800,722.154,,
-30.901,722.154,,
-31.024,721.885,,
-30.940,721.885,,
-30.783,721.885,,
-30.929,721.885,,
-31.391,721.758,,
-32.161,721.758,,
-33.023,721.758,,
-33.974,721.758,,
-34.833,721.698,,
-35.688,721.698,,
-36.273,721.698,,
-36.403,721.698,,
-35.919,721.660,,
-35.279,721.660,,
-35.131,721.660,,
-35.297,721.660,,
-35.356,721.411,,
-35.372,721.411,,
-35.326,721.411,,
-34.780,721.411,,
-34.185,721.160,,
-33.975,721.160,,
-33.970,721.160,,
-33.751,721.160,,
-33.534,721.119,,
-33.107,721.119,,
-32.592,721.119,,
-32.856,721.119,,
-33.585,720.942,,
-34.002,720.942,,
-34.064,720.942,,
-33.764,720.942,,
-33.197,720.599,,
-32.494,720.599,,
-31.766,720.599,,
-31.243,720.599,,
-30.766,720.450,,
-30.271,720.450,,
-30.125,720.450,,
-30.043,720.450,,
-29.764,720.359,,
-29.718,720.359,,
-30.029,720.359,,
-30.084,720.359,,
-30.006,720.293,,
-29.700,720.293,,
-28.861,720.293,,
-27.770,720.293,,
-26.353,720.016,,
-24.928,720.016,,
-23.718,720.016,,
-22.613,720.016,,
-22.042,719.509,,
-21.483,719.509,,
-20.811,719.509,,
-19.994,719.509,,
-19.471,719.126,,
-19.623,719.126,,
-20.389,719.126,,
-21.229,719.126,,
-22.172,718.938,,
-23.731,718.938,,
-25.442,718.938,,
-26.668,718.938,,
-27.377,718.788,,
-27.747,718.788,,
-28.111,718.788,,
-28.586,718.788,,
-29.042,718.617,,
-29.485,718.617,,
-29.600,718.617,,
-28.723,718.617,,
-27.750,718.545,,
-27.417,718.545,,
-26.979,718.545,,
-26.576,718.545,,
-26.671,718.529,,
-27.321,718.529,,
-28.471,718.529,,
-29.652,718.529,,
-30.411,718.532,,
-30.988,718.532,,
-31.159,718.532,,
-31.078,718.532,,
-30.876,718.639,,
-30.616,718.639,,
-30.353,718.639,,
-30.284,718.639,,
-30.432,718.899,,
-30.619,718.899,,
-31.068,718.899,,
-31.533,718.899,,
-31.655,718.967,,
-31.979,718.967,,
-32.098,718.967,,
-31.475,718.967,,
-30.906,718.657,,
-30.957,718.657,,
-31.392,718.657,,
-32.545,718.657,,
-33.958,718.303,,
-35.012,718.303,,
-35.396,718.303,,
-35.522,718.303,,
-35.424,718.025,,
-34.981,718.025,,
-34.179,718.025,,
-33.220,718.025,,
-32.567,717.941,,
-32.414,717.941,,
-31.911,717.941,,
-31.313,717.941,,
-31.088,717.815,,
-31.266,717.815,,
-31.533,717.815,,
-31.277,717.815,,
-30.533,717.651,,
-30.151,717.651,,
-29.922,717.651,,
-29.589,717.651,,
-29.244,717.451,,
-28.704,717.451,,
-28.330,717.451,,
-28.520,717.451,,
-29.296,716.898,,
-30.264,716.898,,
-31.128,716.898,,
-31.526,716.898,,
-31.116,716.301,,
-30.316,716.301,,
-30.405,716.301,,
-30.993,716.301,,
-31.733,715.853,,
-32.578,715.853,,
-33.481,715.853,,
-34.578,715.853,,
-35.281,715.567,,
-35.231,715.567,,
-34.541,715.567,,
-33.385,715.567,,
-32.053,715.291,,
-30.517,715.291,,
-28.626,715.291,,
-26.782,715.291,,
-25.199,715.107,,
-24.126,715.107,,
-23.507,715.107,,
-22.862,715.107,,
-22.195,714.943,,
-21.310,714.943,,
-20.240,714.943,,
-19.591,714.943,,
-19.225,714.748,,
-19.411,714.748,,
-19.863,714.748,,
-20.375,714.748,,
-21.255,714.590,,
-22.594,714.590,,
-24.570,714.590,,
-26.434,714.590,,
-27.488,714.550,,
-28.130,714.550,,
-28.504,714.550,,
-29.158,714.550,,
-29.745,714.445,,
-29.967,714.445,,
-30.217,714.445,,
-30.420,714.445,,
