Data recorded on Wed Jul 26 14-46-12 CAT 2017
Time: 14:46:19
Time		Millis		IR PPG		Red PPG		Filtered		SSF
46,28	,	19632	,	-17296	,	-13513	,	1.2629402	,	2
46,28	,	19663	,	-17296	,	-13522	,	0.067150354	,	0
46,28	,	19680	,	-17291	,	-13523	,	-0.9088162	,	0
46,28	,	19696	,	-17302	,	-13525	,	-1.9294353	,	0
46,28	,	19728	,	-17303	,	-13528	,	-3.1245308	,	0
46,28	,	19744	,	-17315	,	-13533	,	-4.5590453	,	0
46,28	,	19760	,	-17310	,	-13533	,	-6.232436	,	0
46,28	,	19792	,	-17325	,	-13529	,	-8.047615	,	0
46,28	,	19808	,	-17331	,	-13534	,	-9.917288	,	0
46,28	,	19840	,	-17331	,	-13530	,	-11.795405	,	0
46,28	,	19856	,	-17339	,	-13529	,	-13.564215	,	0
46,28	,	19872	,	-17353	,	-13533	,	-15.126055	,	0
46,28	,	19904	,	-17350	,	-13534	,	-16.503134	,	0
46,28	,	19920	,	-17341	,	-13535	,	-17.600721	,	0
46,28	,	19936	,	-17324	,	-13529	,	-17.99671	,	0
46,28	,	19968	,	-17310	,	-13524	,	-17.07981	,	0
46,28	,	19984	,	-17302	,	-13516	,	-14.396177	,	0
46,28	,	20000	,	-17282	,	-13516	,	-9.871421	,	2
46,28	,	20032	,	-17282	,	-13510	,	-3.798112	,	6
46,28	,	20048	,	-17273	,	-13512	,	3.2008014	,	12
46,28	,	20080	,	-17270	,	-13511	,	10.29144	,	18
46,28	,	20096	,	-17263	,	-13503	,	16.687326	,	25
46,28	,	20112	,	-17261	,	-13505	,	21.811604	,	31
46,28	,	20144	,	-17259	,	-13500	,	25.318645	,	36
46,28	,	20160	,	-17261	,	-13506	,	27.061558	,	39
46,28	,	20176	,	-17256	,	-13508	,	27.080112	,	40
46,28	,	20208	,	-17266	,	-13504	,	25.57376	,	38
46,28	,	20224	,	-17260	,	-13503	,	22.824932	,	34
46,28	,	20256	,	-17257	,	-13505	,	19.222843	,	28
46,28	,	20272	,	-17271	,	-13505	,	15.215701	,	22
46,28	,	20287	,	-17270	,	-13502	,	11.100762	,	15
46,28	,	20319	,	-17269	,	-13514	,	7.0644264	,	9
46,28	,	20335	,	-17276	,	-13500	,	3.322999	,	4
46,28	,	20352	,	-17281	,	-13505	,	0.019208908	,	1
46,28	,	20384	,	-17289	,	-13512	,	-2.8574224	,	0
46,28	,	20400	,	-17286	,	-13517	,	-5.360464	,	0
46,28	,	20432	,	-17294	,	-13517	,	-7.477908	,	0
46,28	,	20448	,	-17301	,	-13522	,	-9.198153	,	0
46,28	,	20464	,	-17314	,	-13517	,	-10.64117	,	0
46,28	,	20495	,	-17307	,	-13526	,	-11.972363	,	0
46,28	,	20511	,	-17314	,	-13526	,	-13.18656	,	0
46,28	,	20527	,	-17316	,	-13532	,	-14.137276	,	0
46,28	,	20560	,	-17327	,	-13530	,	-14.752765	,	0
46,28	,	20576	,	-17332	,	-13524	,	-15.122349	,	0
46,28	,	20592	,	-17342	,	-13529	,	-15.423024	,	0
46,28	,	20623	,	-17359	,	-13536	,	-15.872774	,	0
46,28	,	20640	,	-17347	,	-13533	,	-16.633827	,	0
46,29	,	20672	,	-17326	,	-13529	,	-17.443836	,	0
46,29	,	20688	,	-17316	,	-13525	,	-17.50654	,	0
46,29	,	20703	,	-17291	,	-13513	,	-15.955532	,	0
46,29	,	20736	,	-17287	,	-13516	,	-12.300505	,	1
46,29	,	20752	,	-17262	,	-13507	,	-6.5669804	,	4
46,29	,	20768	,	-17262	,	-13504	,	0.7790694	,	9
46,29	,	20799	,	-17251	,	-13509	,	8.944702	,	16
46,29	,	20815	,	-17246	,	-13492	,	16.967499	,	24
46,29	,	20847	,	-17230	,	-13495	,	24.031628	,	32
46,29	,	20863	,	-17226	,	-13486	,	29.673452	,	39
