RAW Data export file (comma separated)


Client:	John,Sample
Session:	Philipp1 
Date:	25-07-2017
Time:	10:25:42
Duration:	391	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-175.112,619.794,,
-175.158,619.794,,
-175.269,619.840,,
-175.267,619.840,,
-175.292,619.840,,
-175.350,619.840,,
-175.388,619.662,,
-175.406,619.662,,
-175.360,619.662,,
-175.416,619.662,,
-175.385,619.629,,
-175.251,619.629,,
-175.246,619.629,,
-175.261,619.629,,
-175.218,619.492,,
-175.113,619.492,,
-175.112,619.492,,
-175.160,619.492,,
-175.174,619.453,,
-175.106,619.453,,
-175.147,619.453,,
-175.164,619.453,,
-175.255,619.431,,
-175.270,619.431,,
-175.251,619.431,,
-175.230,619.431,,
-175.244,619.375,,
-175.147,619.375,,
-175.033,619.375,,
-175.027,619.375,,
-175.092,619.440,,
-175.107,619.440,,
-175.076,619.440,,
-175.103,619.440,,
-175.096,619.362,,
-175.039,619.362,,
-175.063,619.362,,
-175.122,619.362,,
-175.196,619.397,,
-175.302,619.397,,
-175.323,619.397,,
-175.359,619.397,,
-175.347,619.277,,
-175.337,619.277,,
-175.220,619.277,,
-175.094,619.277,,
-175.070,619.307,,
-175.061,619.307,,
-175.077,619.307,,
-175.280,619.307,,
-175.322,619.298,,
-175.223,619.298,,
-175.088,619.298,,
-175.203,619.298,,
-175.282,619.203,,
-175.224,619.203,,
-175.212,619.203,,
-175.186,619.203,,
-175.231,619.165,,
-175.219,619.165,,
-175.156,619.165,,
-175.174,619.165,,
-175.133,619.089,,
-175.065,619.089,,
-174.943,619.089,,
-174.875,619.089,,
-175.021,619.201,,
-175.058,619.201,,
-175.125,619.201,,
-175.235,619.201,,
-175.165,619.224,,
-175.099,619.224,,
-175.014,619.224,,
-175.019,619.224,,
-175.070,619.145,,
-175.064,619.145,,
-175.115,619.145,,
-175.210,619.145,,
-175.231,618.832,,
-175.235,618.832,,
-175.324,618.832,,
-175.342,618.832,,
-175.276,618.543,,
-175.158,618.543,,
-175.196,618.543,,
-175.199,618.543,,
-175.188,618.318,,
-175.287,618.318,,
-175.402,618.318,,
-175.405,618.318,,
-175.262,618.006,,
-175.227,618.006,,
-175.325,618.006,,
-175.261,618.006,,
-175.102,617.891,,
-175.107,617.891,,
-175.172,617.891,,
-175.255,617.891,,
-175.288,617.647,,
-175.239,617.647,,
-175.234,617.647,,
-175.107,617.647,,
-175.042,617.585,,
-175.109,617.585,,
-175.205,617.585,,
-175.257,617.585,,
-175.353,617.584,,
-175.448,617.584,,
-175.519,617.584,,
-175.464,617.584,,
-175.284,617.767,,
-175.183,617.767,,
-175.046,617.767,,
-175.030,617.767,,
-175.160,617.745,,
-175.226,617.745,,
-175.179,617.745,,
-175.029,617.745,,
-175.024,617.630,,
-175.069,617.630,,
-175.012,617.630,,
-174.995,617.630,,
-175.167,617.738,,
-175.370,617.738,,
-175.334,617.738,,
-175.271,617.738,,
-175.195,617.704,,
-175.233,617.704,,
-175.143,617.704,,
-174.998,617.704,,
-174.990,617.744,,
-175.056,617.744,,
-175.093,617.744,,
-175.189,617.744,,
-175.159,617.705,,
-175.121,617.705,,
-175.076,617.705,,
-175.083,617.705,,
-174.990,617.819,,
-174.928,617.819,,
-174.846,617.819,,
-174.863,617.819,,
-174.924,618.011,,
-175.021,618.011,,
-175.033,618.011,,
-175.044,618.011,,
-175.088,618.167,,
-175.087,618.167,,
-175.155,618.167,,
-175.223,618.167,,
-175.170,618.406,,
-175.234,618.406,,
-175.254,618.406,,
-175.314,618.406,,
-175.366,618.540,,
-175.342,618.540,,
-175.276,618.540,,
-175.185,618.540,,
-175.143,618.904,,
-175.200,618.904,,
-175.249,618.904,,
-175.322,618.904,,
-175.316,619.211,,
-175.315,619.211,,
-175.284,619.211,,
-175.280,619.211,,
-175.213,619.674,,
-175.155,619.674,,
-175.189,619.674,,
-175.193,619.674,,
-175.130,620.103,,
-175.110,620.103,,
-175.165,620.103,,
-175.097,620.103,,
-175.054,620.389,,
-174.940,620.389,,
-174.897,620.389,,
-174.982,620.389,,
-175.066,620.984,,
-175.177,620.984,,
-175.263,620.984,,
-175.198,620.984,,
-175.234,621.562,,
-175.163,621.562,,
-175.087,621.562,,
-175.128,621.562,,
-175.108,622.402,,
-175.111,622.402,,
-175.086,622.402,,
-175.105,622.402,,
-175.241,622.920,,
-175.229,622.920,,
-175.229,622.920,,
-175.258,622.920,,
-175.263,623.228,,
-175.202,623.228,,
-175.049,623.228,,
-175.085,623.228,,
-175.177,623.541,,
-175.203,623.541,,
-175.257,623.541,,
-175.282,623.541,,
-175.212,623.927,,
-175.186,623.927,,
-175.124,623.927,,
-175.074,623.927,,
-175.098,624.521,,
-175.201,624.521,,
-175.155,624.521,,
-175.148,624.521,,
-175.231,625.056,,
-175.080,625.056,,
-175.010,625.056,,
-175.076,625.056,,
-175.119,625.729,,
-175.195,625.729,,
-175.181,625.729,,
-175.211,625.729,,
-175.349,626.174,,
-175.391,626.174,,
-175.299,626.174,,
-175.237,626.174,,
-175.214,626.894,,
-175.155,626.894,,
-175.050,626.894,,
-174.963,626.894,,
-174.991,627.816,,
-175.129,627.816,,
-175.187,627.816,,
-175.136,627.816,,
-175.138,628.548,,
-175.130,628.548,,
-175.105,628.548,,
-175.057,628.548,,
-175.116,629.289,,
-175.126,629.289,,
-175.190,629.289,,
-175.116,629.289,,
-175.067,630.263,,
-175.009,630.263,,
-174.994,630.263,,
-174.922,630.263,,
-174.972,631.382,,
-175.017,631.382,,
-175.076,631.382,,
-175.090,631.382,,
-175.091,632.178,,
-175.149,632.178,,
-175.075,632.178,,
-174.992,632.178,,
-175.001,633.002,,
-175.102,633.002,,
-175.166,633.002,,
-175.266,633.002,,
-175.339,633.781,,
-175.399,633.781,,
-175.390,633.781,,
-175.330,633.781,,
-175.295,634.687,,
-175.288,634.687,,
-175.285,634.687,,
-175.332,634.687,,
-175.317,635.681,,
-175.277,635.681,,
-175.277,635.681,,
-175.248,635.681,,
-175.214,636.595,,
-175.230,636.595,,
-175.253,636.595,,
-175.251,636.595,,
-175.179,637.640,,
-175.104,637.640,,
-175.127,637.640,,
-175.102,637.640,,
-174.964,638.540,,
-174.946,638.540,,
-174.985,638.540,,
-174.989,638.540,,
-174.936,639.477,,
-174.878,639.477,,
-174.905,639.477,,
-174.960,639.477,,
-174.983,640.185,,
-175.037,640.185,,
-175.076,640.185,,
-175.112,640.185,,
-175.004,640.952,,
-175.008,640.952,,
-175.100,640.952,,
-175.259,640.952,,
-175.321,641.777,,
-175.284,641.777,,
-175.400,641.777,,
-175.503,641.777,,
-175.405,642.476,,
-175.259,642.476,,
-175.127,642.476,,
-175.146,642.476,,
-175.138,642.925,,
-175.053,642.925,,
-175.036,642.925,,
-175.073,642.925,,
-175.065,642.809,,
-175.082,642.809,,
-175.080,642.809,,
-174.984,642.809,,
-174.942,642.840,,
-174.952,642.840,,
-175.048,642.840,,
-175.107,642.840,,
-175.075,642.887,,
-175.099,642.887,,
-174.964,642.887,,
-174.964,642.887,,
-175.106,643.043,,
-175.241,643.043,,
-175.308,643.043,,
-175.269,643.043,,
-175.182,643.136,,
-175.089,643.136,,
-175.061,643.136,,
-175.078,643.136,,
-175.054,642.971,,
-175.074,642.971,,
-175.054,642.971,,
-175.043,642.971,,
-175.123,642.771,,
-175.162,642.771,,
-175.260,642.771,,
-175.247,642.771,,
-175.217,642.766,,
-175.161,642.766,,
-175.121,642.766,,
-175.066,642.766,,
-175.039,642.928,,
-175.010,642.928,,
-175.070,642.928,,
-175.060,642.928,,
-175.107,642.752,,
-175.297,642.752,,
-175.316,642.752,,
-175.114,642.752,,
-174.965,642.677,,
-174.875,642.677,,
-174.848,642.677,,
-174.845,642.677,,
-174.959,642.588,,
-175.108,642.588,,
-175.073,642.588,,
-175.089,642.588,,
-174.989,642.478,,
-175.022,642.478,,
-175.053,642.478,,
-175.033,642.478,,
-175.209,642.327,,
-175.333,642.327,,
-175.324,642.327,,
-175.327,642.327,,
-175.272,642.039,,
-175.138,642.039,,
-175.150,642.039,,
-175.178,642.039,,
-175.160,641.883,,
-175.121,641.883,,
-175.015,641.883,,
-175.030,641.883,,
-174.966,641.501,,
-174.928,641.501,,
-174.924,641.501,,
-174.921,641.501,,
-174.988,641.257,,
-175.051,641.257,,
-175.154,641.257,,
-175.257,641.257,,
-175.207,640.785,,
-175.222,640.785,,
-175.324,640.785,,
-175.365,640.785,,
-175.284,640.333,,
-175.143,640.333,,
-175.172,640.333,,
-175.194,640.333,,
-175.197,639.787,,
-175.138,639.787,,
-175.177,639.787,,
-175.357,639.787,,
-175.383,639.332,,
-175.320,639.332,,
-175.147,639.332,,
-175.051,639.332,,
-175.124,638.887,,
-175.165,638.887,,
-175.103,638.887,,
-175.062,638.887,,
-174.966,638.192,,
-174.956,638.192,,
-175.032,638.192,,
-174.964,638.192,,
-174.945,637.758,,
-175.055,637.758,,
-175.135,637.758,,
-175.114,637.758,,
-175.125,637.242,,
-175.186,637.242,,
-175.183,637.242,,
-174.995,637.242,,
-174.891,636.780,,
-174.948,636.780,,
-175.038,636.780,,
-175.143,636.780,,
-175.197,636.111,,
-175.287,636.111,,
-175.245,636.111,,
-175.070,636.111,,
-175.023,635.184,,
-175.021,635.184,,
-175.016,635.184,,
-175.042,635.184,,
-175.030,634.226,,
-175.080,634.226,,
-175.103,634.226,,
-175.127,634.226,,
-175.173,633.232,,
-175.166,633.232,,
-175.149,633.232,,
-175.047,633.232,,
-175.002,632.531,,
-175.104,632.531,,
-175.129,632.531,,
-175.156,632.531,,
-175.202,631.766,,
-175.137,631.766,,
-174.995,631.766,,
-174.905,631.766,,
-174.856,631.202,,
-174.889,631.202,,
-174.966,631.202,,
-175.074,631.202,,
-175.112,630.480,,
-175.135,630.480,,
-175.157,630.480,,
-175.151,630.480,,
-175.155,630.011,,
-175.004,630.011,,
-174.960,630.011,,
-174.942,630.011,,
-174.946,629.805,,
-174.981,629.805,,
-175.100,629.805,,
-175.145,629.805,,
-175.114,629.448,,
-175.049,629.448,,
-175.082,629.448,,
-175.117,629.448,,
-175.130,629.032,,
-175.156,629.032,,
-175.117,629.032,,
-175.113,629.032,,
-175.243,628.648,,
-175.186,628.648,,
-175.183,628.648,,
-175.169,628.648,,
-175.179,628.443,,
-175.226,628.443,,
-175.210,628.443,,
-175.203,628.443,,
-175.189,628.004,,
-175.195,628.004,,
-175.197,628.004,,
-175.178,628.004,,
-175.105,627.723,,
-175.020,627.723,,
-175.014,627.723,,
-175.078,627.723,,
-175.159,627.363,,
-175.226,627.363,,
-175.162,627.363,,
-175.000,627.363,,
-174.937,627.136,,
-174.884,627.136,,
-174.872,627.136,,
-174.938,627.136,,
-175.038,626.939,,
-175.211,626.939,,
-175.201,626.939,,
-175.115,626.939,,
-175.134,626.614,,
-175.059,626.614,,
-175.021,626.614,,
-174.923,626.614,,
-174.835,626.413,,
-174.899,626.413,,
-174.970,626.413,,
-175.061,626.413,,
-175.057,626.032,,
-175.076,626.032,,
-175.100,626.032,,
-175.080,626.032,,
-174.997,625.768,,
-175.034,625.768,,
-175.049,625.768,,
-175.081,625.768,,
-175.046,625.412,,
-175.091,625.412,,
-175.194,625.412,,
-175.216,625.412,,
-175.078,625.123,,
-174.972,625.123,,
-175.095,625.123,,
-175.196,625.123,,
-175.191,624.827,,
-175.231,624.827,,
-175.173,624.827,,
-175.124,624.827,,
-175.065,624.523,,
-174.986,624.523,,
-174.991,624.523,,
-174.981,624.523,,
-174.942,624.363,,
-174.936,624.363,,
-174.987,624.363,,
-175.015,624.363,,
-175.043,624.018,,
-175.081,624.018,,
-175.082,624.018,,
-175.024,624.018,,
-174.903,623.794,,
-174.926,623.794,,
-175.009,623.794,,
-175.038,623.794,,
-175.100,623.649,,
-175.112,623.649,,
-175.060,623.649,,
-175.022,623.649,,
-175.057,623.748,,
-175.088,623.748,,
-175.043,623.748,,
-175.129,623.748,,
-175.214,624.080,,
-175.140,624.080,,
-175.145,624.080,,
-175.112,624.080,,
-175.065,624.202,,
-175.065,624.202,,
-175.003,624.202,,
-175.096,624.202,,
-175.239,624.333,,
-175.183,624.333,,
-175.122,624.333,,
-175.076,624.333,,
-175.142,624.026,,
-175.160,624.026,,
-174.965,624.026,,
-174.893,624.026,,
-174.961,623.932,,
-174.986,623.932,,
-174.991,623.932,,
-175.031,623.932,,
-175.111,623.654,,
-175.145,623.654,,
-175.156,623.654,,
-175.112,623.654,,
-175.030,623.532,,
-175.007,623.532,,
-175.032,623.532,,
-175.073,623.532,,
-175.127,623.299,,
-175.171,623.299,,
-175.182,623.299,,
-175.210,623.299,,
-175.083,623.130,,
-174.988,623.130,,
-174.936,623.130,,
-174.950,623.130,,
-174.937,623.149,,
-174.981,623.149,,
-174.990,623.149,,
-175.017,623.149,,
-175.019,623.079,,
-174.888,623.079,,
-174.888,623.079,,
-174.990,623.079,,
-175.144,622.935,,
-175.223,622.935,,
-175.224,622.935,,
-175.190,622.935,,
-175.115,622.733,,
-175.079,622.733,,
-174.932,622.733,,
-174.888,622.733,,
-174.988,622.692,,
-175.026,622.692,,
-175.049,622.692,,
-175.060,622.692,,
-175.164,622.185,,
-175.167,622.185,,
-175.150,622.185,,
-175.208,622.185,,
-175.218,621.446,,
-175.154,621.446,,
-175.104,621.446,,
-175.087,621.446,,
-175.082,620.749,,
-175.004,620.749,,
-174.886,620.749,,
-174.847,620.749,,
-174.897,620.192,,
-174.956,620.192,,
-174.911,620.192,,
-174.923,620.192,,
-175.047,619.772,,
-175.167,619.772,,
-175.214,619.772,,
-175.120,619.772,,
-175.035,619.290,,
-175.029,619.290,,
-174.977,619.290,,
-174.948,619.290,,
-174.963,619.041,,
-175.025,619.041,,
-175.032,619.041,,
-175.026,619.041,,
-175.022,618.680,,
-175.052,618.680,,
-175.053,618.680,,
-175.108,618.680,,
-175.080,618.457,,
-175.091,618.457,,
-175.156,618.457,,
-175.206,618.457,,
-175.180,618.148,,
-175.201,618.148,,
-175.205,618.148,,
-175.116,618.148,,
-174.943,617.987,,
-175.000,617.987,,
-175.046,617.987,,
-175.033,617.987,,
-175.051,617.851,,
-175.123,617.851,,
-175.109,617.851,,
-175.059,617.851,,
-175.022,617.668,,
-174.883,617.668,,
-174.936,617.668,,
-174.966,617.668,,
-174.912,617.622,,
-174.925,617.622,,
-175.025,617.622,,
-175.124,617.622,,
-175.121,617.502,,
-175.075,617.502,,
-174.905,617.502,,
-174.909,617.502,,
-175.074,617.565,,
-175.136,617.565,,
-175.136,617.565,,
-175.133,617.565,,
-175.133,617.473,,
-175.126,617.473,,
-175.024,617.473,,
-174.964,617.473,,
-174.940,617.437,,
-174.979,617.437,,
-174.903,617.437,,
-174.963,617.437,,
-175.112,617.457,,
-175.170,617.457,,
-175.142,617.457,,
-174.994,617.457,,
-175.013,617.536,,
-175.055,617.536,,
-175.096,617.536,,
-175.070,617.536,,
-175.060,617.731,,
-175.114,617.731,,
-175.084,617.731,,
-174.994,617.731,,
-174.977,617.650,,
-174.888,617.650,,
-174.805,617.650,,
-174.838,617.650,,
-174.867,617.548,,
-174.944,617.548,,
-175.058,617.548,,
-175.078,617.548,,
-175.021,617.291,,
-174.973,617.291,,
-174.959,617.291,,
-174.966,617.291,,
-174.972,617.299,,
-175.066,617.299,,
-175.241,617.299,,
-175.310,617.299,,
-175.225,617.271,,
-175.176,617.271,,
-175.237,617.271,,
-175.272,617.271,,
-175.285,617.354,,
-175.223,617.354,,
-175.256,617.354,,
-175.278,617.354,,
-175.211,617.494,,
-175.102,617.494,,
-174.993,617.494,,
-175.027,617.494,,
-175.075,617.642,,
-175.109,617.642,,
-175.148,617.642,,
-175.165,617.642,,
-175.118,618.033,,
-175.109,618.033,,
-175.156,618.033,,
-175.075,618.033,,
-174.963,618.430,,
-174.918,618.430,,
-174.836,618.430,,
-174.751,618.430,,
-174.806,618.877,,
-174.855,618.877,,
-174.979,618.877,,
-175.102,618.877,,
-175.199,619.149,,
-175.195,619.149,,
-175.068,619.149,,
-174.933,619.149,,
-174.957,619.773,,
-175.006,619.773,,
-175.023,619.773,,
-175.052,619.773,,
-175.118,620.324,,
-175.203,620.324,,
-175.097,620.324,,
-175.084,620.324,,
-175.068,620.813,,
-174.972,620.813,,
-175.037,620.813,,
-175.004,620.813,,
-174.957,621.349,,
-174.936,621.349,,
-174.984,621.349,,
-175.005,621.349,,
-174.970,621.833,,
-174.979,621.833,,
-174.944,621.833,,
-174.923,621.833,,
-174.986,622.442,,
-175.068,622.442,,
-175.089,622.442,,
-175.040,622.442,,
-175.050,622.896,,
-175.025,622.896,,
-174.919,622.896,,
-174.873,622.896,,
-174.911,623.554,,
-174.991,623.554,,
-175.069,623.554,,
-175.130,623.554,,
-175.263,624.043,,
-175.336,624.043,,
-175.297,624.043,,
-175.187,624.043,,
-175.098,624.618,,
-175.026,624.618,,
-174.990,624.618,,
-175.053,624.618,,
-175.083,625.090,,
-175.032,625.090,,
-174.938,625.090,,
-174.892,625.090,,
-174.872,625.579,,
-174.894,625.579,,
-174.879,625.579,,
-174.875,625.579,,
-175.005,626.113,,
-175.090,626.113,,
-175.057,626.113,,
-175.149,626.113,,
-175.262,626.523,,
-175.185,626.523,,
-175.074,626.523,,
-174.984,626.523,,
-175.021,627.088,,
-175.134,627.088,,
-175.268,627.088,,
-175.258,627.088,,
-175.146,627.507,,
-175.098,627.507,,
-175.005,627.507,,
-174.885,627.507,,
-174.839,628.055,,
-174.785,628.055,,
-174.783,628.055,,
-174.882,628.055,,
-174.978,628.441,,
-174.898,628.441,,
-174.862,628.441,,
-174.874,628.441,,
-174.885,628.996,,
-174.835,628.996,,
-174.962,628.996,,
-175.065,628.996,,
-175.038,629.624,,
-175.106,629.624,,
-175.109,629.624,,
-175.148,629.624,,
-175.085,630.252,,
-174.978,630.252,,
-174.876,630.252,,
-174.948,630.252,,
-175.097,630.681,,
-175.140,630.681,,
-174.998,630.681,,
-174.976,630.681,,
-175.060,630.608,,
-175.066,630.608,,
-175.030,630.608,,
-175.079,630.608,,
-175.185,630.821,,
-175.220,630.821,,
-175.138,630.821,,
-174.972,630.821,,
-174.851,630.988,,
-174.888,630.988,,
-174.947,630.988,,
-174.928,630.988,,
-174.913,631.412,,
-174.979,631.412,,
-175.096,631.412,,
-175.198,631.412,,
-175.158,631.722,,
-175.028,631.722,,
-175.005,631.722,,
-175.065,631.722,,
-175.115,632.162,,
-175.101,632.162,,
-175.094,632.162,,
-175.068,632.162,,
-174.993,632.678,,
-174.993,632.678,,
-175.039,632.678,,
-175.019,632.678,,
-175.015,633.275,,
-175.029,633.275,,
-175.075,633.275,,
-175.095,633.275,,
-175.139,634.125,,
-175.072,634.125,,
-175.000,634.125,,
-175.009,634.125,,
-175.000,634.681,,
-175.036,634.681,,
-175.051,634.681,,
-175.021,634.681,,
-174.974,635.207,,
-174.956,635.207,,
-174.952,635.207,,
-175.007,635.207,,
-175.099,635.797,,
-175.122,635.797,,
-175.086,635.797,,
-174.993,635.797,,
-174.930,636.570,,
-174.921,636.570,,
-174.906,636.570,,
-174.878,636.570,,
-174.871,637.204,,
-174.912,637.204,,
-175.007,637.204,,
-175.029,637.204,,
-174.995,637.856,,
-174.993,637.856,,
-174.993,637.856,,
-174.974,637.856,,
-175.027,638.551,,
-175.124,638.551,,
-175.152,638.551,,
-175.050,638.551,,
-174.896,639.159,,
-174.875,639.159,,
-174.939,639.159,,
-174.955,639.159,,
-175.025,639.901,,
-175.116,639.901,,
-175.144,639.901,,
-175.180,639.901,,
-175.123,640.417,,
-174.876,640.417,,
-174.837,640.417,,
-174.915,640.417,,
-174.952,641.014,,
-174.977,641.014,,
-174.956,641.014,,
-174.916,641.014,,
-174.925,641.391,,
-174.950,641.391,,
-174.929,641.391,,
-174.943,641.391,,
-175.012,641.888,,
-175.031,641.888,,
-174.868,641.888,,
-174.888,641.888,,
-175.006,642.310,,
-175.036,642.310,,
-174.987,642.310,,
-174.985,642.310,,
-175.062,642.717,,
-175.002,642.717,,
-174.948,642.717,,
-174.950,642.717,,
-175.002,643.172,,
-175.130,643.172,,
-175.172,643.172,,
-175.206,643.172,,
-175.138,643.410,,
-175.118,643.410,,
-175.140,643.410,,
-175.136,643.410,,
-175.082,643.636,,
-175.119,643.636,,
-175.090,643.636,,
-175.075,643.636,,
