RAW Data export file (comma separated)


Client:	John,Sample
Session:	Danie1 
Date:	24-07-2017
Time:	13:13:21
Duration:	462	Seconds.
Output rate:	128	Samples/sec.

128 SPS,32 SPS,
-175.496,719.435,,
-175.488,719.435,,
-175.503,719.394,,
-175.524,719.394,,
-175.563,719.394,,
-175.500,719.394,,
-175.521,718.092,,
-175.492,718.092,,
-175.419,718.092,,
-175.360,718.092,,
-175.286,716.086,,
-175.343,716.086,,
-175.466,716.086,,
-175.477,716.086,,
-175.441,713.649,,
-175.467,713.649,,
-175.396,713.649,,
-175.446,713.649,,
-175.482,710.124,,
-175.478,710.124,,
-175.430,710.124,,
-175.435,710.124,,
-175.384,706.507,,
-175.410,706.507,,
-175.420,706.507,,
-175.447,706.507,,
-175.415,702.841,,
-175.361,702.841,,
-175.377,702.841,,
-175.431,702.841,,
-175.328,699.102,,
-175.163,699.102,,
-175.144,699.102,,
-175.167,699.102,,
-175.189,695.608,,
-175.328,695.608,,
-175.480,695.608,,
-175.391,695.608,,
-175.363,692.502,,
-175.404,692.502,,
-175.417,692.502,,
-175.434,692.502,,
-175.380,690.396,,
-175.370,690.396,,
-175.395,690.396,,
-175.451,690.396,,
-175.458,688.485,,
-175.386,688.485,,
-175.353,688.485,,
-175.335,688.485,,
-175.251,687.151,,
-175.184,687.151,,
-175.189,687.151,,
-175.211,687.151,,
-175.279,685.859,,
-175.408,685.859,,
-175.447,685.859,,
-175.501,685.859,,
-175.516,684.247,,
-175.513,684.247,,
-175.416,684.247,,
-175.335,684.247,,
-175.285,683.075,,
-175.358,683.075,,
-175.438,683.075,,
-175.494,683.075,,
-175.524,682.194,,
-175.495,682.194,,
-175.513,682.194,,
-175.415,682.194,,
-175.371,681.680,,
-175.339,681.680,,
-175.295,681.680,,
-175.372,681.680,,
-175.372,681.235,,
-175.244,681.235,,
-175.236,681.235,,
-175.302,681.235,,
-175.306,680.708,,
-175.363,680.708,,
-175.384,680.708,,
-175.371,680.708,,
-175.423,679.970,,
-175.531,679.970,,
-175.595,679.970,,
-175.484,679.970,,
-175.382,679.325,,
-175.264,679.325,,
-175.162,679.325,,
-175.038,679.325,,
-175.033,678.965,,
-175.195,678.965,,
-175.325,678.965,,
-175.345,678.965,,
-175.390,677.614,,
-175.446,677.614,,
-175.391,677.614,,
-175.354,677.614,,
-175.330,675.852,,
-175.279,675.852,,
-175.221,675.852,,
-175.225,675.852,,
-175.277,674.676,,
-175.267,674.676,,
-175.275,674.676,,
-175.333,674.676,,
-175.359,673.775,,
-175.352,673.775,,
-175.284,673.775,,
-175.220,673.775,,
-175.253,673.024,,
-175.300,673.024,,
-175.261,673.024,,
-175.181,673.024,,
-175.174,672.027,,
-175.305,672.027,,
-175.440,672.027,,
-175.539,672.027,,
-175.479,671.203,,
-175.370,671.203,,
-175.345,671.203,,
-175.316,671.203,,
-175.361,670.306,,
-175.461,670.306,,
-175.523,670.306,,
-175.588,670.306,,
-175.610,669.354,,
-175.612,669.354,,
-175.550,669.354,,
-175.488,669.354,,
-175.507,668.611,,
-175.521,668.611,,
-175.552,668.611,,
-175.563,668.611,,
-175.499,667.802,,
-175.420,667.802,,
-175.348,667.802,,
-175.266,667.802,,
-175.289,667.220,,
-175.279,667.220,,
-175.243,667.220,,
-175.225,667.220,,
-175.190,666.596,,
-175.187,666.596,,
-175.180,666.596,,
-175.146,666.596,,
-175.124,665.862,,
-175.111,665.862,,
-175.096,665.862,,
-175.158,665.862,,
-175.270,665.179,,
-175.215,665.179,,
-175.198,665.179,,
-175.227,665.179,,
-175.183,664.362,,
-175.133,664.362,,
-175.148,664.362,,
-175.251,664.362,,
-175.284,663.743,,
-175.207,663.743,,
-175.251,663.743,,
-175.276,663.743,,
-175.245,662.972,,
-175.223,662.972,,
-175.331,662.972,,
-175.396,662.972,,
-175.308,662.371,,
-175.169,662.371,,
-175.160,662.371,,
-175.191,662.371,,
-175.277,661.553,,
-175.258,661.553,,
-175.196,661.553,,
-175.194,661.553,,
-175.219,660.629,,
-175.254,660.629,,
-175.281,660.629,,
-175.218,660.629,,
-175.284,660.030,,
-175.430,660.030,,
-175.421,660.030,,
-175.300,660.030,,
-175.324,658.849,,
-175.438,658.849,,
-175.337,658.849,,
-175.241,658.849,,
-175.151,657.716,,
-175.108,657.716,,
-175.121,657.716,,
-175.231,657.716,,
-175.280,656.991,,
-175.294,656.991,,
-175.326,656.991,,
-175.296,656.991,,
-175.230,656.548,,
-175.127,656.548,,
-175.162,656.548,,
-175.283,656.548,,
-175.340,656.321,,
-175.331,656.321,,
-175.304,656.321,,
-175.210,656.321,,
-175.191,656.042,,
-175.124,656.042,,
-175.056,656.042,,
-175.034,656.042,,
-175.023,655.836,,
-175.077,655.836,,
-175.181,655.836,,
-175.272,655.836,,
-175.361,655.454,,
-175.375,655.454,,
-175.384,655.454,,
-175.290,655.454,,
-175.115,655.352,,
-175.107,655.352,,
-175.129,655.352,,
-175.096,655.352,,
-175.174,655.245,,
-175.303,655.245,,
-175.374,655.245,,
-175.388,655.245,,
-175.429,654.940,,
-175.328,654.940,,
-175.205,654.940,,
-175.219,654.940,,
-175.183,654.803,,
-175.272,654.803,,
-175.260,654.803,,
-175.224,654.803,,
-175.224,654.510,,
-175.300,654.510,,
-175.258,654.510,,
-175.125,654.510,,
-175.073,654.450,,
-175.077,654.450,,
-175.176,654.450,,
-175.292,654.450,,
-175.363,654.303,,
-175.398,654.303,,
-175.331,654.303,,
-175.183,654.303,,
-175.172,654.147,,
-175.157,654.147,,
-175.105,654.147,,
-175.128,654.147,,
-175.176,654.114,,
-175.211,654.114,,
-175.165,654.114,,
-175.187,654.114,,
-175.267,653.667,,
-175.257,653.667,,
-175.106,653.667,,
-175.076,653.667,,
-175.165,652.852,,
-175.225,652.852,,
-175.313,652.852,,
-175.403,652.852,,
-175.397,651.676,,
-175.317,651.676,,
-175.243,651.676,,
-175.113,651.676,,
-175.046,650.378,,
-174.932,650.378,,
-174.906,650.378,,
-174.984,650.378,,
-175.090,649.682,,
-175.096,649.682,,
-175.200,649.682,,
-175.307,649.682,,
-175.318,648.956,,
-175.130,648.956,,
-175.010,648.956,,
-175.020,648.956,,
-175.113,647.943,,
-175.148,647.943,,
-175.273,647.943,,
-175.229,647.943,,
-175.115,646.888,,
-175.044,646.888,,
-175.003,646.888,,
-174.971,646.888,,
-174.935,646.068,,
-175.031,646.068,,
-175.169,646.068,,
-175.164,646.068,,
-175.156,645.256,,
-175.091,645.256,,
-175.081,645.256,,
-175.127,645.256,,
-175.166,644.614,,
-175.145,644.614,,
-175.160,644.614,,
-175.293,644.614,,
-175.415,644.072,,
-175.403,644.072,,
-175.354,644.072,,
-175.233,644.072,,
-175.176,643.560,,
-175.219,643.560,,
-175.189,643.560,,
-175.168,643.560,,
-175.115,643.071,,
-175.171,643.071,,
-175.120,643.071,,
-175.102,643.071,,
-175.197,642.403,,
-175.209,642.403,,
-175.170,642.403,,
-175.113,642.403,,
-175.056,641.841,,
-175.076,641.841,,
-175.185,641.841,,
-175.215,641.841,,
-175.171,641.328,,
-175.123,641.328,,
-175.073,641.328,,
-174.959,641.328,,
-174.892,640.893,,
-174.874,640.893,,
-174.925,640.893,,
-174.895,640.893,,
-174.931,640.494,,
-175.058,640.494,,
-175.125,640.494,,
-175.208,640.494,,
-175.273,639.977,,
-175.259,639.977,,
-175.184,639.977,,
-175.184,639.977,,
-175.216,639.587,,
-175.240,639.587,,
-175.314,639.587,,
-175.305,639.587,,
-175.290,639.140,,
-175.205,639.140,,
-175.137,639.140,,
-175.139,639.140,,
-175.173,638.842,,
-175.243,638.842,,
-175.243,638.842,,
-175.242,638.842,,
-175.281,638.533,,
-175.298,638.533,,
-175.315,638.533,,
-175.355,638.533,,
-175.380,638.193,,
-175.205,638.193,,
-175.128,638.193,,
-175.172,638.193,,
-175.218,637.991,,
-175.245,637.991,,
-175.354,637.991,,
-175.397,637.991,,
-175.268,637.496,,
-175.088,637.496,,
-174.979,637.496,,
-174.931,637.496,,
-174.941,637.157,,
-175.022,637.157,,
-175.144,637.157,,
-175.257,637.157,,
-175.267,636.913,,
-175.244,636.913,,
-175.223,636.913,,
-175.256,636.913,,
-175.226,636.341,,
-175.125,636.341,,
-175.057,636.341,,
-175.110,636.341,,
-175.155,635.505,,
-175.287,635.505,,
-175.322,635.505,,
-175.306,635.505,,
-175.191,634.708,,
-175.142,634.708,,
-175.153,634.708,,
-175.128,634.708,,
-175.086,634.218,,
-175.037,634.218,,
-175.035,634.218,,
-175.089,634.218,,
-175.136,633.654,,
-175.125,633.654,,
-175.136,633.654,,
-175.154,633.654,,
-175.116,633.499,,
-175.057,633.499,,
-175.046,633.499,,
-175.070,633.499,,
-175.078,633.562,,
-175.139,633.562,,
-175.151,633.562,,
-175.198,633.562,,
-175.181,633.865,,
-175.096,633.865,,
-175.139,633.865,,
-175.145,633.865,,
-175.188,634.323,,
-175.144,634.323,,
-175.097,634.323,,
-175.065,634.323,,
-174.998,634.885,,
-174.910,634.885,,
-174.887,634.885,,
-174.872,634.885,,
-174.972,635.755,,
-175.140,635.755,,
-175.193,635.755,,
-175.222,635.755,,
-175.228,636.474,,
-175.187,636.474,,
-175.065,636.474,,
-174.980,636.474,,
-175.084,637.284,,
-175.125,637.284,,
-175.080,637.284,,
-175.033,637.284,,
-175.064,638.059,,
-175.172,638.059,,
-175.127,638.059,,
-175.085,638.059,,
-174.971,638.902,,
-174.864,638.902,,
-174.858,638.902,,
-174.922,638.902,,
-175.033,639.782,,
-175.135,639.782,,
-175.120,639.782,,
-175.127,639.782,,
-175.111,640.563,,
-174.988,640.563,,
-174.905,640.563,,
-174.869,640.563,,
-174.864,641.600,,
-174.928,641.600,,
-174.967,641.600,,
-175.228,641.600,,
-175.319,642.439,,
-175.225,642.439,,
-175.189,642.439,,
-175.168,642.439,,
-175.110,643.401,,
-175.015,643.401,,
-174.956,643.401,,
-174.995,643.401,,
-175.043,644.272,,
-175.117,644.272,,
-175.038,644.272,,
-175.044,644.272,,
-175.087,645.046,,
-175.083,645.046,,
-175.050,645.046,,
-175.123,645.046,,
-175.122,645.582,,
-175.038,645.582,,
-175.023,645.582,,
-175.059,645.582,,
-175.082,646.192,,
-175.088,646.192,,
-174.996,646.192,,
-174.933,646.192,,
-174.850,646.674,,
-174.799,646.674,,
-174.866,646.674,,
-174.919,646.674,,
-175.075,646.564,,
-175.135,646.564,,
-175.159,646.564,,
-175.064,646.564,,
-174.999,646.659,,
-174.960,646.659,,
-174.927,646.659,,
-174.985,646.659,,
-175.100,646.923,,
-175.129,646.923,,
-175.233,646.923,,
-175.311,646.923,,
-175.263,647.237,,
-175.114,647.237,,
-175.000,647.237,,
-174.923,647.237,,
-174.954,647.628,,
-174.979,647.628,,
-175.000,647.628,,
-175.025,647.628,,
-174.927,647.920,,
-174.890,647.920,,
-174.940,647.920,,
-174.868,647.920,,
-174.771,648.461,,
-174.791,648.461,,
-174.943,648.461,,
-174.984,648.461,,
-174.987,648.682,,
-175.002,648.682,,
-174.982,648.682,,
-174.984,648.682,,
-174.927,649.061,,
-174.878,649.061,,
-174.987,649.061,,
-174.986,649.061,,
-174.953,649.307,,
-175.028,649.307,,
-175.115,649.307,,
-175.133,649.307,,
-175.119,649.507,,
-175.110,649.507,,
-175.124,649.507,,
-175.066,649.507,,
-174.950,649.806,,
-174.979,649.806,,
-174.981,649.806,,
-174.919,649.806,,
-174.963,649.944,,
-174.957,649.944,,
-174.853,649.944,,
-174.817,649.944,,
-174.809,650.139,,
-174.798,650.139,,
-174.916,650.139,,
-174.990,650.139,,
-174.979,650.146,,
-175.014,650.146,,
-174.979,650.146,,
-174.949,650.146,,
-174.920,650.205,,
-174.852,650.205,,
-174.910,650.205,,
-174.972,650.205,,
-175.032,650.304,,
-175.023,650.304,,
-175.039,650.304,,
-175.080,650.304,,
-174.972,650.299,,
-174.907,650.299,,
-174.852,650.299,,
-174.858,650.299,,
-174.898,650.370,,
-174.897,650.370,,
-174.941,650.370,,
-174.948,650.370,,
-174.982,650.249,,
-174.930,650.249,,
-174.846,650.249,,
-174.772,650.249,,
-174.721,650.033,,
-174.480,650.033,,
-174.395,650.033,,
-174.587,650.033,,
-174.736,649.909,,
-174.772,649.909,,
-174.834,649.909,,
-174.832,649.909,,
-174.689,649.686,,
-174.531,649.686,,
-174.508,649.686,,
-174.514,649.686,,
-174.493,649.086,,
-174.441,649.086,,
-174.343,649.086,,
-174.359,649.086,,
-174.458,648.405,,
-174.603,648.405,,
-174.781,648.405,,
-174.809,648.405,,
-174.867,648.013,,
-175.071,648.013,,
-175.319,648.013,,
-175.621,648.013,,
-175.641,647.566,,
-175.687,647.566,,
-175.654,647.566,,
-175.571,647.566,,
-175.713,647.284,,
-175.795,647.284,,
-175.888,647.284,,
-175.938,647.284,,
-175.855,646.831,,
-175.897,646.831,,
-175.850,646.831,,
-175.710,646.831,,
-175.227,646.573,,
-174.571,646.573,,
-174.309,646.573,,
-174.174,646.573,,
-173.975,646.342,,
-173.883,646.342,,
-173.807,646.342,,
-173.891,646.342,,
-173.805,646.225,,
-173.785,646.225,,
-174.057,646.225,,
-174.052,646.225,,
-174.149,646.251,,
-174.343,646.251,,
-174.445,646.251,,
-174.706,646.251,,
-174.711,646.080,,
-174.691,646.080,,
-174.720,646.080,,
-174.653,646.080,,
-174.763,645.981,,
-174.863,645.981,,
-174.976,645.981,,
-175.295,645.981,,
-175.856,645.721,,
-176.843,645.721,,
-177.513,645.721,,
-177.802,645.721,,
-178.259,645.508,,
-178.619,645.508,,
-179.163,645.508,,
-176.995,645.508,,
-166.826,645.276,,
-151.174,645.276,,
-133.319,645.276,,
-117.264,645.276,,
-103.850,644.892,,
-92.995,644.892,,
-84.967,644.892,,
-78.862,644.892,,
-74.239,644.712,,
-70.762,644.712,,
-67.929,644.712,,
-66.269,644.712,,
-65.542,644.449,,
-65.882,644.449,,
-67.659,644.449,,
-70.403,644.449,,
-74.320,644.359,,
-78.885,644.359,,
-83.152,644.359,,
-86.688,644.359,,
-88.427,644.143,,
-87.347,644.143,,
-78.907,644.143,,
-59.158,644.143,,
-19.886,643.960,,
39.465,643.960,,
119.872,643.960,,
214.237,643.960,,
316.104,643.652,,
424.596,643.652,,
529.882,643.652,,
614.393,643.652,,
662.752,643.482,,
664.781,643.482,,
636.791,643.482,,
562.714,643.482,,
440.215,643.094,,
260.176,643.094,,
23.546,643.094,,
-225.008,643.094,,
-437.487,642.220,,
-593.893,642.220,,
-696.054,642.220,,
-754.447,642.220,,
-778.750,641.586,,
-778.893,641.586,,
-767.004,641.586,,
-747.334,641.586,,
-720.885,641.084,,
-689.818,641.084,,
-656.513,641.084,,
-624.330,641.084,,
-593.231,640.839,,
-556.847,640.839,,
-518.181,640.839,,
-480.163,640.839,,
-444.260,640.613,,
-411.107,640.613,,
-381.361,640.613,,
-354.989,640.613,,
-331.973,640.349,,
-311.773,640.349,,
-294.328,640.349,,
-279.362,640.349,,
-266.337,640.224,,
-254.849,640.224,,
-244.942,640.224,,
-236.294,640.224,,
-228.774,639.940,,
-222.037,639.940,,
-216.246,639.940,,
-211.176,639.940,,
-206.869,639.969,,
-203.066,639.969,,
-199.455,639.969,,
-196.070,639.969,,
-192.884,639.859,,
-189.938,639.859,,
-187.415,639.859,,
-185.187,639.859,,
-183.229,639.848,,
-181.699,639.848,,
-180.454,639.848,,
-179.452,639.848,,
-178.141,639.762,,
-176.617,639.762,,
-175.372,639.762,,
-174.616,639.762,,
-174.130,639.672,,
-173.605,639.672,,
-173.148,639.672,,
-172.862,639.672,,
-172.784,639.660,,
-172.946,639.660,,
-173.225,639.660,,
-173.510,639.660,,
-173.887,639.480,,
-174.162,639.480,,
-174.518,639.480,,
-174.867,639.480,,
-175.061,639.461,,
-175.356,639.461,,
-175.520,639.461,,
-175.714,639.461,,
-175.989,639.279,,
-176.086,639.279,,
-176.226,639.279,,
-176.398,639.279,,
-176.544,639.332,,
-176.671,639.332,,
-176.713,639.332,,
-176.815,639.332,,
-176.741,639.421,,
-176.547,639.421,,
-176.352,639.421,,
-175.972,639.421,,
-175.539,639.845,,
-175.127,639.845,,
-174.779,639.845,,
-174.585,639.845,,
-174.467,640.501,,
-174.373,640.501,,
-174.379,640.501,,
-174.437,640.501,,
-174.641,641.385,,
-174.834,641.385,,
-174.914,641.385,,
-174.978,641.385,,
-174.955,642.447,,
-174.943,642.447,,
-174.996,642.447,,
-174.985,642.447,,
-175.033,642.558,,
-174.990,642.558,,
-174.909,642.558,,
-174.835,642.558,,
-174.711,642.552,,
-174.565,642.552,,
-174.334,642.552,,
-173.968,642.552,,
-173.616,642.828,,
-173.270,642.828,,
-172.951,642.828,,
-172.081,642.828,,
-170.566,642.213,,
-168.459,642.213,,
-165.609,642.213,,
-162.133,642.213,,
-157.632,640.885,,
-151.980,640.885,,
-145.941,640.885,,
-139.801,640.885,,
-133.701,640.622,,
-127.817,640.622,,
-122.226,640.622,,
-116.794,640.622,,
-110.828,640.108,,
-104.613,640.108,,
-98.650,640.108,,
-93.421,640.108,,
-89.348,639.900,,
-86.389,639.900,,
-84.795,639.900,,
-84.237,639.900,,
-84.160,639.836,,
-84.355,639.836,,
-84.622,639.836,,
-85.098,639.836,,
-85.932,639.660,,
-86.931,639.660,,
-87.839,639.660,,
-87.746,639.660,,
-85.813,639.914,,
-76.683,639.914,,
-48.895,639.914,,
30.236,639.914,,
172.238,639.361,,
357.026,639.361,,
538.878,639.361,,
678.811,639.361,,
764.874,639.126,,
800.964,639.126,,
794.912,639.126,,
766.466,639.126,,
717.682,638.289,,
658.213,638.289,,
594.170,638.289,,
529.159,638.289,,
463.292,636.762,,
398.082,636.762,,
337.314,636.762,,
281.549,636.762,,
229.934,635.763,,
182.322,635.763,,
138.513,635.763,,
101.142,635.763,,
68.746,634.922,,
38.075,634.922,,
9.940,634.922,,
-15.077,634.922,,
-35.836,634.086,,
-54.288,634.086,,
-72.771,634.086,,
-90.150,634.086,,
-106.226,633.213,,
-119.272,633.213,,
-129.585,633.213,,
-138.065,633.213,,
-143.278,632.613,,
-145.204,632.613,,
-145.300,632.613,,
-145.515,632.613,,
-146.385,632.044,,
-146.588,632.044,,
-146.368,632.044,,
-146.031,632.044,,
-145.301,631.030,,
-143.795,631.030,,
-139.665,631.030,,
-136.168,631.030,,
-133.568,630.244,,
-132.429,630.244,,
-133.546,630.244,,
-134.746,630.244,,
-135.466,629.070,,
-135.913,629.070,,
-136.063,629.070,,
-138.130,629.070,,
-140.328,627.730,,
-142.644,627.730,,
-146.074,627.730,,
-149.277,627.730,,
-152.381,626.453,,
-154.902,626.453,,
-157.304,626.453,,
-160.012,626.453,,
-163.638,625.784,,
-168.748,625.784,,
-172.156,625.784,,
-175.099,625.784,,
-179.321,625.348,,
-183.469,625.348,,
-189.293,625.348,,
-199.401,625.348,,
-215.974,624.893,,
-241.384,624.893,,
-274.447,624.893,,
-308.976,624.893,,
-340.753,624.678,,
-362.508,624.678,,
-375.904,624.678,,
-383.626,624.678,,
-387.713,624.387,,
-395.226,624.387,,
-408.619,624.387,,
-429.816,624.387,,
-463.362,624.306,,
-498.839,624.306,,
-530.968,624.306,,
-554.528,624.306,,
-565.397,624.279,,
-566.293,624.279,,
-556.368,624.279,,
-540.817,624.279,,
-520.828,624.544,,
-497.878,624.544,,
-476.939,624.544,,
-457.916,624.544,,
-442.132,624.935,,
-430.312,624.935,,
-414.271,624.935,,
-389.808,624.935,,
-354.664,625.371,,
-283.033,625.371,,
-141.525,625.371,,
37.434,625.371,,
200.328,625.952,,
321.647,625.952,,
396.945,625.952,,
432.603,625.952,,
437.057,626.375,,
426.346,626.375,,
407.752,626.375,,
384.866,626.375,,
363.420,627.002,,
356.833,627.002,,
368.307,627.002,,
401.226,627.002,,
453.660,627.533,,
507.023,627.533,,
541.765,627.533,,
677.663,627.533,,
1094.777,628.113,,
1487.566,628.113,,
1712.770,628.113,,
1844.397,628.113,,
1922.513,628.609,,
1969.406,628.609,,
1996.723,628.609,,
0.000,628.609,,
0.000,629.177,,
0.000,629.177,,
0.000,629.177,,
0.000,629.177,,
0.000,629.619,,
0.000,629.619,,
0.000,629.619,,
0.000,629.619,,
0.000,630.037,,
0.000,630.037,,
0.000,630.037,,
0.000,630.037,,
0.000,630.594,,
0.000,630.594,,
0.000,630.594,,
