Data recorded on Tue Jul 25 10-04-11 CAT 2017
Time: 10:4:23
Time		Millis		IR PPG		Red PPG		Filtered		SSF
4,32	,	25597	,	-25291	,	-23953	,	-27.491583	,	0
4,32	,	25629	,	-25293	,	-23968	,	-31.318073	,	0
4,32	,	25645	,	-25310	,	-23978	,	-34.37397	,	0
4,32	,	25661	,	-25334	,	-23986	,	-36.616512	,	0
4,32	,	25693	,	-25336	,	-23983	,	-38.262627	,	0
4,32	,	25709	,	-25356	,	-23984	,	-39.526123	,	0
4,32	,	25725	,	-25359	,	-23998	,	-40.47567	,	0
4,32	,	25757	,	-25368	,	-24000	,	-41.06331	,	0
4,32	,	25774	,	-25385	,	-24011	,	-41.200363	,	0
4,32	,	25805	,	-25391	,	-24006	,	-40.911194	,	0
4,32	,	25821	,	-25391	,	-24015	,	-40.25171	,	0
4,32	,	25837	,	-25384	,	-23994	,	-39.07267	,	0
4,32	,	25870	,	-25349	,	-23983	,	-36.878723	,	1
4,32	,	25885	,	-25252	,	-23944	,	-32.49015	,	3
4,32	,	25901	,	-25237	,	-23919	,	-24.15323	,	7
4,32	,	25933	,	-25201	,	-23926	,	-10.89139	,	15
4,32	,	25949	,	-25204	,	-23936	,	6.43458	,	28
4,32	,	25982	,	-25177	,	-23923	,	25.577526	,	45
4,32	,	25997	,	-25204	,	-23923	,	43.823456	,	64
4,32	,	26014	,	-25210	,	-23926	,	58.514904	,	82
4,32	,	26045	,	-25215	,	-23936	,	67.574326	,	96
4,32	,	26061	,	-25227	,	-23941	,	70.087234	,	104
4,32	,	26077	,	-25235	,	-23932	,	66.32286	,	104
4,32	,	26109	,	-25230	,	-23955	,	57.4384	,	100
4,32	,	26125	,	-25218	,	-23944	,	45.29802	,	92
4,32	,	26141	,	-25222	,	-23936	,	32.079765	,	79
4,32	,	26173	,	-25217	,	-23935	,	19.653141	,	62
4,32	,	26189	,	-25210	,	-23938	,	9.280994	,	43
4,32	,	26221	,	-25219	,	-23943	,	1.6304436	,	25
4,32	,	26237	,	-25238	,	-23950	,	-3.3483105	,	11
4,32	,	26253	,	-25261	,	-23951	,	-6.4574547	,	2
4,32	,	26285	,	-25263	,	-23961	,	-8.806309	,	0
4,32	,	26301	,	-25283	,	-23976	,	-11.220516	,	0
4,32	,	26317	,	-25298	,	-23948	,	-14.122108	,	0
4,32	,	26349	,	-25311	,	-23971	,	-17.681936	,	0
4,32	,	26365	,	-25345	,	-23986	,	-21.927418	,	0
4,32	,	26397	,	-25342	,	-23991	,	-26.795609	,	0
4,32	,	26413	,	-25362	,	-23998	,	-31.98393	,	0
4,32	,	26429	,	-25366	,	-24001	,	-36.94364	,	0
4,32	,	26461	,	-25379	,	-24011	,	-41.126793	,	0
4,32	,	26477	,	-25393	,	-24019	,	-44.16275	,	0
4,32	,	26493	,	-25403	,	-24013	,	-45.94981	,	0
4,32	,	26525	,	-25415	,	-24018	,	-46.60229	,	0
4,32	,	26541	,	-25422	,	-24039	,	-46.310387	,	0
4,32	,	26557	,	-25427	,	-24024	,	-45.239326	,	0
4,32	,	26589	,	-25421	,	-24031	,	-43.432594	,	1
4,32	,	26605	,	-25398	,	-24005	,	-40.67698	,	2
4,33	,	26637	,	-25348	,	-23992	,	-36.31243	,	4
4,33	,	26653	,	-25288	,	-23971	,	-29.168137	,	8
4,33	,	26669	,	-25261	,	-23969	,	-18.089893	,	15
4,33	,	26701	,	-25263	,	-23965	,	-3.0468636	,	26
4,33	,	26717	,	-25243	,	-23956	,	14.390402	,	41
4,33	,	26733	,	-25210	,	-23948	,	31.992256	,	58
4,33	,	26765	,	-25218	,	-23952	,	47.899525	,	75
4,33	,	26781	,	-25204	,	-23951	,	60.670742	,	89
4,33	,	26813	,	-25226	,	-23938	,	69.14268	,	100
4,33	,	26829	,	-25221	,	-23950	,	72.559784	,	106
4,33	,	26845	,	-25248	,	-23953	,	70.70477	,	105
4,33	,	26877	,	-25237	,	-23943	,	63.990524	,	98
4,33	,	26893	,	-25201	,	-23943	,	53.72806	,	87
4,33	,	26909	,	-25213	,	-23938	,	42.054695	,	72
4,33	,	26941	,	-25216	,	-23939	,	30.903065	,	55
4,33	,	26957	,	-25206	,	-23936	,	21.299662	,	38
4,33	,	26973	,	-25208	,	-23941	,	13.691036	,	23
4,33	,	27005	,	-25228	,	-23950	,	8.110181	,	11
4,33	,	27021	,	-25218	,	-23958	,	4.138712	,	3
4,33	,	27053	,	-25243	,	-23939	,	1.1927061	,	0
4,33	,	27069	,	-25257	,	-23955	,	-1.361028	,	0
4,33	,	27085	,	-25276	,	-23963	,	-4.2167587	,	0
4,33	,	27117	,	-25306	,	-23970	,	-7.9670753	,	0
4,33	,	27133	,	-25309	,	-23970	,	-12.93347	,	0
4,33	,	27149	,	-25321	,	-23969	,	-18.939938	,	0
4,33	,	27181	,	-25323	,	-23963	,	-25.293188	,	0
4,33	,	27197	,	-25338	,	-23973	,	-31.149837	,	0
4,33	,	27229	,	-25348	,	-23990	,	-35.895966	,	0
4,33	,	27245	,	-25360	,	-23997	,	-39.277832	,	0
4,33	,	27261	,	-25369	,	-24008	,	-41.308342	,	0
4,33	,	27293	,	-25373	,	-23991	,	-42.107193	,	0
4,33	,	27308	,	-25384	,	-24016	,	-41.812534	,	0
4,33	,	27324	,	-25374	,	-23998	,	-40.5345	,	0
4,33	,	27356	,	-25340	,	-23980	,	-38.100933	,	1
4,33	,	27372	,	-25287	,	-23962	,	-33.724724	,	3
4,33	,	27389	,	-25240	,	-23934	,	-26.165024	,	7
4,33	,	27421	,	-25205	,	-23923	,	-14.484779	,	14
4,33	,	27437	,	-25174	,	-23926	,	1.2325602	,	25
4,33	,	27469	,	-25167	,	-23913	,	19.718567	,	40
4,33	,	27485	,	-25164	,	-23914	,	38.776955	,	58
4,33	,	27501	,	-25185	,	-23930	,	55.735443	,	77
4,33	,	27533	,	-25167	,	-23913	,	68.16578	,	93
4,33	,	27549	,	-25170	,	-23925	,	74.72992	,	104
4,33	,	27565	,	-25195	,	-23941	,	75.27772	,	108
4,33	,	27597	,	-25206	,	-23938	,	70.22079	,	104
4,33	,	27613	,	-25203	,	-23927	,	60.396214	,	97
4,34	,	27644	,	-25187	,	-23930	,	47.385178	,	86
4,34	,	27660	,	-25184	,	-23924	,	33.34927	,	71
4,34	,	27677	,	-25194	,	-23939	,	20.276117	,	53
4,34	,	27709	,	-25193	,	-23933	,	9.358513	,	34
4,34	,	27725	,	-25219	,	-23938	,	0.91847897	,	18
4,34	,	27741	,	-25198	,	-23938	,	-5.2805166	,	6
4,34	,	27773	,	-25200	,	-23931	,	-9.474615	,	0
4,34	,	27788	,	-25233	,	-23949	,	-11.873407	,	0
4,34	,	27820	,	-25270	,	-23949	,	-13.298304	,	0
4,34	,	27836	,	-25273	,	-23950	,	-15.050922	,	0
4,34	,	27852	,	-25279	,	-23971	,	-17.906757	,	0
4,34	,	27885	,	-25283	,	-23967	,	-21.688747	,	0
4,34	,	27901	,	-25320	,	-23973	,	-25.851267	,	0
4,34	,	27917	,	-25320	,	-23977	,	-30.087551	,	0
4,34	,	27949	,	-25328	,	-23985	,	-34.169872	,	0
4,34	,	27965	,	-25350	,	-23995	,	-37.736797	,	0
4,34	,	27981	,	-25361	,	-24016	,	-40.5757	,	0
4,34	,	28012	,	-25398	,	-24016	,	-42.82072	,	0
4,34	,	28028	,	-25410	,	-24056	,	-44.86628	,	0
4,34	,	28060	,	-25381	,	-24062	,	-46.829803	,	0
4,34	,	28076	,	-25346	,	-24062	,	-47.83845	,	0
4,34	,	28092	,	-25316	,	-24070	,	-46.252907	,	0
4,34	,	28124	,	-25312	,	-24067	,	-40.802406	,	1
4,34	,	28140	,	-25313	,	-24069	,	-31.513344	,	6
4,34	,	28156	,	-25305	,	-24062	,	-19.666065	,	15
4,34	,	28188	,	-25299	,	-24052	,	-7.00054	,	26
4,34	,	28204	,	-25293	,	-24053	,	4.9581633	,	38
4,34	,	28236	,	-25296	,	-24050	,	15.082692	,	49
4,34	,	28252	,	-25302	,	-24028	,	22.580793	,	59
4,34	,	28268	,	-25327	,	-24036	,	26.868511	,	66
4,34	,	28301	,	-25298	,	-24029	,	27.712254	,	70
4,34	,	28316	,	-25272	,	-24015	,	25.79177	,	69
4,34	,	28333	,	-25260	,	-24009	,	22.696384	,	64
4,34	,	28364	,	-25270	,	-24014	,	19.895817	,	55
4,34	,	28380	,	-25274	,	-24006	,	17.908033	,	44
4,34	,	28396	,	-25261	,	-24012	,	16.53327	,	32
4,34	,	28428	,	-25292	,	-24013	,	15.379547	,	21
4,34	,	28444	,	-25304	,	-24013	,	13.852115	,	11
4,34	,	28476	,	-25323	,	-24032	,	11.2067375	,	4
4,34	,	28492	,	-25329	,	-24007	,	6.995465	,	0
4,34	,	28508	,	-25350	,	-24025	,	1.2642264	,	0
4,34	,	28540	,	-25358	,	-24038	,	-5.607483	,	0
4,34	,	28556	,	-25374	,	-24037	,	-13.070608	,	0
