RAW Data export file (tab separated)


Client:	John,Sample
Session:	Philli2 
Date:	24-07-2017
Time:	08:37:54
Duration:	169	Seconds.
Output rate:	128	Samples/sec.

128 SPS	32 SPS	
Sensor-G:BVP	Sensor-H:RSP	Events	


-24.322	732.620		
-24.223	733.369		
-24.698	733.369		
-25.551	733.369		
-26.205	733.369		
-26.346	734.037		
-26.112	734.037		
-25.789	734.037		
-25.510	734.037		
-25.523	734.518		
-25.841	734.518		
-26.264	734.518		
-26.561	734.518		
-27.002	735.031		
-27.782	735.031		
-28.620	735.031		
-29.518	735.031		
-30.213	735.442		
-30.815	735.442		
-31.477	735.442		
-32.182	735.442		
-32.771	735.907		
-32.998	735.907		
-32.899	735.907		
-32.730	735.907		
-32.478	736.448		
-32.247	736.448		
-32.127	736.448		
-32.125	736.448		
-32.414	736.898		
-32.634	736.898		
-32.568	736.898		
-32.264	736.898		
-32.122	737.512		
-32.084	737.512		
-31.861	737.512		
-31.141	737.512		
-30.185	739.063		
-29.625	739.063		
-29.426	739.063		
-29.359	739.063		
-29.301	739.904		
-28.995	739.904		
-28.496	739.904		
-28.002	739.904		
-27.847	740.502		
-27.866	740.502		
-27.883	740.502		
-28.088	740.502		
-28.356	740.962		
-28.634	740.962		
-28.756	740.962		
-28.563	740.962		
-28.169	741.414		
-27.152	741.414		
-25.238	741.414		
-22.811	741.414		
-20.275	742.347		
-17.546	742.347		
-14.637	742.347		
-11.830	742.347		
-9.253	743.403		
-7.088	743.403		
-5.412	743.403		
-4.772	743.403		
-4.925	744.472		
-5.676	744.472		
-6.830	744.472		
-8.491	744.472		
-10.598	745.388		
-12.967	745.388		
-15.577	745.388		
-18.495	745.388		
-21.327	745.994		
-23.639	745.994		
-25.470	745.994		
-27.163	745.994		
-28.794	746.259		
-30.125	746.259		
-31.118	746.259		
-31.679	746.259		
-32.007	746.064		
-32.364	746.064		
-32.642	746.064		
-32.943	746.064		
-33.091	745.409		
-33.170	745.409		
-33.300	745.409		
-33.321	745.409		
-33.049	744.772		
-32.144	744.772		
-31.137	744.772		
-30.029	744.772		
-28.869	744.238		
-28.316	744.238		
-28.041	744.238		
-27.352	744.238		
-26.086	743.510		
-24.758	743.510		
-23.806	743.510		
-23.022	743.510		
-22.527	742.863		
-22.665	742.863		
-22.927	742.863		
-23.028	742.863		
-23.136	742.283		
-23.159	742.283		
-23.515	742.283		
-24.043	742.283		
-24.611	741.649		
-25.220	741.649		
-25.860	741.649		
-26.403	741.649		
-26.996	741.149		
-28.038	741.149		
-29.286	741.149		
-30.201	741.149		
-31.099	740.682		
-32.077	740.682		
-32.673	740.682		
-33.092	740.682		
-33.423	740.075		
-33.795	740.075		
-34.207	740.075		
-34.502	740.075		
-34.842	739.529		
-35.090	739.529		
-34.948	739.529		
-34.387	739.529		
-33.754	739.000		
-33.112	739.000		
-32.493	739.000		
-32.135	739.000		
-32.039	738.612		
-32.016	738.612		
-31.998	738.612		
-31.674	738.612		
-31.155	738.178		
-30.745	738.178		
-30.313	738.178		
-29.951	738.178		
-29.331	737.447		
-28.444	737.447		
-28.090	737.447		
-28.458	737.447		
-28.945	736.417		
-29.404	736.417		
-29.620	736.417		
-29.315	736.417		
-28.159	735.387		
-26.227	735.387		
-23.672	735.387		
-20.700	735.387		
-17.504	734.657		
-14.410	734.657		
-11.768	734.657		
-9.436	734.657		
-7.652	734.161		
-6.322	734.161		
-5.649	734.161		
-5.747	734.161		
-6.444	733.781		
-7.460	733.781		
-8.737	733.781		
-10.241	733.781		
-12.041	733.393		
-14.115	733.393		
-16.411	733.393		
-18.759	733.393		
-21.015	733.180		
-23.184	733.180		
-25.182	733.180		
-26.874	733.180		
-28.310	733.047		
-29.641	733.047		
-30.514	733.047		
-30.837	733.047		
-30.839	732.720		
-30.613	732.720		
-30.489	732.720		
-30.476	732.720		
-30.644	732.276		
-31.004	732.276		
-31.221	732.276		
-31.168	732.276		
-30.970	731.816		
-30.406	731.816		
-30.110	731.816		
-29.874	731.816		
-29.344	731.344		
-28.505	731.344		
-27.628	731.344		
-26.913	731.344		
-26.562	731.060		
-26.678	731.060		
-26.853	731.060		
-26.926	731.060		
-26.996	730.769		
-27.026	730.769		
-27.415	730.769		
-27.985	730.769		
-28.637	730.495		
-29.266	730.495		
-29.643	730.495		
-29.881	730.495		
-30.153	730.444		
-30.142	730.444		
-30.106	730.444		
-30.242	730.444		
-30.212	730.378		
-30.167	730.378		
-30.378	730.378		
-30.880	730.378		
-31.440	730.224		
-31.779	730.224		
-32.129	730.224		
-32.722	730.224		
-33.279	730.168		
-33.647	730.168		
-33.956	730.168		
-34.245	730.168		
-34.345	730.029		
-34.092	730.029		
-33.667	730.029		
-33.359	730.029		
-33.286	729.859		
-33.279	729.859		
-33.022	729.859		
-32.494	729.859		
-31.449	729.770		
-30.210	729.770		
-29.510	729.770		
-29.171	729.770		
-28.879	729.596		
-28.423	729.596		
-28.165	729.596		
-28.343	729.596		
-28.810	729.312		
-29.435	729.312		
-30.137	729.312		
-30.550	729.312		
-30.712	728.523		
-30.672	728.523		
-30.502	728.523		
-29.856	728.523		
-28.408	727.271		
-26.643	727.271		
-24.409	727.271		
-21.780	727.271		
-18.663	726.321		
-15.138	726.321		
-11.902	726.321		
-9.152	726.321		
-6.608	725.571		
-4.611	725.571		
-3.326	725.571		
-2.620	725.571		
-2.621	725.017		
-3.297	725.017		
-4.588	725.017		
-6.300	725.017		
-8.657	724.733		
-11.371	724.733		
-13.909	724.733		
-16.272	724.733		
-18.576	724.468		
-20.908	724.468		
-22.945	724.468		
-24.604	724.468		
-26.384	724.153		
-27.768	724.153		
-28.751	724.153		
-29.299	724.153		
-29.562	723.956		
-29.772	723.956		
-30.125	723.956		
-30.730	723.956		
-31.417	723.663		
-31.842	723.663		
-32.088	723.663		
-32.205	723.663		
-32.251	723.382		
-32.163	723.382		
-31.730	723.382		
-31.232	723.382		
-30.964	723.172		
-31.103	723.172		
-31.308	723.172		
-31.191	723.172		
-30.648	722.833		
-29.954	722.833		
-29.080	722.833		
-28.455	722.833		
-27.800	722.542		
-27.177	722.542		
-26.866	722.542		
-26.546	722.542		
-26.387	722.357		
-26.396	722.357		
-26.383	722.357		
-26.522	722.357		
-26.701	722.113		
-27.058	722.113		
-27.584	722.113		
-28.208	722.113		
-29.108	721.948		
-30.223	721.948		
-31.325	721.948		
-32.181	721.948		
-32.748	721.854		
-32.890	721.854		
-32.853	721.854		
-32.796	721.854		
-32.874	721.620		
-32.878	721.620		
-32.929	721.620		
-33.260	721.620		
-33.651	721.549		
-33.944	721.549		
-34.249	721.549		
-34.534	721.549		
-34.533	721.498		
-34.370	721.498		
-34.361	721.498		
-34.031	721.498		
-33.266	721.361		
