
33.060000	,	17.000000	,	37.650000
33.090000	,	14.000000	,	37.650000
33.160000	,	16.000000	,	37.650000
33.190000	,	17.000000	,	37.650000
33.250000	,	16.000000	,	37.650000
33.280000	,	12.000000	,	37.650000
33.310000	,	10.000000	,	37.650000
33.380000	,	23.000000	,	37.650000
33.440000	,	14.000000	,	37.650000
33.440000	,	14.000000	,	37.650000
33.470000	,	16.000000	,	37.650000
33.500000	,	27.000000	,	37.650000
33.500000	,	16.000000	,	37.650000
33.530000	,	13.000000	,	37.650000
33.530000	,	10.000000	,	37.650000

34.250000	,	-59.000000	,	37.400000
34.250000	,	-71.000000	,	37.400000
34.280000	,	-70.000000	,	37.400000
34.280000	,	-68.000000	,	37.400000
34.250000	,	-29.000000	,	37.400000
34.250000	,	32.000000	,	37.400000
34.220000	,	21.000000	,	37.400000
34.190000	,	16.000000	,	37.400000
34.190000	,	8.000000	,	37.400000
34.220000	,	-31.000000	,	37.400000
34.250000	,	-27.000000	,	37.400000
34.280000	,	-28.000000	,	37.400000
34.280000	,	-7.000000	,	37.400000
34.310000	,	-26.000000	,	37.400000
34.310000	,	-26.000000	,	37.400000
34.340000	,	-22.000000	,	37.400000

33.560000	,	-117.000000	,	38.350000
33.590000	,	-111.000000	,	38.350000
33.630000	,	-110.000000	,	38.350000
33.660000	,	-108.000000	,	38.350000
33.690000	,	-105.000000	,	38.350000
33.720000	,	-103.000000	,	38.350000
33.750000	,	-101.000000	,	38.350000
33.780000	,	-100.000000	,	38.350000
33.810000	,	-98.000000	,	38.350000
33.840000	,	-96.000000	,	38.350000
33.880000	,	-96.000000	,	38.350000
33.910000	,	-94.000000	,	38.350000
33.910000	,	-91.000000	,	38.350000
33.940000	,	-89.000000	,	38.350000
33.970000	,	-85.000000	,	38.350000
34.000000	,	-86.000000	,	38.350000

34.440000	,	-55.000000	,	37.600000
34.440000	,	-61.000000	,	37.600000
34.440000	,	-62.000000	,	37.600000
34.470000	,	-61.000000	,	37.600000
34.470000	,	-62.000000	,	37.600000
34.470000	,	-63.000000	,	37.600000
34.500000	,	-60.000000	,	37.600000
34.500000	,	-65.000000	,	37.600000
34.530000	,	-64.000000	,	37.600000
34.530000	,	-63.000000	,	37.600000
34.530000	,	-61.000000	,	37.600000
34.530000	,	-64.000000	,	37.600000
34.560000	,	-62.000000	,	37.600000
34.560000	,	-62.000000	,	37.600000
34.560000	,	-62.000000	,	37.600000
34.560000	,	-63.000000	,	37.600000

33.380000	,	124.000000	,	37.033333
33.380000	,	125.000000	,	37.033333
33.410000	,	122.000000	,	37.033333
33.410000	,	124.000000	,	37.033333
33.410000	,	124.000000	,	37.033333
33.410000	,	124.000000	,	37.033333
33.410000	,	124.000000	,	37.033333
33.410000	,	123.000000	,	37.033333
33.410000	,	124.000000	,	37.033333
33.440000	,	124.000000	,	37.033333
33.440000	,	123.000000	,	37.033333
33.440000	,	125.000000	,	37.033333
33.440000	,	122.000000	,	37.033333
33.440000	,	126.000000	,	37.033333
33.440000	,	126.000000	,	37.033333
33.440000	,	121.000000	,	37.033333

33.560000	,	112.000000	,	37.000000
33.560000	,	112.000000	,	37.000000
33.590000	,	113.000000	,	37.000000
33.590000	,	113.000000	,	37.000000
33.590000	,	113.000000	,	37.000000
33.590000	,	114.000000	,	37.000000
33.590000	,	118.000000	,	37.000000
33.590000	,	118.000000	,	37.000000
33.590000	,	118.000000	,	37.000000
33.590000	,	118.000000	,	37.000000
33.590000	,	119.000000	,	37.000000
33.590000	,	119.000000	,	37.000000
33.590000	,	119.000000	,	37.000000
33.590000	,	121.000000	,	37.000000
33.590000	,	120.000000	,	37.000000
33.590000	,	119.000000	,	37.000000

32.630000	,	-310.000000	,	38.400000
32.660000	,	-300.000000	,	38.400000
32.690000	,	-296.000000	,	38.400000
32.750000	,	-292.000000	,	38.400000
32.780000	,	-288.000000	,	38.400000
32.810000	,	-283.000000	,	38.400000
32.840000	,	-277.000000	,	38.400000
32.880000	,	-275.000000	,	38.400000
32.910000	,	-272.000000	,	38.400000
32.940000	,	-268.000000	,	38.400000
32.970000	,	-266.000000	,	38.400000
33.000000	,	-262.000000	,	38.400000
33.030000	,	-259.000000	,	38.400000
33.060000	,	-259.000000	,	38.400000
33.090000	,	-256.000000	,	38.400000
33.090000	,	-253.000000	,	38.400000

33.630000	,	-217.000000	,	38.500000
33.630000	,	-213.000000	,	38.500000
33.660000	,	-212.000000	,	38.500000
33.660000	,	-211.000000	,	38.500000
33.660000	,	-211.000000	,	38.500000
33.660000	,	-212.000000	,	38.500000
33.690000	,	-211.000000	,	38.500000
33.690000	,	-211.000000	,	38.500000
33.690000	,	-212.000000	,	38.500000
33.720000	,	-211.000000	,	38.500000
